,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,dakjets,Haunting and beautiful,8/10,16 May 2017,"I have to admit that I had low expectations when I was going to see this movie. The negative reviews are why. Appearance that the film has gone bad, not earned enough, etc. But it does not make sense to listen to others. The best part is to find out yourself. And I have to admit that I enjoyed this movie well, even though I understand some of the criticisms. At the same time, I know that Morten Tyldum is an incredibly good director. One of the best Norwegian directors, without a doubt. I think it's strange that he made something directly bad. The film is not a featured sci fi movie, even if the action takes place on a spaceship. I enjoyed the movie for three reasons: 1) The story is unique, and something I've never seen before. It's always a good sign. 2) It's beautiful to watch, great movie, spectacular setups and scenes. It was impressive and 3) This movie works to switch between a love story and some action sequences. It seems like a thoughtful movie, and I appreciated the thought behind scenes and action. The few people we meet in the film give insight and one becomes familiar with the characters. It is also a strength, but perhaps also a weakness. The gallery is limited. But anyway, I recommend this and hope to see similar movies in the future.",Passengers,1355644
1,davidlohr,Waking Her Saved Them,9/10,22 May 2022,I love how everyone seems to miss the fact that if he had not woke her up everyone would've died. He wouldn't have had anyone to pull the lever to release the reactor pressure while he held open the blast door. She also had the option to return to sleep using the autodoc and CHOSE not to. Did y'all naysayers even pay attention?,Passengers,1355644
2,Sleepin_Dragon,"Very original, beautifully made.",9/10,2 December 2018,"Passengers is a truly brilliant movie, it's hard to place it into a genre, but it is very much a sci fi love story. The concept is a great one, and it poses a fabulous question, could you force someone to spend their life with you, or live a solitary life. The idea is very original and very clever, the special effects are breathtaking, and the cinematography is first class. The main trio of actors do a superb job, but it's the dazzling Jennifer Lawrence that stood out for me.Attention to the detail to this film was first rate, huge credit to all those behind the scenes.It's not often the case that I wish a film wouldn't end, but after fifteen minutes or so, I was captivated, and really didn't want it to end.Fabulous film, 9/10",Passengers,1355644
3,kosmasp,Long way to go,8/10,13 May 2017,"I heard the critics too. And I get that this is not for everyone. But I do believe that a rating that is currently around 7 (out of 10) is pretty accurate for this movie. It is good, it's not amazing or breath taking (excuse the pun), but it really is suspenseful and it does keep it real (if you buy into the whole notion that this space mission/travel thing is or will be possible in the first place of course).We do have some great actors involved in this, but you can imagine that there are moments in the movie where some may feel the movie could offer more. But that would not be keeping it real. Of course there are some decisions that are questionable at best, but that's life and that's how people work sometime ... Really good character piece surrounded by Science Fiction, but only watch it if you like human drama mixed with it!
                
                    32 out of 39 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Passengers,1355644
4,nick-615-60770,Epic yet thoughtful,9/10,3 November 2022,"When do bad decisions turn out to be the best?Constantly this film puts this question out there. Simply without the bad decisions the ship and crew would not survive.This is a glorious Sci Fi epic. Beautiful in every way with deep character development.Time is given to explore and enjoy the simplicity of the story and ultimately the dilemma that is thrust upon both characters.My favourite leftover from the movie is the thought, what would I do?Maybe a better question would be what would Robinson Crusoe do? This surely is an update of that classic taleI do not want to spoil this movie for anyone so please, enjoy.",Passengers,1355644
5,TheLittleSongbird,Romance and sci-fi in outer space,7/10,24 October 2017,"Although 'Passengers' had one of the most unique concepts of any film in recent years, had talented actors on board and the production values looked wonderful from the advertising, the critical reception (not just from critics but also from those who dislike Chris Pratt and Jennifer Lawrence and immediately saying the film would be terrible, not being ignorant this actually happened) was a turn off.Seeing it with my flatmate last night, who had seen the film before, really liked it and had recommended it to me, 'Passengers' turned out to be a much better film than expected. It's not perfect and can see where some of the criticisms are coming from, but it was to me a beautiful and thought-provoking film that raised some interesting questions and thoughts. Unlike a lot of people on the internet and particularly on IMDb, critics get a lot of respect from me and often we are on the same page. There have been a fair share of times where our opinions have been different, when a praised film didn't do much for me and a panned one surprised me in a good way. 'Passengers' is one of the latter examples and a lot of the problem with its less than enthusiastic critical response is to do with advertising which didn't indicate that it would be as unconventional as it was.For one thing 'Passengers' looks wonderful, the advertising didn't lie in this regard. It's beautifully shot and crisply edited while the lighting and sets have a lot of atmosphere and are imaginative in their scope, showing the beauty, wonder and mysteriousness of outer space. It is easy to see why the production design garnered an Oscar nomination The special effects at their best make the jaw drop.Don't think that Thomas Newman's score has been talked about enough despite being nominated for an Oscar (losing out to 'La La Land'), it's understated and hauntingly beautiful in a distinctive Newman. 'La La Land' deserved the win but of the other Best Original Score nominees (which included 'Jackie', which should never have been nominated) 'Passengers' for me was one of the better ones.There are many moments where 'Passengers' provokes a lot of thought and is intriguing, raising some very interesting questions and ideas. The story on the most part didn't lose me, while it is not your conventional thrilling sci-fi film with lots of special effects and action it has its fair share of poignancy and intrigue. The initial fiery animosity turning into a beautiful love story was convincing thanks to the chemistry between Pratt and Lawrence. The direction isn't mind-blowing but is competent before not knowing what to do with itself in the final quarter or so.Pratt is more understated than usual, in a cast against type dramatic role for an actor better known for comedy. He handles it very well and commands the screen. Lawrence gets a lot of hate here, but to me she is one of the better actresses today under 30 (her acting actually has a beyond her years feel to it). Here she is luminous and touching. Believed these two as lovers and found myself caring for their love story due to their success in keeping it alive. It's not just them though, Michael Sheen is amusing as Arthur and while his screen time is short (too short) Laurence Fishburne gives his characters pathos and dignity.On the other hand, 'Passengers' doesn't live up to full potential. Its biggest flaw is the last 30 minutes, it would have worked better as something more suspense or action-oriented but instead felt like a tacked on logic-free anti-climax where too many things felt unresolved and it was too over-the-top and ridiculous.While the writing did intrigue and provoked a lot of thought, it didn't always work. Some of it did get confusingly over-complicated, with things needing to be made clearer and less vague, and other parts were forced. Pacing also could have tightened in places, the beginning while interesting in what was explored takes a little long to get going but the film really gets going properly once Lawrence's character wakes up.In conclusion, was not sure what to expect but got a well above-average, to me it was good despite a few problems. 7/10 Bethany Cox",Passengers,1355644
6,SnoopyStyle,movie starts at the wrong place,6/10,9 January 2017,"The Starship Avalon is transporting 258 crew and 5000 passengers in hibernation to the colony on faraway planet Homestead II. The ship is hit by debris and malfunctions slowly infect the system. Jim Preston (Chris Pratt) is awaken when his pod malfunctions. He is all alone except for robot bartender Arthur (Michael Sheen). He is unable to access the more sensitive ship systems. After a year of loneliness, Jim is suicidal and then he falls in love with Aurora Lane (Jennifer Lawrence). He decides to disable her pod and wake her up but keep the decision from her.This movie needs to start when Aurora wakes up. His decision is workable storytelling if we figure it out along with her. It could be a mystery with tension that turns into an action thriller. Also the movie is too desperate to be romantic. The fact that the audience knows what he did makes it impossible to get into the romantic mood. By starting the movie at the later spot, it can inject some creepiness and tension. It also makes the movie shorter which would help a lot. These are two hot A-list actors. It's easy to see how the studio automatically goes for the romantic route but the story is built for a tense thriller.",Passengers,1355644
7,web-534-393830,When wrong is right,10/10,27 October 2019,"Incredible how simple and yet enchanting this story is. If Jim didn't make that wrong decision, then everybody would have died, which made his decision not only right but necessary. Well acted and wrapped with an effective soundtrack, this succession of different approaches to the same situation bring me to watch Passengers again and again at home and still discover something new about humanity. Highly recommended.",Passengers,1355644
8,handmethatspanner,The Critics -- wrong again,9/10,27 November 2022,"Did you read Robinson Crusoe? Did you ever see a quaint Sci-fi movie called Robinson Crusoe on Mars.How many lost at sea movies have you seen?I like this one best of all. No it is not perfection and the errors shine through if you watch it often.For my money it could have been longer. I would have savored more development of our two lead characters. As pure science fiction this is not an example of Hard-Sci-Fi. Far more technical details would have bored most viewers to tears.My thinking is that the two leads are suffering from an abundance of enthusiasm for some of their other efforts that might come off as cartoonish, a bit thin or pale.This will be one of those that ages well and becomes a fan/cult favorite. { somebody is going to expand this into a short series }I would dearly love to argue the merits of this film with any critic. I watch this at least once a year. An eclectic fellow I have explored many areas of inquiry. Far and away I have exposed myself to more Science Fiction than anything besides work and sleep.Cinematically it is a real contender, deserving.As a foray into Sci-Fi it does really well.As a romance it might be iffy but every romance has some challenges to overcome before the third act.",Passengers,1355644
9,Samirsbureau,A highly enjoyable ride that unfortunately got rolled over by the Critics.,7/10,22 December 2016,"After the trailer release of this movie it became one of this year's most anticipated movies, but some people were expecting something entirely different than what this movie aimed for, and the result was their disappointment. People need to be aware that this movie is an ADVENTURE/ROMANCE and a bit SCI-FI. NOT A SCI-FI 2001:SPACE ODYSSEY KIND OF MOVIE.I will start giving my own honest review of this movie. First of all, The acting in this movie is phenomenal, of course when you get 2 great actors like Chris Pratt and Jennifer Lawrence you know it would work in any kind of role, and it's true, the chemistry between both of them just works flawlessly and it's very gorgeous as they're both very handsome and it's just nice to see them on screen.Then comes the VISUALS, which i consider to be this year's best ( Along with Dr.Strange ), The best way to watch this movie is at a theater with a huge screen and definitely better to catch the 3D version. I really don't know where to start with the visuals because the whole movie is just beautifully shot and the CINEMATOGRAPHY of this film is perfectly done, probably each scene in this movie is Iconic. The Plot wasn't as good as the other factors but still it managed to keep the pacing of the movie going and I was definitely not bored, even though the ending wasn't spectacular but again this isn't Christopher Nolan's Interstellar, this is just a movie about 2 lovers surviving on a spaceship alone.The best way to describe this film is to say that it's Titanic all over again but in space and it's beautifully shot, emotional, and overall an exciting experience.It's really sad that people misunderstood the point of this film and were going for a complex space/time plot instead of a simple good-looking love story, but I know that moviegoers will definitely like this film. Give it a try and if not for the story then just for Wonderful scenes and for the link between the 2 main charactersConclusion: Great, Simple, Gorgeous and Highly Entertaining are the four things you'll be saying after watching this movie.",Passengers,1355644
