,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,cardsrock,"Cliched, but a reasonably fun time",6/10,11 April 2020,"Kathyrn Hahn absolutely steals the show in this comedy about moms rebelling. She's a riot and the film somewhat drags when she isn't on screen. It never takes full advantage of its premise, but there's enough talented actors involved to lift it up above most raunchy comedies like this. It won't blow your mind, however you should be able to find some good laughs.
                
                    15 out of 17 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Bad Moms,4651520
1,nogodnomasters,I would rather go to Afghanistan than another kid's baseball game,7/10,24 October 2017,"Amy (Mila Kunis) is the lead ""bad mom."" She can no longer be a ""super mom"" in the Chicago suburbs. She befriends Kiki (Kristen Bell) and Carla (Kathryn Hahn) who are also tired of the whole super mom concept. With Wanda Sykes as a marriage counselor, she is a single mom. Amy butts heads with super mom Gwendolyn (no longer a hot teen Christina Applegate) vindictive president of the P.T.A. Amy is ""good at being late."" This is another over-the-top over-sexed potty mouthed woman comedy. ""Bridesmaids"" establish a successful formula and opened the flood gates for future endeavors, i.e. ""Sister"" and anything with Melissa McCarthy. I am not saying this is bad, but sometimes less is more and originality still counts for something.This was a funny comedy, and perhaps would have been funnier if I didn't watch so many films in this genre.Guide: F-word, sex, FF nudity (Leah McKendrick) strong sex talk",Bad Moms,4651520
2,anaconda-40658,Bad Movie.,2/10,8 August 2016,"Bad Moms (2016): Dir: Jon Lucas, Scott Moore / Cast: Mila Kunis, Kristen Bell, Kathryn Hahn, Christina Applegate, Jada Pinkett Smith: Bad movie plainly with a gripe about the tiresome schedule of motherhood. Mila Kunis as Amy Mitchell is the one passable character in this garbage. She caught her husband engaging in Internet sex so she kicks him out and discovers her schedule getting tighter. She makes friends with Kiki, played by Kristen Bell who is meant to be quirky and funny but just comes off as plain annoying. Kathryn Hahn as Carla advocate the need for sex within nearly every word that emerges from her mouth and it grows old quick. Christina Applegate and Jada Pinkett Smith are a total waste as antagonist school board bullies intent on pushing their agenda to the point of even stashing marijuana in the locker of Amy's daughter. The premise is rushed and the structure is predictable and boring. This is bad in more ways than one with two directors committing to a choppy and uninspiring job with production values straight out of the worst of direct-to- video bargain bid deals. Sure, it has a worthwhile message of the stress of motherhood, especially those balancing a job as well but the results here are embarrassing. The film concludes with the actresses sitting with their mothers discussing their upbringings. That is better than anything that appears in the film. This is clearly a film aimed at mothers and for them I say, good luck. This film is lackluster with no sign of an existing screenwriter. Perhaps the mothers could have gathered and wrote something that wasn't this bad. Score: 2 ½ / 10",Bad Moms,4651520
3,bob-the-movie-man,Inconsistent laughs in a comedy of parental duty,5/10,19 August 2016,"Penned by the writers of ""The Hangover"" (Jon Lucas and Scott Moore), this was a film I went into with really, really low expectations. But it was better than I expected it to be.Mila Kunis (which we already know means ""Fine"" in Navajo) plays Amy, a normal working Mum (albeit clearly living in a hugely affluent neighbourhood) with a no-good husband and two kids. Amy is at the end of her tether, and as parents haven't we all been there? After one particularly dreadful day she uncharacteristically heads for a bar and forms a firm friendship with hen-pecked wife and Mum Kiki (an excellent Kristen Bell) and the potty-mouthed and kick-ass Carla (Kathryn Hahn). Making a pact to not follow convention they decide to be ""Bad Moms"" which brings them into direct conflict with Gwendoline (""Anchorman""'s Christina Applegate), the tyrannical head of the school Parent Teacher Association and her fawning sidekicks Stacy (Jada Pinkett Smith, ""Matrix"" sequels) and Vicky (Annie Mumulo, ""Bridesmaids""). As attacks get personal, Amy is forced into standing against Gwendoline for the PTA chair and a battle royale ensues.From the film's publicity, I expected this to be a ""3 go mad in Vegas"" style of romp, but it didn't head in that direction. True that there is one very funny and well-cut scene of craziness in a supermarket (""Kids, we're going to have to find a new supermarket""), but the film has a more thoughtful tone reflecting as it does the stresses on working parents exacerbated by the need to conform to social mores.It would be dangerous at this point for me, as a man, to appear sexist and misogynist, so I will quote (and credit) my wife here in commenting that the film is like a ""Next Generation"" movie to 1987's Diane Keaton vehicle ""Baby Boom"". In that film Keaton's character has to juggle a corporate working life with unexpected child rearing: something still relatively unusual in those days (yes folks, things have changed a LOT for the better in 30 years). ""Bad Moms"" skims forward to today when being a working parent is almost a given, but the characters in the film view that maybe that swing has gone too far - that there is not enough time for them to treasure and nurture their kids. Here the film does slip into sexist territory in featuring all the struggling ""Moms"" as predominantly female: the one single Dad (hunk and love interest Jay Hernandez) never seems stressed or out of his depth.So, there is a good concept in here, but to be honest it is not particularly well executed. Given that it is supposed to be a comedy, the limited laughs supplied are well distributed throughout the film. It's more of a smile-along than a laugh-along.The film is also pretty inconsistent in tone, flipping as it does from the leads being ""Bad Moms"" to being lovey-dovey ""aren't my kids adorable""parents. For a UK audience I would suggest that there is way, WAY too much sickly hugging of kids going on. And - without spoilers - the denouement at the ending is far from satisfying.On the plus side, it is technically well delivered, and looks like bloody Shakespeare compared to the truly execrable ""Dirty Grandpa"". The editing is slick and the music choice and music editing is particularly good. Some of the performances - especially those of Bell and Hahn - are great. And a particular nod to young Oona Laurence as Amy's daughter who carries her part really nicely.In terms of the lead, Mila Kunis wouldn't seem to be a natural choice for a comedy part, although her performance is kookily watchable (that might just be the ""fine"" influence on me). A low point however is a post-sex scene where Kunis appears to have been watching ABC News rather than doing any sort of strenuous horizontal jogging (not that my wife noticed this as she was MUCH too distracted by who was acting on the other side of the bed). If anyone puts together a top 10 of unconvincing movie sex scenes, this is a strong contender.Comedies are very personal things. Might this one be right for you? I would suggest that if you are not a parent, you should probably skip it and wait for the TV showing - - many of the situations are those that only parents who've been through the more hellish moments of child rearing will relate to! It's also not for the very prudish. There is a lot of bad language, a bit of nudity and drug references, although it doesn't quite descend to the same gross-out level comedy of ""The Hangover"" or a Farrelly brothers film.A final shout-out to the goofy final credits, done in ""When Harry Met Sally"" style, where the actresses real mothers talk about whether they were good mum's or not. (Cue more hugging).(Please visit http://bob-the-movie-man.com to see the graphical version of this review, and to make comment. Thanks.).",Bad Moms,4651520
4,Prismark10,Bad movie,2/10,19 October 2016,"Mila Kunis plays a hard working mom with two kids. She juggles her work life which involves endless meetings and working extra hours even though she only works part time with her family life of getting the kids ready for school, doing their homework, picking them up for school and taking them to various activities as well as shopping and cooking.We are not sure where the dad fits in all this, he appears to be a slob with an interest in internet porn.No one takes her seriously and when she throws her husband out she falls out with the bullying head of the PTA played by Christina Applegate.Mila along with two other mothers, one who is timid, the other a slovenly herself join ranks and indulge in some bad behaviour of drinking, partying and attracting men.This puts them on a collision course with Applegate who treats the PTA as her very own fiefdom.The film is marketed as a gross out comedy centred on females, a bit like Bridesmaids. It just comes across as wretched and unfunny. The writing is atrocious. You have a head of PTA threatening to sack school staff and doing illegal things yet no one seems to notice even if it is common assault in front of witnesses.It just shows what a poorly contrived mess the whole film is.",Bad Moms,4651520
5,hjalsayegh,A thirty something's fantasy,4/10,13 August 2016,"In your own head you are not only supermom you are also a martyr that would sacrifice everything for your family.You are ridiculously hot, you do everything at home and at work (literally) and without you the world would come crumbling down, yet you are under appreciated and treated like dirt.All in 6 inch heels, flawless make-up and not a hair out of place...The movie is what Hollywood thinks soccormoms fantasy themselves as. They would break away from their roles and be ""bad girls"" for a day and that would bring balance back to the force.I didn't mind the cliché however the humor here is really either hit or miss. You'll either stare in silence at the screen going ""what? was that supposed to be a joke? It looked painful/offensive/silly"" then there are the jokes that land and those are really funny in comparison... they don't happen often enough to cover for the bad jokes though.Harmless enough of a movie if there is nothing else on but otherwise I wouldn't recommend it.",Bad Moms,4651520
6,cosmo_tiger,One of the funniest movies of the year and one that men and women will both love plus the message doesn't get lost in the comedy.,8/10,1 November 2016,"""In this day and age it's impossible to be a good mom."" Amy (Kunis) is doing her best to juggle being a mom and having a career. Things begin to pile up and finally hits a breaking point when she is asked to be on a PTA board. Now, taking back control of her life her and her new friends stand up to Gwendolyn (Applegate) and the other perfect moms and let everyone know that it's OK not to be perfect. This is a movie I was was hoping would be funny, but being a guy I wasn't the target audience and wasn't sure if I would relate. I was wrong. This movie is hilarious regardless of what sex your are and being a single dad I can also relate to some of what was being said. At the risk of sounding chauvinistic (which is not my intention) this is a raunchy male sex comedy starring women. The thing this has going for it over most movies like this is that the message doesn't get lost in the comedy and really helps add to the overall enjoyment of this. Overall, one of the funniest movies of the year and one that men and women will both love. That is hard to do in a movie like this. I give this an A.",Bad Moms,4651520
7,lancelong777,Was This Supposed to Be a Comedy,1/10,2 August 2016,"I honestly don't know what to say about this horrendous, terribly unfunny movie except I wish I could get my money and time back for the waste that was this movie. Here is a suggestion - watch the movie before you release it. And, if it is supposed to be a comedy, make sure the movie makes you laugh. I know for a fact that none of you rich movie producers and stars watched this crappy film. And, if you did and told Mila Kunis that she was funny, I have to say, shame on you for lying to her. And Mila, if you watched this movie and still let them release it - you are a moron. The funniest part is when somebody says a funny word about their body parts and it just wasn't that amusing. I guess the other two people in the room didn't think it was very funny either because I never heard one person laugh for more than a moment. I think I laughed more while watching ""Hannibal."" Do not go to see this pile of crap. It was awful.
                
                    171 out of 329 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Bad Moms,4651520
8,CineMuseFilms,a lighthearted slapstick comedy on the shaming of stressed-out moms,6/10,17 August 2016,"The shaming of women is a global phenomenon that unfortunately is part of everyday life. Filmmakers, media and marketing industries prey on women's anxieties about their bodies, and motherhood is another favourite target. While the documentary Embrace (2016) calls out body shaming, the comedy Bad Moms (2016) calls out the impossible standards to which modern mothers are expected to conform. Laughter carries this message more effectively than polemic but make no mistake: while this film is funny it also has serious things to say. The plot line is all too familiar. Over-worked mom Amy (Mila Kunis) is always running between the needs of her spoilt two children, a lazy husband, a part-time job, homework, school rules, and endless extra-curricular activities. The kids are overscheduled, over-controlled and over-indulged, and like too many parents everywhere, the homework is for Amy. When she ditches the husband for having a cyber-sex affair her already chaotic world nears breaking point. That's when the pushy cabal of PTA perfect moms and yummy mummies insist on ever-more elaborate cake-bakes. When she publicly quits the PTA, the snobby dominatrix president Gwendolyn (Christina Applegate) launches a vendetta against Amy and her kids. She retaliates by campaigning for president and the internecine warfare between mom camps escalate in hilarious ways. Deserted by the school, her nearest friends become her emotional anchors and all give themselves permission to party and carry on. While the story is predictable and at times corny, the underlying issues are totally real. The slapstick comedy softens the pointed message about just how powerless mothers are against the onslaught of unrealistic expectations. The bigger irony is that so many movies perpetuate the myth of the perfect mom without even questioning the existence of the perfect dad.This film is obviously targeted directly at stressed-out moms but dads should watch too. If nothing else, it exposes the gender inequality that persists in parenting and the bigger injustice of 'perfect moms' shaming other moms for not meeting politically correct standards. When Amy gives her election speech and confesses all the ways she is a bad mom she starts a sisterhood chorus of bad moms all needing to offload their guilt about the things they have not done for their children. While it's always possible to find aspects of a film that could have been made better, this film deserves praise for going in to bat for the most honourable profession on the planet.",Bad Moms,4651520
9,Kevin_C1,A Bad Movie for Moms,3/10,4 August 2016,"Five minutes into Bad Moms, I already knew that I had made the wrong choice. I was hoping for a silly comedy staring some actresses I find to be hilarious (Kristen Bell, Kathryn Hahn.) This was not the case, as most of the jokes are raunchy, cringe-worthy mom jokes.The worst thing about this movie, which is obvious from the opening monologue, is that it is corny. The story is corny. The characters are corny. The jokes are corny. The only audience that might let them get away with this cheese-fest, is mothers, because they will be able to relate.This movie has its moments, but the majority of its laughs fall flat. Particularly bad were a couple of different montages, specifically, one of the girls drunk grocery shopping. Most disappointing is how unfunny Kathryn Hahn is, it seems that every word that comes out her mouth has to do with sex.This movie also fails to follow some of the basic rules of a screenplay. The characters speak for the writer, not for themselves. The main conflict doesn't even come up until half way through the movie.The brightest spot of this movie is Kristen Bell's character Kiki, who is a weird stay at home mom. She provides almost all of the enjoyment you will get out of this film. JJ Watt and Martha Stewart also have funny cameos.I would not recommend this movie unless you are a mother. If you are anything but, avoid this train wreck at all costs.Game of Thrones SPOILERS BELOWThey also spoiled Jon Snow's death for the sake of a mediocre joke. Not Cool.",Bad Moms,4651520
