,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,politehere,"Greetings from Iran, I'm going to help you make up your mind",9/10,27 January 2022,"After watching the new and utterly disappointing Matrix and Resident Evil films, I was beginning to lose hope in the movie industry, when this movie came along and proved to me that there are still excellent directors out there who can take a simple idea and turn it into ""gold"". (pun intended)I enjoyed this movie from start to finish. I have always liked survival movies, especially the ones which involve trying to survive in the desert. The movie does an excellent job by not providing any sort of back story. You have no idea where the main character is headed and why (he refers to his destination vagely as the compound), or what's going on in the world for that matter. It makes you think of a post apocalyptic world, a Mad Max kind of world, but never gives you any clear hint as to what's really going on. While a bit weird, that's completely ok with me, because it helps you focus on the main plot; i.e. Trying to survive in the desert, which was absolutely enjoyable.The shots were all beautifully taken and the accompanying music added to the mood. The ending came as a big surprise. The only real complaint I have is that it ended abruptly, but I totally get why they did it; because they were focused on making a moral point, and you can't help but think about that moral point the entire time the movie is playing, because it's so in your face.If you enjoy survival movies with the desert as their setting, you're in for a hell of a ride, but if you don't like such slow-paced movies, you're going to find this movie excruciatingly slow and boring, so know your likes and dislikes before watching this movie so as not to waste your time or crtiticize such an excellent movie unfairy just because you didn't know what you were going into and were not familiar with your likes and dislikes.If you're looking for action, horror, romance, science-fiction or a fast-paced movie, look elsewhere, because that's not what you're going to get from this movie.I hope you're not giving me thumbs down just because I immensely enjoyed this movie, because I clearly told you about what this movie entails, and hopefully, now you can make up your mind.",Gold,6020800
1,jtindahouse,A little slow and tedious at times but builds to a fun ending,6/10,27 January 2022,"Zac Efron hasn't been in much lately. I suspect he's probably just working on other projects and doing other things with his time. But 'Gold' was not the type of film I expected him to come back with. At least it looked kind of interesting so I was excited to check it out. Here are my thoughts.The film starts out very slowly. There are only two characters and neither of them are very interesting. At this point I was worried this could be a very slow and dull film. Then it gets to the plot though and things start to become a little more interesting.The thing that bugged me most about the film was that it made no sense. Efron's character stays to guard the gold, however no one has ever found it before now. So why are they worried someone will miraculously find it in the next 5 days in the absolute middle of nowhere? I had trouble getting past that plot-point.A large portion of the movie is just Efron's character by himself trying to survive. For a film to get away with this you have to be impeccable, otherwise you will lose your audience fast. 'Castaway' was strong enough to pull it off (just) - and even then it took a volleyball to carry it through. 'Gold' isn't quite as strong. The middle of this film can get a little tedious.The make-up used on Efron's face was very well done. It didn't seem particularly consistent (I could be wrong on that but it felt like every time we cut to a new scene he looked different to the last), but it did look very painful and quite realistic.The ending of the film is a bit of fun. I like it when films aren't afraid to do something a bit different in terms of concluding their film.This is a very somber film. There are exactly zero laughs attempted. It doesn't take away from the film, but it is worth noting. 'Gold' isn't a film I will watch again. It had its moments and was mildly enjoyable at times but probably not one I would go out of my way to recommend. 6/10.",Gold,6020800
2,danieljfarthing,A dirty little gem of film,9/10,3 February 2022,"Original indie ""Gold"" shows what can be done with raw talent, a striking setting & little budget. In a vaguely post-apocalyptic world, tough loners Zac Efron & Anthony Hayes head for different reasons into a barren African desert... where they chance upon a huge rock of gold. Hayes goes for an excavator while Efron stays to guard the find - fighting dehydration, wild dogs, nomadic Susie Porter, snakes, scorpions, sand-storms et al. While it's a hard, visceral & gritty watch, Efron's performance is outstanding, matched by Hayes' direction (he ALSO wrote it - simply, yet steeped in clear messaging). Major props to both Hayes & Efron for making this dirty little gem of a film.
                
                    33 out of 45 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Gold,6020800
3,kuarinofu,"Half good, half bad",5/10,26 January 2022,"Gold (2022) had a promising start and overall has demonstrated solid production value, although the washed-out look got old fast.While the acting was perfectly fine, as it gets closer to the end, it starts to wear on you. This isn't really a human nature study, more like a semi-survival film full of stupid decisions. The only human trait here was greed. Nothing more than that. In a future like this, you would think people would've still bet on survival over pointless death.The resolution is obvious from the start since this is what would happen in a real-life situation. They added a little ""twist"" at the end, but it barely connects, since it means nothing for the viewer or the characters, and rather solidifies the message the film is trying to push.The whole story relies on our main character not being too bright, and it's fine. The problem is that we barely know anything about the world and the characters. Frankly, there are no characters going through arcs, people encounter problems in a not-so-bright future, and never change. This was probably intended, and probably realistic enough, but even a couple of flashbacks establishing motivations or attitudes would've been great. Especially since the acting was good.As it is, Gold (2022) is an ok semi-survival film but feels very shallow and does not connect the viewer to what these ""characters"" are going through. There are also some things that make little sense, like why Virgil didn't just leave when he got the Stranger's loot. Since one can walk there on foot, he could've given it a try, it's not as a middle of nowhere as they said it was. I guess greed is an answer to anything in this, but the introductory scene (and the burial scene) suggested some sort of dignity or reliability in Virgil, soon to be gone, again, greed. Also, it is unclear when Keith got back since neither he nor the other Stranger was affected by the dust storm. I guess I'm nitpicking, but I'd still prefer Virgil to switch into survival mode at the end, there is greed, but people still have survival instincts.Overall, the film leaves a bad taste, which is intended but feels empty on details, which is not. It's not long, but I can't wholeheartedly recommend it, more like 50/50.",Gold,6020800
4,imseeg,"Fight for SURVIVAL. (Extreme ""makeover"" of Zach Efron's face)",8/10,30 January 2022,"Bleak, painful and raw portrait of Zach Efron, who accidentally finds lots of gold in the midst of a huge desert and who is determined to protect his new found treasure come hell or high water. The blistering sun and man eating coyotes being his worst enemies. Or is greed his worst enemy?The good: terrific extreme makeover of Zach Efron's face. You have never have seen him this ugly and repulsive. Great acting performance as well. This is basically a one man movie, with only 3 other small supporting roles. That's all.More good: however slowburning in nature this story might be (nothing much happens), there is still a suspense building up in strength, the suspense being IF and HOW Zach Efron is gonna survive the desert.Not any bad? If I have to be really critical, there are a few plot turns that I could rationalize to pieces, but on the whole, this story made sense. And it is a tough cookie! Quite impressive.Not a happy end. Not a happy movie. Those folks who want to be simply entertained, better move on to Spiderman and the sorts...",Gold,6020800
5,frank-liesenborgs,Australian gold and American fool's gold,7/10,26 January 2022,"""Gold"" is a movie about two drifters who are travelling through the South Australian desert and they stumble across the biggest gold nugget ever found. They hatch a plan to protect and excavate their bounty with one man leaving (Man #2/Keith, played by Anthony Hayes) to secure the necessary equipment to pull it out of the earth. The other man (Man #1/ Virgil played by Zac Efron), remains on the spot to secure the loot. I cannot even imagine what Virgil (Zac) went through to persevere extreme heat conditions just to hold onto what he thinks he needs. I liked the plot as you can give your own interpretation to the facts of this movie. What is the value of the biggest chunk of gold in the world if you are in the middle of the desert, dehydrated, sunburnt and you kind of know you will not survive? What would you do? This movie clearly shows the everlasting greed and the lengths people will go to secure themselves a fortune. And I loved the cinematography, digitally enhanced or not. Was just awesome. And here we also see a different Zac in a character that he never played. And he succeeded as he put down an awesome acting performance. The story is concise and you kind of know what the other guy his plan will be. But never mind, this is a very good movie and deserves to be watched.",Gold,6020800
6,ajp2012,What did I just watch?,3/10,25 January 2022,"In a nutshell, unknown man #1, in an unknown country, at an unknown time, working for an unknown company, heading to an unknown location, for an unknown reason, is picked up by unknown man #2 , then break down in an unknown barron/desert/outback land. Man #1 finds a gold nugget which is bigger than first appears, tries to move it, can't, deliberates with man #2. Man #2 goes on a 4 day journey to pick up an excavator, meanwhile man #1 ""protects"" the gold, fights off wild dogs, a crazy woman, kills the crazy woman, buries the crazy woman, digs up the crazy woman, moves the crazy woman, burns the crazy woman, buries the crazy woman, survives a sandstorm, gets impaled with a stick, meets crazy woman #2 (crazy woman #1's sister), gets rid of crazy woman #2, gets eaten by dogs. Man #2 returns, waits till man #1 is dead, tries to take gold for himself, gets killed by an arrow from unknown person. (crazy woman #2 most likely) The End.THAT IS LITERALLY IT!This is by far, the most boring film I have ever watched in my entire life. It was painful to endure, and I only watched it until the end because the outcome of the gold was what kept me somewhat interested. I suspect Zac Efron was only cast in order to hook people in, and no doubt cost 75% of the budget. But in reality they could have cast any B or C list Actor, or indeed a completely unknown person, and still would have given the film the exact same boring result. Its really not a good film in my opinion. Highly non - recommended. 3/10.",Gold,6020800
7,SnoopyStyle,Zac gets cast away,6/10,14 October 2022,"The world in the near future is in trouble. A man (Zac Efron) rides the rails like a hobo. He gets driven to a job at the gold dig site. Along the way, they stumble upon a giant gold rock, but they are unable to dig it out with their limited tools. The man is left guarding the rock as the driver heads off for some heavy equipment.Zac is going solo for long segments of this movie. In a way, it's his Cast Away. He does a fine job as his character deteriorates. A few plot points do bug me. When he is left alone initially, I felt something is off with the plan. The Stranger felt too aggressive. I almost assumed that she's a hallucination. I don't know why he's so protective of her body. Let the dogs have it. Finally, there is the arrow. I would rather not have the arrow. It's more sweetly dark to let the man have his reward. All in all, this is a fine effort from Zac and it's an interesting little indie.
                
                    7 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Gold,6020800
8,ops-52535,a death triangle of patience...,6/10,26 January 2022,"Watching over a chunky mountain of gold in the australian desert outback country. A twisted story about greed and gloathing gold like king midas of the past.Hot sun and delirious minds, its litterary gold fever. A small cast survival thriller, a story that desmond bagley wouldve chuckled over and wilbur smith would nod about. The production shows the harsh dried out hell of australian desertlife, where the flies are kings and the snake and scorpions are the warriors. Neatly filmed and acted, the makeup squad gone bananas, and most stuff stashed like a good ol' madmax stage.If youre able to sit and wait for things to happen, youll be rewarded, i did. A small recommend from the grumpy old man.
                
                    33 out of 56 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Gold,6020800
9,Draysan-Jennings,Gold Fever,6/10,26 January 2022,"Why didn't they both go and get the excavator together? The gold went unnoticed for who knows how long. I doubt a few more days would of mattered. I could tell this movie was going to be about greed once Virgil said he wanted to stay behind and protect it. He was the less experienced but because of money he was willing to risk his own life. I would of stuck right by the other persons side and made every move together. They had millions worth of gold on their hands. They would of been very rich men if they stuck together. Either way I still liked this film, but I will say there was a good 30 minutes where I kept asking myself ""WTH is going on?"". Luckily it all tied together in the last scene. That arrow to the heart definitely saved it for me. It's not a film I'd watch again but I do think it's worth checking out. 6 stars.",Gold,6020800
