,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,nogodnomasters,CAN I SEE YOU BETWEEN THE HOLIDAYS?,10/10,2 May 2018,"The film opens with realistic gag credits and playing Ann Murray (I think it was her and not a Juice Newton cover). We have our main character going after a bad guy (Ed Skrein), being interrupted Colossus (Stefan Kapicic) and introduces moody teen Negasonic Teenage Warhead (Brianna Hildebrand). The film then resorts to flashbacks of Ryan Reynolds (not to be confused with Green Lantern) aka Wade Wilson becoming the near super hero ""Dead Pool"" operating with his own set of vigilante/special operations ethics.The film spoofs Avenger/X-Men films with numerous asides and one liners. It is critical of the shallow film industry in general while creating the same shallow film. The language in this film is adult, more adult than ""Kick-Ass,"" but is much funnier. This is not for the kids, but a good comedy for adults who like super hero films and I also know people who don't like super hero films, but loved this one.Guide: Many F-words, brief sex and nudity. Deadpool 2 has been announced with Ryan Reynolds.Note to self: Seltzer water and lemon takes out blood",Deadpool,1431045
1,melwinbauer,Absolutely hilarious but not for everyone,8/10,9 January 2022,"""Deadpool"" is absolutely hilarious. The story isn't groundbreaking, but it does the trick and the same goes for the action which isn't bad either. The greatness of this film lies in its humor and its uniqueness. It isn't like every other superhero film. Whether you talk about the constant breaking of the fourth wall, the R-rating, or any of the very different characteristics of this film that differentiate it from other superhero movies. To be frank, it's arguable doesn't even justify the ""superhero"" stamp. It's something different.It needs to be said, the film might not be for everyone. It's very crude and it's filled with nudity and violence. The humor won't appeal to everyone either. It's quite dark sometimes and very satirical. Sure, ""Deadpool"" isn't for everyone, but to the right audience, it's a masterpiece. The humor is great and there are countless hilarious jokes throughout that will make you laugh. Ryan Reynolds is perfect for Deadpool and he does so well in the role. It is a truly great performance by him.To sum up, ""Deadpool"" is a great film that might not be for everyone. I recommend it.",Deadpool,1431045
2,adamsmith-51004,"""Please don't make the super suit green...or animated!""",8/10,16 April 2021,"One of the greatest anti-hero - the Merc with a mouth - Wade Wilson was once a special forces operative but turned mercenary. After being subjected to a rogue experiment, he finds himself with accelerated healing and transforms himself into Deadpool. Armed with weapons (and a wicked sense of humour) he will stop at nothing to track down the men responsible.Never have I seen so many fans (or moviegoers), dying to see a character like Deadpool on the big screen; it's a bit like how everyone wanted to see The Avengers on the big screen back in late 2011. It's bad enough that the studios can't seem to get the character right with the disaster that was X-Men Origins: Wolverine. But the respect and love that fans have for this character stayed strong until everyone's prays was finally answered by this movie. And it did not disappoint, because Deadpool lives up to hype by being entertaining and hilarious. While I don't think it is a masterpiece of all comic book movies I did have fun watching this movie. It's a film that fans wanted and got.I can't imagine anyone else in Hollywood playing Deadpool but only Ryan Reynolds. He was born to play this character and he's the only actor that I think of to do the character justice. Reynolds as expected did that, and has made the character of Deadpool his own. He was terrific as the mouth talking, ant-hero bad-ass. This is Ryan Reynolds come back role after his past disasters roles that mostly involves Green Lantern and Origins Wolverine (that this movie brilliantly makes fun off). Reynolds was just perfect for this character and he did a great performance in this film. He delivered the comedic timing and the somewhat of a hidden charm that Deadpool has. Ryan Reynolds absolutely nailed it.The writing in this movie was surprisingly good, which I didn't expect for a movie with this kind of character. Of course there are Easter eggs, references and nods to the comics and Marvel movies, but in this movie it's done in such a way that feels kind of refreshing. I know for a fact that I missed a lot of the jokes and references due to amount of laughter that I had while watching the movie. I can say it with a brave face that the writing is this movies biggest strength, because it's self awareness on Marvel movies and itself was all top notch.I'm so happy that this movie is rated 18 and not some watered down movie, because if you honestly think a Deadpool movie should be rated anything less then you really don't know the character at all.",Deadpool,1431045
3,moviewizguy,This is what it looks like when filmmakers take risks,8/10,15 February 2016,"Deadpool is a triumph of artistic vision over studio interference. Little credit should be given to 20th Century Fox, as they had zero faith in the success of a Deadpool movie. To put things into perspective, Ryan Reynolds fought for this film back in 2004 when Blade: Trinity was released. Reynolds and co. went to shoot test footage that was then leaked online by Reynolds because Fox had no intentions to release it to the public. Finally, after years and years of BEGGING to the studio and the overwhelming positive responses of the test footage from the public, Fox didn't even tell Reynolds and co. that the film was greenlit. They had to find out online like the rest of us plebeians. If that sounds bad, Fox even cut their budget by $7 million AT THE LAST MINUTE, which caused the writers to scratch some action sequences that I'm sure would've been great to see.Deadpool now has the biggest opening weekend in the month of February (surpassing Fifty Shades of Grey), the biggest opening weekend for 20th Century Fox (surpassing all the X-Men films), and the biggest opening weekend for an R rated film EVER (surpassing The Matrix: Reloaded). With all that being said, Deadpool is a hilariously entertaining film that works mainly because of Reynolds himself. His comedic skills pay off gloriously as the titular character, who gives so many quips in one instance that some jokes will be missed. Of course, credit should be given to the writers too (AKA: The Real Heroes Here), and it's impressive that this is Tim Miller's directorial debut. The action sequences and pacing are so good that you'd think this came from a veteran director.From the ingenious opening credits to the subversive ending, Deadpool constantly upends clichés and tropes you're used to seeing in superhero flicks in the past few years. What's great here is the filmmakers had something weird and perverse and just went with it. Jokes about pedophilia, pegging, and sex run rampant, but it's never really dark, despite the mature subject matter. On top of that, it's also very refreshing to see a pansexual superhero in such a big studio film. It's unheard of these days. Fox and other studios, learn from this success. It's not the fact that a hard R-rated film can do well, it's that Deadpool also happens to be very good, most likely because you, Fox, actually gave the filmmakers the creative freedom to do whatever the hell they wanted.",Deadpool,1431045
4,asifahsankhan,"""Bad Deadpool - Good Deadpool Film!""",9/10,14 December 2016,"If anyone else could be cast to play Deadpool, he certainly doesn't exist in this universe. After Ryan Reynolds's dramatic failure in the Green Lantern film, he has returned to the comic book world. Reynolds is absolutely phenomenal as the foul mouthed, and witty anti hero. I mean he is just superb! He completely owns the role, and gives a fantastic performance. If Robert Downey Jr. IS Iron Man, then Ryan Reynolds IS Deadpool. He is also such a liveable character, and by the end of the film, I genuinely cared about Deadpool. I never thought I'd say that. All of the performances are great. No one holds a candle to Reynolds, but I will say not one person was miscast here.Deadpool is a unique film, and a huge gamble. Both Marvel and the studios bringing us this film took a major risk. This is a beloved character, and his world is very different than other Marvel films. Right off the bat, this film is consciously self-aware. It knows its a comic book film with comic book characters, and it actually exploits it. Many times, Deadpool turns to the audience and tells us what we're all thinking. It was so different, and it worked so very well. The narrative itself is also different. It's very non-linear. The events of the film don't play out in a normal straight narrative.One of the trademarks, nay, the trademark of Deadpool is his sense of humour. This film is by far one of the most hysterical films I have seen in some time. The writing is so perfect, so sharp, and so full of witty banter, and thankfully, it all works. Not one joke, that I remember, fell flat. The film had me laughing constantly; from the opening credits, all the way to the after credits scene.As for the action, it's also very satisfying. Many action films today are butchered by terrible camera work. For whatever reason, many modern action films are using shaky cam. Instead of clear, steady shots, the DP will go hand held, and shake the camera violently. The worst example in recent memory of this is, Taken 3. Thankfully, there are films like this, and others, that know exactly how to do a good action scene. Director Tim Miller and cinematographer Ken Seng do a brilliant job creating slick, good looking action. Not only is the action brutal, and extremely bloody, it's just co clear and well handled. The fights are really great here. I couldn't help but be reminded of Tarantino's, Kill Bill films while watching Deadpool. They are incredibly similar in their style of fight scenes.Sitting in the cinema, the inner critic in me struggled internally. I kept thinking afterwards about the film. What were the flaws? I don't often see a film without pointing out the negatives. Even films I really like, or even love, have flaws. I'm certain that if one sits and picks this apart, you will eventually find some flaws. Perhaps the overall story is paper thin. Perhaps the villain wasn't very compelling as character. Then again, Ajax was honestly serviceable. Ed Skrein gave a great performance, and by the end, you really hate the bastard. He's a generic, or a dick, British villain and the film makes fun of that!""Deadpool"" and Guardians of the Galaxy were both huge risks that ultimately paid off, big time. As a film, it's nearly perfect. The film does exactly what it needed to do, and more. It introduces Deadpool, sets up his character, and gets you to like him if you didn't already. The non linear narrative was refreshing to see in a superhero film. Everything about this film was different and unique. It's self awareness and breaking of the fourth wall work well; really well. The direction is great, Ryan Reynolds is phenomenal, and the script is fantastic!",Deadpool,1431045
5,ethanjjacobs,One of my favourite comedy's,8/10,15 May 2021,"I really enjoyed this movie and I didn't expect to, I don't really enjoy a lot of 'superhero'
movies so I didn't have high hopes , but this movie was amazing. It was funny, violent and action packed. A really good thing about this movie is that it was different to a lot of comedy's , which easily could've made this movie a disappointment. But it was a great movie and is one of the best comedy's I have watched. If you haven't watched this yet you should definitely give it a try.8.3/10.
                
                    34 out of 43 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Deadpool,1431045
6,planktonrules,I am NOT the target audience for this one...please keep this in mind as you read.,7/10,16 July 2017,"I am a 53 year-old man...and the target audience for ""Deadpool"" is much, much younger. So, it's not all that surprising that I wasn't bowled over by the film like so many younger people I know. And, when I am not as enthusiastic about it, understand that I am writing my review mostly for folks who are NOT huge fans of superhero films. Sure, I've seen more than my share but I am growing tired of the whole genre. And, while ""Deadpool"" deliberately avoids some of this, it's STILL a head on assault to your senses due to all the action and explosions...my primary reason for not being a superhero fan. Yes, there are tons and tons of explosions and action...that left me pretty cold...as did some of the ultra violence. What I did like was how Deadpool occasionally broke through the fourth wall and talked to the audience or made commentaries about superhero films...that I really liked. Overall, it's a mixed bag for me...worth seeing and enjoyable but one I am very glad I waited until the film came to cable TV.
                
                    42 out of 64 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Deadpool,1431045
7,AnnaPagrati,Love it!,9/10,31 August 2021,"Deadpool is such a great part of the X-Men franchise, & a hilarious one!
                
                    17 out of 25 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Deadpool,1431045
8,kosmasp,"Not MCU, but still great",9/10,26 November 2016,"Or maybe you like it even more for not being part of the other Marvel movies. Even if it refers to some of the characters (especially the X-Men, since this is mostly owned by 20th Century Fox). I never read the comics, but did have the pleasure of playing the game on my Playstation. And I did think it was hilarious.The ""wink wink"" humor of it, is not everybody's taste of course, but if you like movies breaking the fourth wall (beginning with the opening titles), than Deadpool is speaking directly to you - kind of literally. He also is as offensive as possible and still very likable. Which is a testament to the lead actor. Reynolds seems a perfect fit for this, leaving behind the ""shame"" of being ""green"" (another Superhero he played, not as successful, if you even can remember that).Even if you saw the trailer, there are so many jokes in here, you will find many things to like. Unless you are more of straight kind of jokes guy/gal ... no pun intended. But then you better steer clear of this anyway ...",Deadpool,1431045
9,Tweekums,Crude and violent but also a lot of fun,9/10,15 May 2017,"This film tells the story of Deadpool; he has superpowers, he fights bad guys but he is certainly not a superhero. After an introductory scene where our anti-hero dispatches numerous bad guys and confronts his foe before being interrupted by a couple of X-Men who believe he should join their ranks we see, through a series of flashbacks how former soldier Wade Wilson becomes Deadpool and just why he is looking for Francis Freeman, AKA Ajax. Two years previously things were looking up for Wade; he had fallen in love with Vanessa and they were planning to get married then he is diagnosed with terminal cancer. With nothing left to lose he accepts an offer from the mysterious 'Mr Smith' who tells him that he could be better than better a superhero. Smith delivers him to Ajax and he soon learns that life is going to get far worse. After some horrific treatment to activate dormant mutant cells he does indeed recover and becomes immortal he is also so horrifically disfigured that he can't face returning to Vanessa. He escapes but believes that Ajax is the only person who can fix the way he looks so is determined to take him alive.If you are expecting a typical superhero film than you are in for a shock. Deadpool is far from heroic he isn't concerned with taking enemies alive and in the opening scenes we see him dispatching numerous foes, some in a fairly grisly fashion. He is also foulmouthed and frequently makes comments of a sexual nature. This could easily be off-putting but it is done in a way that makes it all rather funny. The story isn't overly complex but that doesn't matter as the action is great and there are lots of funny moments. The cast do a fine job; Ryan Reynolds impresses as Deadpool; much of the time hidden by a mask of prosthetic facial scarring. Ed Skrein is suitably villainous as Ajax and Morena Baccarin is good as love interest Vanessa. Overall I really enjoyed this and would recommend it to anybody who enjoyed films like 'Kick-Ass' or 'Super'.",Deadpool,1431045
