,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,claudio_carvalho,One of the Best Thrillers Recently Released,8/10,28 March 2021,"In Washington D. C., the lobbyist Madeline Elizabeth Sloane (Jessica Chastain) decides to move to a minor agency owned Rodolfo Vittorio Schmidt (Mark Strong) as a challenge in her successful career. While facing the Powers That Be, she has to prove her competency paying a high-cost.""Miss Sloane"" is one of the best thrillers recently released by the Cinema Industry. The powerful story and screenplay has complex dialogs and the magnificent Jessica Chastain in the lead role. This is the type of film that deserves to be watched more than once. My vote is eight.Title (Brazil): ""Armas na Mesa"" (""Weapons on the Table"")
                
                    35 out of 44 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Miss Sloane,4540710
1,davispittman,Why is this bombing at the box office?!!,10/10,23 December 2016,"It makes absolutely no sense that this film is bombing at the box office, this is a great film! Maybe it's because it's fresh off the heels of an exhausting election, or maybe it's because of the other big time films out right like Star Wars. I sincerely hope that it's not because of the NRA, I hope that people won't avoid this wonderful movie just because of the gun lobby. Jessica chastain gives a real powerhouse performance as Elizabeth Sloane, a tough as nails lobbyist for the Brady campaign. Also here is Sam Waterson, who works for the gun lobby, and I really liked him in this role, he fit in it well and gives a good performance. I loved the great writing in the movie and the clever moves that are made. This political drama is so interesting and well constructed. Mark Strong is so good here too, chastain and him have a great on screen chemistry/presence too. The film will keep your attention the entire way through, it has too because there is just so much happening. Now I know that plenty of conservatives and big time Pro-NRA people will want you to avoid it and maybe even write a bunch of scathing articles slamming it, but don't listen, oh what a great movie this is! 10/10!",Miss Sloane,4540710
2,movieliker1,Good Movie.,8/10,10 May 2021,"This was an entertaining movie. Jessica Chastain is gorgeous. The acting, writing and dialogue are good. The subject material is smart.It's not really about guns or gun control. It's about corruption in Washington. And how lobbyists and politicians don't really do what is best for the country or it's people. They do what is best for them and their careers. And what will get them money and power.
                
                    8 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Miss Sloane,4540710
3,neil-476,I used my brain!,8/10,9 May 2018,"Liz Sloane does not relate well to people: she has little empathy for others. She does, however, understand what makes people tick, which is why she is an excellent lobbyist. She is working for a firm which is seeking to generate senatorial support for a bill to require greater background checks for those buying firearms: the gun lobby is fiercely opposed to this. All this is presented within a framing story by which we know that there is a senate hearing into Sloane's alleged rule breaking during her lobbying activities.Let me say at the start that this film engages the interest at the start and holds it throughout. It is a great pleasure to find one's brain in use all the way through over two hours of a movie: the story is fresh and always moving, with much drama along the way. Never difficult to follow, it has a couple of dramatic high points along the way, and a great ending - fair, but unexpected. I really liked the story here.While I like Jessica Chastain on chat shows, I always find her performances a little cold. That very coldness suits Liz Sloane, however, and Chastain really impresses here. The rest of the cast are good too, providing some of the emotional connection which Liz Sloane can't (or doesn't) offer. Gugu Mbatha-Raw is as impressive as she was in Belle.I wasn't expecting to enjoy this, but I did, a lot.",Miss Sloane,4540710
4,ipekevamy,"Great movie, Outstanding performance by Jessica Chastain!",10/10,27 January 2017,"This is a powerful female driven film about the title character and politics. It's one of Jessica's best performances if not the best. This character allows her to show so many things of her skill set. She's so believable, every nuance, every line she delivers is just so perfect. She should have been nominated for this role for every award show...Miss Sloane is a great movie which has a very fast pace. You can't predict what's coming next, great performances by everyone on the cast.Forget about the bad reviews, even if you don't like politics this movie will keep you interested. It's upsetting that It bombed at the box office. I think It's because of the subject matter and people might had enough of the political climate in real life. But It really deserves to be seen. I highly recommend this awesome, very underrated movie.",Miss Sloane,4540710
5,chrisjewyett,Worth an easy 8/10 - Pro gun folk are manipulating it,8/10,27 January 2017,"So many users are getting their knickers in a twist. They are giving this excellent movie with great twists a low rating because the story is about gun law, and sides with, yes you guessed it, anti gun lobbyists. All the 1/10s own a gun lol.It's actually not about gun law at all. Gun law has only been used as the subject of the day, to put the point across about dirty politicians and lobbyists.This movie is terrific. It's complicated at the start, but soon starts to make sense.The main character is terrific. Cold, hard and calculating. Great job!I can't say anymore because I never include spoilers. Just trust me.Whether you're for or against guns, that's not the point. This is a political thriller folks. Sit back, relax and enjoy it!BTW....it's not a true story. Don't take it so seriously.8/10",Miss Sloane,4540710
6,OGmacadamia39,"Smartly written, Brilliantly acted, Perfection.",10/10,22 March 2019,"Anyone who dislikes this movie is cray. I didn't know what I was getting into watching it, I just knew I loved Jessica Chastain, and she KILLED it.Truth: The second I watched it I was blown away and I rewatched it almost instantaneously to see the pieces put together.This is a thriller in that it's suspensful, smart and taking on the subject of corrupted politics. I can't recimmend it highly enough.GO! WATCH! BE BLOWN AWAY.
                
                    9 out of 10 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Miss Sloane,4540710
7,nogodnomasters,I guess I'm just a piece of work,10/10,5 August 2017,"Elizabeth Sloane (Jessica Chastain) is a power broker lobbyist who is skilled at lies and deceit. She is hard working, dedicated and gets the job done. Her methods are twisty and are what makes the film as we watch Sloane step on people, hurt them , use them, and even herself to achieve her goal, in this case to get a gun check bill passed in the Senate.Apparently there is an assumption such a bill would pass the House of Representatives, which has been doubtful for quite a number of years. The film climaxes in a court room drama of a Senate hearing, which we see in the opening.Guide: F-word, sex. No nudity.",Miss Sloane,4540710
8,dj_shamrock,Awesome film,10/10,24 December 2016,"Loved it. Jessica is very believable as uptight and smart, her lines are delivered with sharp intensity and she is just darn right sexy.Beautiful sets and cinematography. Cool wardrobes. Excellent whistle blowing. Any film that exposes truths about how massive greed and corruption are is a needed film to see.The hidden message is NOT about gun control, it's about corruption and how deep it goes. Seeing an educated, powerful women with needs also shows realism. The score is also nice.This is a great film and is very underrated!",Miss Sloane,4540710
9,blanche-2,wonderful Chastain performance,10/10,6 October 2018,"Jessica Chastain is ""Miss Sloane,"" a 2016 film directed by John Madden and also starring Sam Waterston, Mark Strong, Gugu Mbatha-Raw, Michael Stuhlbarg, Alison Pill, Jake Lacy, and John Lithgow.Elizabeth Sloane is an aggressive lobbyist who lets nothing stand in her way when she wants to achieve a goal. The film begins with her being called to give testimony at a congressional hearing that accuses her of violations of Senate ethics.In flashback, we see that the firm she works for is approached to lead the opposition to a gun bill expanding background checks. Sloane instead goes to work for Rodolfo Schmidt (Strong), with another lobbying firm, to get the bill passed.What a brilliant film, so relevant to today, particularly Chastain's monologue at the end of the film. All the performances are excellent, but she is amazing as an outspoken and tough woman whose work is everything to her.The film has an interesting twist at the end.I never considered Chastain a beauty - I never thought she photographed very well - but she indeed is very beautiful, and her formidable talent matches her looks.Truly a must-see. And so true to life!",Miss Sloane,4540710
