,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,ronakkotian,Utterly depressing...,9/10,12 July 2020,"This film left me feeling all sorts of emotions. It's definitely one of the most depressing films I've ever seen.Manchester by the Sea tells the story of a depressed man named Lee who has to take care of his brother's son after his unfortunate death.This is not a film that you go to watch for a good time. Manchester by the Sea made me feel really sad throughout the entirety of it and it's mainly done through the amazing performances and level of authenticity writer-director Kenneth Lonergan creates. This film is very simple. It's not stylish in any way and Lonergan's script maintains the realism through the runtime. At no point did I think there were actors playing the characters because the performances and conversations they were all having seemed too real. This made Lonergan's story about guilt, pain and depression more impactful and heartbreaking.In my opinion, this is a career best performance by Casey Affleck. It's a performance that's rather sombre instead of flashy. His facial expressions are very subtle but you can still tell how broken and unhappy of a man he is. When you first see his character, you tend to dislike him but after finding out the reason why he's so miserable, you root for him and want him to recover from his depressive state. Michelle Williams isn't in the film much but she's brilliant in all the scenes she's present in. I thought Lucas Hedges was good but there were times where I found his accent quite jarring and a scene where he cries didn't seem too realistic.It's best going into Manchester by the Sea not knowing much as I feel it makes the film more poignant. It's may not be an easy watch but I would like people to experience it so they can see the Kenneth Lonergan's talent as well as Casey Affleck's masterful performance.",Manchester by the Sea,4034228
1,subxerogravity,It's as good as everyone is saying it is.,9/10,20 November 2016,"It's just a well crafted picture.Casey Affleck fits into this role like a glove, and he was amazing in it. If he were to win an Oscar for this one that would make sense completely.Manchester by the Sea has Affleck as uncle Lee, a janitor in Boston whose brother dies and is forced by the will to take care of his nephew, a task he's not up to.The movie is very real and strangely raw to be filmed so beautifully (but I am a sucker for movies shot in the winter). It's slow moving enough to notice but not enough to bore you, cause that's life.What really grasp me about Manchester by the Sea is how clumsy it is. So many scenes in which the dramatic punches are ruined by everyday life. It's just not fake like a lot of movies are usually. It had the guts to keep in all those awkward moments that humans go through knowing that we would relate, and it does this without skipping on the romance you would find in dramas like this.It's all the real emotions people go through when life gives you a curve ball, yet life does not allow you a time out. Great movie! Amazing performance by Affleck!! A must see.",Manchester by the Sea,4034228
2,Hitchcoc,As Good as I've Seen,10/10,25 February 2017,"Sometimes we have a work of art that doesn't have as its purpose to make us feel good. The criticism from the nay-sayers of this film talk about how depressing it is; that there is nothing happy about it. What this is is one of the most insightful portrayals of a man consumed with guilt that you will ever see. I know little about Casey Affleck, other than the obvious, but his portrayal of a man who feels the burden of inadvertently killing three of his children, is astonishing. Some say the characters are unlikable, including the son of his deceased brother. Well he is what he is. Yes he's a teenaged womanizer full of testosterone and self, but are we to change it for people that don't like him. That makes the issues that Affleck's character has to reconcile after his brother names him guardian of his son. This is a slice of realism, from his having to deal with his brother's death and all that entails (responsibility for the funeral and the legal issues). He is such damaged goods that someone needs to look after him. This is not a feel-good film. It presents us with a dysfunctional figure who is back in the town where everyone considers him a murderer. Could win the Oscar this year. If not, Affleck probably will.",Manchester by the Sea,4034228
3,howard.schumann,A real experience of life fully lived,10/10,16 October 2016,"Dealing with the aftermath of a tragedy turns a once warm and ebullient family man into a solemn, withdrawn, and angry loner in Kenneth Lonergan's (""Margaret"") bittersweet drama Manchester by the Sea, one of the best films of 2016. Set in the picturesque city of Manchester on Massachusetts' north shore, cinematographer Jody Lee Lipes (""Martha Marcy May Marlene"") captures the rugged beauty of the New England town with its bays filled with trawlers and its winter streets and municipal buildings covered in a shimmering white. It is a town that looks as if it has not changed in decades, or even centuries.Lee Chandler, in a haunting performance by Casey Affleck (""Interstellar""), is a janitor/handyman who spends his days painting, doing minor plumbing work, repairing leaks, and so on or just giving advice while making sure to avoid any social interaction with the people he is working for. His nights are spent drinking alone in bars where he is quick to start fights or at home watching TV in his small apartment. There is no hint during the film's first half hour about what has brought him to his present state of disequilibrium, but in his mumbling inability to express his thoughts, we know that something unspoken is driving his need for isolation.Lee has been living in nearby Quincy but, when his older brother, Joe (Kyle Chandler, ""Carol"") succumbs to a heart attack, he has to return to Manchester to make funeral arrangements and attend the reading of the will and to confront the people that he has turned away from. His grief over his brother's death turns to shock, however, when he discovers that he has been named the legal guardian of Joe's 16-year-old son Patrick (Lucas Hedges, ""The Grand Budapest Hotel""), a popular high school student. Since Patrick's mom Elise (Gretchen Mol, ""Anesthesia"") is an alcoholic who left town long ago, Lee is the only person who can assume the task.It is one, however, that he does not feel ready for. Eventually, the seminal event that changed Lee's life forever is revealed, depicted in a straightforward manner without histrionics or pandering, even if the overused baroque music tends to amplify the drama beyond what is required. In flashback, we see that Lee was once a happy family man with a loving wife Randi (Michelle Williams, ""Suite Française"") and three young children and we see him joking around with his young nephew Patrick (Ben O'Brien) on their fishing boat. Assuming the responsibility of being a father-figure to Patrick, we glimpse the man that Lee used to be.The dialogue between the abrasive Lee and the feisty, sharp-tongued Patrick feels real and without guile but channeling the chemistry they have together into rebuilding his life is a challenge. Manchester by the Sea is a serious film but is balanced by humor. In one such scene, Patrick awkwardly attempts to hide the obvious from his mom about studying in his room with his girlfriend. Another funny incident takes place when Lee is used as a cover for Patrick's surreptitious juggling of his two girlfriends. The issues between them take a more serious tone, however, when Lee is convinced that he and Patrick should move to Boston, a suggestion that Patrick rebels at, citing his high school girlfriends, his being on the soccer team, and his playing in the school band.Though Michelle Williams has a small role, she turns in one of her best performances. In a powerful confrontation with Lee, it is clear that she still loves him but has felt compelled to suppress it in order to bury the past and move on. Manchester by the Sea belongs to Casey Affleck, however, who turns in what is arguably the best performance of his career. The film does not have the sort of neat resolution that you may have come to expect but what it does have are real people whose lives you want to be a part of and you know that that world is not one that can only happen in the movies, but a real experience of life fully lived in all its pain and all its joy.",Manchester by the Sea,4034228
4,TheLittleSongbird,Didn't love it but appreciated it,7/10,21 May 2017,"Being familiar with director Kenneth Lonergan's previous work, one knew what to expect from his chosen themes and his style. 'Manchester By the Sea' has Lonergan written all over it, and while it was not a ""love"" film it was an ""appreciate"" one.It is an uneven film and understandably polarising (people will love the acting, inspired use of music and the mix of humour and pathos but others will find it overlong, slow and rambling), with a first half that will alienate some. There are many things that impress, especially the acting which is what drives 'Manchester By the Sea'. This said, even if my reaction to 'Manchester By the Sea' was less (like it wasn't for me or intensely disliking it, I would have no problem with anybody saying they liked it, not the sort of person who condescends and shows a lack of maturity and respect to other people's opinions (one of my bugbears on IMDb).Getting on to my hopefully balanced review of 'Manchester By the Sea', pointing out its flaws and merits, as said it is easy to see why 'Manchester By the Sea' is not for everybody. It is perhaps longer than necessary, some of the first half did tend to ramble and could have done with a trimming. In fact, the first half generally wasn't as interesting as the rest of the film, and likely to put people off watching any further. It did tend to be dull and meandering, the mix from flashback to present day not always clear and didn't always go anywhere. It was when the tragedy came in and the relationship between Lee and Patrick when 'Manchester By the Sea' becomes more worthwhile if stuck with.After this point, 'Manchester By the Sea's' only faults are a few contrived moments (like the freezer scene and the at times excessive and out of place F bombs) and an ending that falls on the abrupt side.However, 'Manchester By the Sea' has suitably picturesque scenery and is shot with a lot of atmosphere. Lonergan directs with a lot of thoughtfulness and restraint and much of the script has a good balance of humour (with some genuine belly laughs with Lee and Patrick) and pathos (the fire and funeral scenes will have one reaching for the tissues). The show-down between Lee and Randi is beautifully played and electric.'Manchester By the Sea's' best asset is by far the acting. Lucas Hedges makes a compellingly real character out of one that could easily have been annoying, and while Michelle Williams is underused she also gives a remarkably moving performance. Kyle Chandler also impresses. 'Manchester By the Sea' is Casey Affleck's film though, Affleck is on blistering form and has rarely been better in his tough-talking and also introverted role.Also want to mention the music, giving much intensity and poignancy to the drama with inspired use of pre-existing music. Albinoni has never been more affectingly utilised on film, his ""Adagio"" can be one of those over-exposed pieces of music but here added so much to the drama's emotion that it was truly beautiful and haunting. Another effective use of music was ""He Shall Feed His Flock...Come Onto Him"", the alto and soprano duet from Handel's 'Messiah'.In summary, slow start but sticking with it 'Manchester By the Sea' rewards. Didn't love it, but there was enough to make it appreciate it. 7/10 Bethany Cox",Manchester by the Sea,4034228
5,claudio_carvalho,"Tragic, Depressing, with no Redemption",8/10,26 February 2017,"In Quincy, the quiet and ruthless janitor and handyman Lee Chandler (Casey Affleck) is summoned by George (C.J. Wilson), who is a family friend, to go to Manchester since his older brother Joe Chandler (Kyle Chandler) has had a heart attack and is in a hospital. When Lee arrives, Joe has just died and Lee makes arrangements for the funeral with George. Then he seeks out his sixteen year-old nephew Patrick (Lucas Hedges) at the hockey training to tell the news. They go to the morgue and then they head to Joe's lawyer to learn his will. Lee is surprised that Joe has assigned him to be Patrick's guardian. He is reluctant and neither wants to stay in Manchester nor deliver his nephew to his alcoholic mother Elise (Gretchen Mol) and decides to bring Patrick with him to Quincy. However the teenager does not want to leave his life in the town. While planning Joe's burial and funeral, Lee is haunted by his past in Manchester, where he happily lived with his wife Randi (Michelle Williams) and three children until the day a tragedy happened with his family. What will be his final decision?""Manchester by the Sea"" is a realistic film with a tragic and depressing story and no redemption for the lead character. The plot is well resolved for his beloved nephew Patrick but never to Lee, who does not forgive himself for what happened to his family due to his negligence. The direction, screenplay using flashback to explain Lee's behavior and performances are top-notch. Many viewers would expect a more optimistic and happier conclusion but the author chose only a better improvement in the lead character's attitude toward life and this might be the reason of great number of bad reviews. My vote is eight.Title (Brazil): ""Manchester À Beira-Mar"" (""Manchester by the Sea"")",Manchester by the Sea,4034228
6,Sleepin_Dragon,"It's a very engaging, character driven story, it's good.",8/10,23 January 2021,"Lee Chandler is made to take on his nephew after his brother dies an untimely death, Lee is incredibly depressed and affected by his past.As the film develops, so does the relationship between Lee and Patrick, we learn why Lee is the way he is, and the events that helped to shape him, and make him such a complex figure.I haven't seen a film like this for some time, it's purely melodrama, but to it's credit, it's very good. Take a tip from Me, if you're in a mood, or feeling down, do not watch this, it will compound your low spirits. If you're up for an engaging, moving two hours on intense character play, you'll find this very good.I had absolutely no idea just how good an actor Casey Affleck is, and that's my own fault, he is absolutely tremendous throughout, he makes Lee a truly interesting guy.The music is a real hindrance here, it detracts from the film, it isn't bad, it's just wrong for the film. Adagio in G Minor, it's a glorious piece of music, but it is so out of place, it jars uncomfortably at a key point.It takes a little time to warm up, and for you to engage, when it does, it's an excellent film, 8/10.",Manchester by the Sea,4034228
7,bob-the-movie-man,A masterpiece of family angst,10/10,26 January 2017,"Wow! I'd heard all about the Oscar hype surrounding this film but to be honest, while I thought I would be seeing a solid and well-made indie film, I went into it without great expectations of having an 'enjoyable' time: the trailer had ""angst"" written all over it. And – sure – it is emotional and harrowing in places. However, I was completely knocked out by the depth, the intelligence and the humour of this masterpiece.'Family troubles' is a common trope for the movies, and I was strongly reminded at times in watching this movie of a multi-Oscar winning classic of my youth: Robert Redford's ""Ordinary People"" back in 1980. In that film the relationship between parents (Mary Tyler-Moore and Donald Sutherland) and their teenage son (Timothy Hutton) is rocked by the accidental death of another family member. Similarly, in ""Manchester by the Sea"" a drifting handyman Lee Chandler (Casey Affleck, ""Triple 9"", ""Interstellar"") gets the shocking news that his only brother Joe (Kyle Chandler, ""The Wolf of Wall Street"") has suddenly passed away, leaving behind a mid-teens son Patrick (Lucas Hedges) with no-one to look after him.With the other option being an unstable and ex-alcoholic mother Elise (Gretchen Mol) – now divorced and living in a strictly pious household with new husband Jeffrey (Matthew Broderick) – Joe has legally plumped for naming Lee as the boy's guardian. This is much to Lee's surprise and annoyance. For Lee is a man-adrift: an antisocial loner with a very short fuse. Having any sort of responsibility is not in his game plan.With the ground too frozen to bury his brother, Lee is forced to remain in Manchester-by-the-Sea for a few weeks: a town he can't stand and a town that, for some reason, can't stand him. Can Lee's attitude be softened by his lively and over-sexed nephew? Or will he just continue his emotional and social decline towards a gutter and a brown-bag? Where this film surprises – with a strong kick to the gut – is that while I have described the high-level story in the paragraphs above that the trailer depicts, there is a whole other dimension to the tale that is hidden and truly astonishing. No spoilers, but if you are not shocked and moved by it, then you need your humanity chip reset.Casey Affleck is Oscar-nominated now for Best Actor and I would love to see him win for this. I had a real go at his brother, Ben, for a lack of facial variation in his performance in ""Live By Night"". Here, while Casey has a similar dour and pretty rigid demeanour, his performance is chalk-and-cheese compared to Ben. He channels a shut-down rage in his eyes that is both haunting and disturbing in equal measure.Young Lucas Hedges – overlooked by the BAFTAs (he is in the ""Rising Star"" category) but yesterday nominated for a Best Supporting Actor Oscar – is equally strong, burying his teenage grief in guitars, sex and smart phones in a highly believable way.Supporting roles are equally strong, with Michelle Williams – albeit only having limited screen time – delivering truly memorable scenes, notably the street encounter with Lee (as featured on the poster) which is electrifying. She is also Oscar nominated for the role.What really makes these performances shine is the elegant directing by Kenneth Lonergan, better known for his screenplays on films like ""Analyze This"" and ""Gangs of New York"". He gives the actors time lots of time. A typical example is when young Patrick walks into Lee's bedroom and stares at some photos on his bedside table before walking on. It must be a good 20 to 30 seconds used, but time really well spent. The film spectacularly uses flash-backs to great effect, with the only visual notification that you are in a different time-zone being the living and breathing appearance of Joe in the shot.Lonergan also writes the screenplay, and I mentioned in my introduction the humour used. There are some outright belly laughs in this film, which feels incongruous with the morbid subject matter but which also feels guiltily appropriate (we've all surely had an experience where a tense funeral mood is lightened by an uncle loudly farting at the back of the church, or similar!).Manchester-by-the-Sea is a picturesque place in Massachusetts, and the camera work by Jody Lee Lipes (""Martha Marcy May Marlene"", ""Trainwreck"") lovingly makes use of that. There is incredibly crisp focus, with the opening boat scene looks like it is hyper-HD.This is a truly stunning film, and one that will live with me for many years to come. For that reason it receives my highest accolade together with my best wishes for success at the forthcoming Oscars. If you haven't yet, go see it.(For the graphical version of this review please visit bob-the-movie-man.com or search for One Mann's Movies on Facebook.)",Manchester by the Sea,4034228
8,evanston_dad,"An Elegiac, Deeply Moving Film About Broken People",9/10,30 November 2016,"Some people find a way to pick themselves up from the rubble of a personal tragedy and rebuild a life for themselves. Others are permanently broken, and they die in spirit if not in body. ""Manchester by the Sea,"" Kenneth Lonergan's elegiac and deeply heartfelt new film, contains characters who are representative of both of the above responses. The tragedy befalls the characters portrayed by Casey Affleck and Michelle Williams, and the film follows Affleck's character as he unexpectedly becomes guardian of his nephew while trying to exorcise his own personal demons. I've liked Casey Affleck in some things and very much disliked him in others, but here he gives a galvanic performance, one quiet but sustained howl of anguish, that's easily one of the best of the year. Williams gets a much smaller role, but she makes a huge impression, and one scene in particular between her and Affleck in the later half of the movie would justify Oscars for both actors all by itself.Lonergan's screenplay doesn't make a false move. This film is largely about inarticulate people trying to process extremely complicated emotions, and they remain inarticulate -- they don't suddenly express their feelings in nicely phrased speeches in order to bring the film to tidy resolutions. The movie's final point, that broken people sometimes just stay broken no matter how badly others want them to have a happy ending, is certainly not uplifting, but there's something refreshing about how bracingly honest it is.Grade: A",Manchester by the Sea,4034228
9,maxvanstraelen,An admirable film for the whole drama-genre,9/10,1 April 2020,"Rarely there is a film these days to come out of Hollywood that is so humane, realistic and straight to the point. Though it feels a little bit overdone at times, the performances and subtle writing made 'Manchester by the Sea' a drama of craftsmanship.While many don't like it because it doesn't 'hit home', I like it just for that reason, cause it does 'hit home' in a way. The story is told in a way that happens exclusively in the real world, without escaping to some universe all the time. It's a tale of mourning, loss and pain. It could just happen to you. See, that's what gives 'Manchester by the Sea' it's relatability and humanity.
                
                    58 out of 66 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Manchester by the Sea,4034228
