,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,ccthemovieman-1,"Best Of The 'Pirates' Trilogy, And Demo-Quality For Blu-Ray",9/10,22 November 2008,"After seeing all three of the ""Pirates Of The Caribbean"" films, I still think this second one was easily the best of the three. Most friends disagree with me on this, but.....hey, we all look at films differently.This was the best ""Pirates"" to me because it had some fascinating new characters; it did not have the sappy or annoying characters and romance of the first film; it had just the right mix of action and lulls and it had some super special-effects and humor. Much of that good stuff, unfortunately, was overdone in the third film.which also dragged on too long. This movie isn't short, but none of the action scenes go on too long and so the entire two-and-a-half hours is entertaining.Also (and this goes for all three of the movie) it looks absolutely super on Blu-Ray. It's the reason POTC is often shown in electronic stores promoting high-definition televisions because this film is about as good-looking as it gets. It's incredibly sharp.The newest main character is the multi-tentacled ""Davy Jones,"" and he's a real hoot. Who knows how many hours each day poor Bill Nighy had to sit in the makeup room before ""Davy"" was ready for action. (Actually, the same good be said for Johnny Depp's ""Capt. Jack Farrow, who wears almost has much makeup as the late Tammy Fae Bakker.) Anyway, between the battles of both land and sea, something interesting always is going on or being said in this movie, making it a fun ride all the way.",Pirates of the Caribbean: Dead Man's Chest,383574
1,TheLittleSongbird,"Overlong, but this is a lively and hugely enjoyable sequel!",8/10,13 May 2009,"This film is a little too long, and doesn't quite have the charm of the predecessor. But it is solid entertainment, with a good plot, and consistently good acting, as well as the whole production looking stunning. Johnny Depp is as lovable as always as Jack, and Kiera Knightly is as lovely as ever. Orlando Bloom, while less charismatic than he was in the first movie, is still charming. Jonathan Pryce and Jack Davenport also delight, as does Stellan Skargaard as Bootstrap Bill. But an unrecognisable Bill Nighy almost steals the show as the rather creepy Davy Jones. The special effects and the stunts were very impressive especially with the very scary krakon, so was the outstanding music score and although the script lacks the sparkle of the predecessor, this is a resoundingly entertaining film nonetheless. Oh, and be prepared for a surprise at the end. 8/10 Bethany Cox.
                
                    28 out of 36 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Pirates of the Caribbean: Dead Man's Chest,383574
2,skyblueangel-1,Viva Pirates!,8/10,10 July 2006,"Well, first of all, when I read the review for the movie in my hometown paper, I was a little scared that Pirates might be a let down. The trailer and the movie clips, it seemed, didn't really let on that there was much of a story line -- that it just kind of goes on and on and on, like the Matrix 2, with no storyline -- just fighting. Plus, most people do agree: sequels are hardly ever as good as the originals. And in this case, it's true... Pirates of the Caribbean: Dead Man's Chest isn't the original. But, its an awesome movie in its own right! There are a few surprises in this movie. A few characters come back from the first that you wouldn't expect to see in the second. but... um! that's all I'm saying. This movie is definitely a lot more violent and gory than the first one. Don't bring the little kids to it. But, trust me -- this is not a Matrix-type movie... There is an actual storyline. And a good one at that. Capt. Jack Sparrow is back as well as Elizabeth and Will, who are forced to find him and obtain his compass, or else they will face the gallows. Well, actually, Will has to find him. Elizabeth escapes, and yes... as you've seen in the trailers, she does dress up like a man for this movie. Making it all the more comical. (you'll see what I mean).The comedy was superb in this movie. Of course, it wasn't as good as the first, but you can't expect it to be. Yes, there were a few instances were they could've shortened the fighting scenes, but it was very well shot and scripted.I wish they would've changed a few things about the movie, but you can't have everything. And don't expect everything to be resolved at the end. No! There's a cliff-hanger ending that leaves you wanting the watch the next one the moment the credits start rolling.If you like the first movie, you'll like the second... And that's all I'm saying.Jack Sparrow: ""Why is the rum *always* gone?"" (he stands up and staggers) ""Oh... That's why.""",Pirates of the Caribbean: Dead Man's Chest,383574
3,samseescinema,Dead Man's Chest is great entertainment,8/10,2 July 2006,"Pirates of the Caribbean: Dead Man's Chest reviewed by Sam Osbornrating: 3.0 out of 4More, more, more seems to be the theme running through Pirates of the Caribbean: Dead Man's Chest. There's more adventure, more violence, more pirates, and more myth. Not to mention that two and a half hour running length. But while Superman Returns may have dragged some in its 150 minutes, Pirates hurtles along at a pace only expected from the offspring of a Disneyland theme-ride, rarely slowing for piddling bits of nonsense like, oh say, story. Of course, story's not the point of these flicks and it surely doesn't have to be. There's entertainment enough to be had without all the other hodgepodge. And Pirates 2, for all its expansion, manages to dodge common sequelitis pitfalls. It doesn't overdose on a memorable character from the original (cough, Matrix Revolutions, cough) or over-broaden it's scope (cough, Matrix Reloaded,cough). Dead Man's Chest is a continuation of the original Pirates adventure, just with a couple extra unmarked sails tacked onto its deck. The plot has something to do with ole' Captain Jack Sparrow (Johnny Depp, of course) and his debt to Davy Jones (Bill Nighy). Debts, as we've all learned by now, are not things Mr. Sparrow is most proficient at repaying. The Dead Man's Chest factors in as it holds Mr. Jones' beating heart, which was ravaged by the likes of a lady whom he loved in the past. The English Navy blowhards also seem to be after the chest, and blackmail William Turner (Orlando Bloom) to seek out Capt. Jack's magic compass, which supposedly points toward the treasure. Held in a cell is Will's fiancé, Elizabeth Swan (Kiera Knightley), under charges of assisting Capt. Jack in the franchise's last swashbuckler. What it boils down to is a mottled mess of a chase to find the key to Davey Jones' chest, and avoiding his gargantuan beast, the Kraken. The myth itself wrings deeper than the original's, with Davey Jones and his seafood cohorts rendered with an unholy amount of CGI goodness to make them squirm convincingly in all their scaly, slippery evil. But the plot doesn't hold much water, same as the first, though plot was never the point. As long as it paints a tastily mythological backdrop for our pirates to plunder, we're kept smiling. And even though the picture has all the weight of a paperclip, the franchise has at least matured since it's last time around. The mood has thickened and no longer can we tell that the film is a shameless translation of its Disneyland ride. Writers Ted Elliott and Terry Rossio take efforts to develop each of our three heroes separately, using individual sub-plots to fill in the otherwise empty molds left dry from the original. Will Turner has a family reunion with his father (Stellan Skarsgard), enslaved by Davy Jones and appearing as though he's slowly evolving into a starfish. Will's fiancé, Ms. Swan, escapes from her cell and hides as a stowaway on a trade vessel. And Jack, of course still functioning as the star of the show, develops his slimier persona with delectable cowardice and deception. Ironic that the teenagers of America have chosen Mr. Sparrow as their most prized character in film. Oh, wait, that honor instead belongs to Napoleon Dynamite. Perhaps we should be nervous about our country's future? Anyway, along with the characters the adventure is also thickened heartily; though probably not by consequence of the writing, but instead because of the greatly inflated budget. Our friends are volleyed about the seas, facing the enormous sea monster, the Kraken, whose plunger-like tentacles crumple vessels like copy-paper. Swordplay is more indulgent too, with Verbinksi going so far as to mount a chivalric swordfight inside a huge, rolling waterwheel as it bounces along the island's foliage. Verbinski juggles these stunts with ease, proving once again his film-making versatility. If you'll remember all the way back to last October (I know, in Hollywood-time nine months is an epoch) Verbinski made a quiet, gloomy little character study called The Weather Man. And before that, Verbinski also directed The Ring and Captain Jack's first adventure in 2003. Yup, this guy's the real deal. In the waterwheel sequence, Verbinski chooses not to succumb to any mere CGI trickery, and mounts a camera on the wheel's axis to show that at one point he forced Johnny Depp and Orlando Bloom to swordfight on a giant spinning wooden wheel. And he's more artistic than your typical Brett Ratner-esquire director, finding a visual aesthetic perfect for a pirate's tale. But art and pretentious critic fodder aside, Dead Man's Chest is great entertainment. It's rich and exciting and chock-full of Captain Jack-isms for high schoolers to repeat over and again. And the life of pirates is still a chunk of history that Hollywood has been unwilling to bite into for a while. Pirates of the Caribbean, for all its feathery, lightweight fun, gorges on this chunk and keeps us hooked on the adventure, waiting along with all the local eighth and ninth graders next year for the midnight showing of Captain Jack's trilogy capper.",Pirates of the Caribbean: Dead Man's Chest,383574
4,wliia,The Best Movie of the Summer (even though it was winter in Australia),10/10,1 August 2006,"I only have one thing to say about this film... BRILLIANT (with a capital B)! Although there were some brilliant moments in the film, it was Johnny Depp who was a standout for me. His witty moments (especially when he says 'Oh, bugger' when confronted by the tribe) were wonderful. There are some moments here that were nasty (not gross/gory nasty), so the little kiddies may want to avoid this one. (It is rated M in Australia, PG-13 for America) But, it was a brilliant film. If you don't get to see it on the big screen, get the DVD when it comes out. You will not be disappointed! P.S. Did anyone love the new Walt Disney Pictures logo at the beginning? I did. I can't wait to see it again on DVD!",Pirates of the Caribbean: Dead Man's Chest,383574
5,musica1,Great summer fun! Everything I hoped for!,10/10,8 July 2006,"I will make my comments without spoilers so that people who haven't yet seen the movie can read it.One of the worst things that can happen in a sequel to a successful movie is that audiences will feel like they're seeing the same movie again with slight variations on the theme. Dead Man's Chest gives us all the characters we loved in the first movie, but puts them in a refreshingly original movie. The action sequences will keep you on the edge of your seat. And there are more laugh-out-loud moments in this movie than in most comedies. I felt entertained from the beginning right through to the special scene after the closing credits. In fact, I enjoyed it so much that I and my entire family will be going to see it again today.For parents with young children: This movie is more violent than the first movie. There is a lot of killing, though none of it is shown close up or in a grisly manner. Davey Jones and his gang are very gross. In the screening I attended, there were a lot of ""Ewwww!""s from the audience. If you have sensitive young ones, you should probably leave them at home.",Pirates of the Caribbean: Dead Man's Chest,383574
6,Jozxyqk,"Better than the first, and that's saying something",9/10,6 July 2006,"I will firstly say that after seeing the trailer and previews for this film I had serious doubts. I was afraid that the producers would just try to cash in on the original's success, and forget about any content.I was pleasantly proved wrong.This is the most fun I've had in the cinema in the longest time. I can't remember the last time I was so entertained.Although it is a bit slow at times, and a bit predictable (although fun in it's predictability), it hardly lets up and continuously entertains.If you loved the original, you will DEFINITELY love this film. The ending not only makes you laugh, it makes you think ""What the hell?"" and will make you eagerly anticipate (major understatement) the third installment.There are some great lines, the same fun characters, an inventive and fun story, and some brilliantly staged action sequences.In summation: SEE IT! See it on the big screen. If you miss it, you will surely regret it.",Pirates of the Caribbean: Dead Man's Chest,383574
7,editor-299,"'Pirates' is visually stunning, but drifts due to convoluted plot",6/10,29 June 2006,"Based on the massive popularity of the first installment, ""Piates of the Caribbean: Curse of the Black Pearl,"" in 2003, it was only natural for a sequel to this Disney swashbuckler to make its way to theatres.After an adequate amount of time, ""Pirates of the Caribbean: Dead Man's Chest,"" starring most of the last movie's original cast, Johnny Depp, Orlando Bloom, Keira Knightly, Jonathan Pryce, etc. has hit the big screen.And while the visuals, special effects and sets are extraordinary, the film seems to drag on searching for coherence in a meandering plot line which drifts all over the South Seas. It's not that I did not like this picture, or enjoy certain parts immensely, it's simply another case of the first one being better, as well as easier to understand.""Dead Man's Chest"" picks up basically where the first left off, but Will Turner (Bloom) and Elizabeth Swann (Knightly) are arrested on Port Royale by Lord Cutler Beckett (Tom Hollander, ""Pride & Prejudice,"" ""The Libertine""). The charge: Conspiring to aid in the escape of noted pirate, Capt. Jack Sparrow (Depp). The possible penalty: Death by hanging (the British answer to everything).Cutler gives Turner an option, however. Find Sparrow and retrieve a certain key to a certain treasure chest, and all will be forgiven. Meanwhile, Sparrow and his motley crew have beached on a remote South Pacific island (thanks to Jack's non-functioning compass) inhabited by cannibals. While the crew is imprisoned in huge, round, wooden cages suspended from high cliffs, Sparrow is treated like a demigod.After a series of goofy, but funny chases, the fun cannot last here, though, and with Turner's help, most of the men (and Jack) beat a hasty retreat from the venue. A side trip to visit what seems like a voodoo conjurer, Tia Dalma (Naomie Harris, ""A Cock & Bull Story""), sheds a little more light on things. A key such as Beckett described to Turner does indeed exist; and it opens the chest which contains the still-living heart of Davy Jones, the mythical sailor punished for all eternity for falling in love with a woman (or something to that effect).Shortly thereafter, the Black Pearl is overtaken by the ghostly Flying Dutchman, captained by none other than the squid-like Davy Jones (Bill Nighy, ""Hitchhiker's Guide to the Galaxy,"" ""The Constant Gardner""), and manned by a doomed crew now more fish and barnacle than man. Turner is kept on board while Jack, to pay off some debt to Jones, is sent to bring 100 souls to Jones as a ransom. On this ship, Turner also meets his doomed father, ""Bootstrap"" Bill Turner (Stellan Skarsgard, ""King Arthur,"" ""Exocist: The Beginning"").Jones, who keeps the key on his slimy person, also has sway over a huge sea monster, the Kraken, which can destroy a vessel and its crew in a matter of moments. The special effects in these sequences are terrific.Meanwhile, Swann has stowed away aboard another ship, and convinces the captain to put in at the pirate port of Tortuga, where Sparrow is recruiting another crew, including the disgraced former Commodore James Norrington.When she meets Jack, some sparks fly, but it's in her hands that the compass finally begins to lead the way to the ""dead man's chest."" It seems that each of the protagonists - Sparrow, Turner and Norrington - want Davy Jones' heart for themselves, and this sets off a hilarious three-way battle for the organ.As expected, Depp is great in this role (although he seems a bit more spaced-out, or intoxicated most of the time), and there are some pretty good moments here (such as the triple sword-fight on a huge rolling water mill), if one can sit through the plot complications long enough to figure out what's going on. The conclusion paves the way an obvious sequel (due for release in 2007), so that last picture may clear up some of the confusion from this one.",Pirates of the Caribbean: Dead Man's Chest,383574
8,connmoore,NOT even close to a complete movie,5/10,9 July 2006,"It is usually a bad sign if a popcorn movie like this clocks in at well over two hours. the amazing thing about that running time is, that not a single plot point is resolved in this film. Everything that is brought into the movie as being there for our hero's to overcome, is still there when the credits roll those ONE HUNDRED AND FIFTY MINUTES finally end. Two and a half hours, just to set up a third movie? I'm sorry, but that has to be the biggest rip off since Manhatten and those beads and trinkets used to buy it.To be sure the cast is still beautiful, (At least the leads are) and the action comes fast and furious, but it leads absolutely nowhere. The first movie was a complete film. There was a resolution at the end, and if there never had been a sequel made, it would not have affected what people thought of that movie one bit. This film requires you to see the unreleased (and let me add, not due to be released for almost another year.) Watching Johnny Depp act in these films is worth the price of admission, and its not a bad movie, just a pointless one. Personally I now know I could have saved my time and money, waited till next summer, and gone to the ACTUAL sequel, not this clumsy attempt to pad this into a five hour epic. Sheesh they were able to tell Gone With the Wind, Ben Hur, or Lawrence of Arabia in far less time then the five hours that these two movies will eventually need to resolve issues that everyone in the audience already knows the ending to.",Pirates of the Caribbean: Dead Man's Chest,383574
9,I_Like_Turtle_s,More than equals its predecessor.,9/10,6 July 2006,"Pirates of the Caribbean: Dead Man's Chest does the right thing as a sequel: It maintains the same carefree spirit of the original and creates an even more fitting story to the whole Pirates lore. After narrowly escaping the gallows--with the help of his friends Will Turner (Orlando Bloom) and Elizabeth Swann (Keira Knightley)--and reclaiming his cursed Black Pearl, it still seems Captain Jack Sparrow (Johnny Depp) has a few more fish to fry. More specifically the barnacle-encrusted undead on board the ghostly Flying Dutchman, lead by Mr. Octopus Face himself, Davy Jones (Bill Nighy). Jack apparently owes a blood debt to the inky captain and if he can't find a way out of it--namely locating the secret contents of Jones' famed locker--Sparrow will be doomed to eternal damnation and servitude in the afterlife (insert Jack Sparrow's face of disgust here). Making matters worse, Sparrow's problems manage to interfere with the wedding plans of Will and Elizabeth, who are forced to join Jack on yet another one of his misadventures.Depp's Oscar-nominated performance as Captain Jack is still a marvel in slovenly pirate behavior, with his slurred speech, swaying swagger and slack, waving arms. But whether channeling famed Rolling Stones' guitarist Keith Richards or not, it's the duality of the character that continues to intrigue us. He is a lusty, fearless man with a deeply defiant and somewhat sneaky streak but whose delicate features, long, dread locked hair, Kohl-rimmed eyes and almost girly mannerisms give him a subtly effeminate air that belies his macho antics. This time around, young Brits Knightley and Bloom have a little more to do, with Elizabeth's growing attraction to Jack and Will's reunion with his father, Bill ""Bootstrap"" Turner (Stellan Skarsgård), who's soul is stuck on the Flying Dutchman. And Nighy (Love Actually) once again makes his mark as an effective villain, infusing his rather quirky acting ticks--the laconic delivery, the laid-back attitude--which shines through all the special effects make-up. Let's just say, Nighy certainly rivals Depp in the arrogant rock star stance, even if he has tentacles for a face.The other thing Dead Man's Chest does right is make things bigger and better. From a hair-raising sword fight on top of a spinning water wheel to the way Davy Jones and his crew look--all water logged and crustacean-like--the film's production value is simply amazing. Returning producer Jerry Bruckheimer and director Gore Verbinski make sure the action sequences, the sets, the costumes, the make-up and the special effects give the audience a familiarity to the original while also taking them on a whole new adventure. And if you are a fan of the Disney park attraction (the one at Disneyland, not Disney World), the elements that got missed in the first one--the creepy bayou, the beating heart in the treasure chest--are in this sequel. Dead Man's Chest does lag a bit from time to time, especially in heating up the Jack, Elizabeth and Will love triangle. But that's OK. We enjoy watching their banter, as much as we do the rest of it. And for those who'll want more adventure after the movie ends, Dead Man's Chest gives us a promise the third installment will be just as much pirate fun.9/10",Pirates of the Caribbean: Dead Man's Chest,383574
