,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,gradyharp,"'Film - Real life with the boring bits cut out. Don't confuse facts with truth, don't let them get in way of the story.'",9/10,3 September 2017,"Danish director Lone Scherfig (An Education, Italian for Beginners, One Day) knows her way around British humor, feminism, WW II, and the art and at times chaos of making a movie. Based on a novel by Lissa Evans and adapted for the screen by Gaby Chiappe, THEIR FINEST is a brilliant little film about making a film under duress and how all members of the film crew – stars to stuntmen and cameramen – interact. It is also a fine punch in the ribs for British views of Americans – not only during the 1940s but now also!Caitlin Cole (Gemma Atherton) lives with struggling and wounded Welsh painter Ellis Cole (Jack Huston) and they strive to exist on a minimal income. During the London Blitz of World War II, Caitlin is recruited by the British Ministry of Information to write scripts for propaganda films that the public will actually watch without scoffing. In the line of her new duties, Cole investigates the story of two young women who supposedly piloted a boat in the Dunkirk Evacuation. Although it proved a complete misapprehension, the story becomes the basis for a fictional film with some possible appeal. As Cole labors to write the script with her new colleagues such as Tom Buckley (Sam Claflin), veteran actor Ambrose Hilliard (Bill Nighy) must accept that his days as a leading man are over as he joins the project. Together, this disparate trio must struggle against such complications such as sexism against Cole, jealous relatives, the drive to make the American movie public react n support of England in the war effort, and political interference from the Secretary of War (Jeremy Irons) in their artistic decisions even as London endures the bombs of the enemy. In the face of those challenges, they share a hope to contribute something meaningful in this time of war and in their own lives.The film has complex characterizations (Rachel Stirling is brilliant in what at first seems a minor but controlling role, Eddie Marsan has a meaningful cameo, Helen McCrory as Eddie Marsan's meddling sister) and the entire supporting cast is superb. Yes, it is a film about making a film, but in the setting chosen it works splendidly well.",Their Finest,1661275
1,SnoopyStyle,movie about movie,7/10,6 December 2017,"It's 1940 and London is under heavy bombardment. Expecting to be a secretary, Catrin Cole (Gemma Arterton) is hired by Ministry of Information to give scripts a female touch. Her 'husband' is a struggling artist with a gimpy leg from the Spanish war. She is given the real story of twin sisters Lily and Rose stealing their father's boat to go to Dunkirk. Once there, she finds the truth is different from the news story. She decides to spin half-truths to her superiors to continue the project. Tom Buckley (Sam Claflin) is her impossible head writer and Ambrose Hilliard (Bill Nighy) is an acting diva. As they rush to finish the film, the story gets changed and a relationship develops.The actors are good. The story is touching but like the fictional movie inside the movie, some artificial manipulation starts to show. It has its poignant tear-jerker fun. The big acting moment from Gemma is a half and half proposition where it feels somewhat manufactured although it is very in keeping with the concept of the movie. Gemma is a solid lead dealing with all the emotions and issues. Bill Nighy is terrific as usual. Sam Claflin transitions well. It's all very good.",Their Finest,1661275
2,bob-the-movie-man,Keep calm and keep writing,8/10,6 May 2017,"In a well-mined category, ""Their Finest"" is a World War 2 comedy/drama telling a tale I haven't seen told before: the story behind the British Ministry of Information and their drive to produce propaganda films that support morale and promote positive messages in a time of national crisis. For it is 1940 and London is under nightly attack by the Luftwaffe during the time known as ""The Blitz"". Unfortunately the Ministry is run by a bunch of toffs, and their output is laughably misaligned with the working class population, and especially the female population:  with their husbands fighting overseas, these two groups are fast becoming one and the same. For women are finding and enjoying new empowerment and freedom in being socially unshackled from the kitchen sink. Enter Catrin Cole (Gemma Arterton, ""The Girl with all the Gifts"") who is one such woman arriving to a dangerous London from South Wales to live with struggling disabled artist Ellis (Jack Huston, grandson of John Huston). Catrin, stretching the truth a little, brings a stirring 'true' tale of derring-do about the Dunkirk evacuation to the Ministry's attention. She is then employed to ""write the slop"" (the woman's dialogue) in the writing team headed by spiky Tom Buckley (Sam Claflin, ""Me Before You"").One of the stars of the film within the film is 'Uncle Frank' played by the aging but charismatic actor Ambrose Hilliard (Bill Nighy, ""Dad's Army"", ""Love Actually""). Catrin proves her worth by pouring oil on troubled waters as the army insist on the introduction of an American airman (Jake Lacy, ""Carol"") to the stressful mix. An attraction builds between Catrin and Tom, but how will the love triangle resolve itself?As you might expect if you've seen the trailer the film is, in the main, warm and funny with Gemma Arterton just gorgeously huggable as the determined young lady trying to make it in a misogynistic 40's world of work. Arterton is just the perfect ""girl next door"". But mixed in with the humour and the romantic storyline is a harsh sprinkling of the trials of war and not a little heartbreak occurs.  This is at least a 5 tissue movie. Claflin, who is having a strong year with appearances in a wide range of films, is also eminently watchable. One of his best scenes is a speech with Arterton about ""why people love the movies"", a theory that the film merrily and memorably drives a stake through the heart of!  Elsewhere Lacy is hilarious as the hapless airman with zero acting ability; Helen McCrory (""Harry Potter"") as Sophie Smith vamps it up wonderfully as the potential Polish love interest for Hilliard; Richard E Grant (""Logan"") and Jeremy Irons (""The Lion King"", ""Die Hard: with a Vengeance"") pop up in useful cameos and Eddie Marsan (""Sherlock Holmes"") is also touching as Hilliard's long-suffering agent. But it is Bill Nighy's Hilliard who carries most of the wit and humour of the film with his pompous thespian persona, basking in the dwindling glory of a much loved series of ""Inspector Lynley"" films. With his pomposity progressively warming under the thawing effect of Sophie and Catrin, you have to love him!  Bill Nighy is, well, Bill Nighy. Hugh Grant gets it (unfairly) in the neck for ""being Hugh Grant"" in every film, but this pales in comparison with Nighy's performances!  But who cares: his kooky delivery is just delightful and he is a national treasure!Slightly less convincing for me was Rachael Stirling's role as a butch ministry busybody with more than a hint of the lesbian about her.  Stirling's performance in the role is fine, but would this really have been so blatant in 1940's Britain?  This didn't really ring true for me. While the film gamely tries to pull off London in the Blitz the film's limited budget (around £25m) makes everything feel a little underpowered and 'empty':  a few hundred more extras in the Underground/Blitz scenes for example would have helped no end. However, the special effects crew do their best and the cinematography by Sebastian Blenkov (""The Riot Club"") suitably conveys the mood:  a scene where Catrin gets caught in a bomb blast outside a clothes shop is particularly moving.As with all comedy dramas, sometimes the bedfellows lie uncomfortably with each other, and a couple of plot twists: one highly predictable; one shockingly unpredictable make this a non-linear watch. This roller-coaster of a script by Gaby Chiappe, in an excellent feature film debut (she actually also has a cameo in the propaganda ""carrot film""!), undeniably adds interest and makes the film more memorable. However (I know from personal experience) that the twist did not please everyone in the audience! Despite its occasionally uneven tone, this is a really enjoyable watch (particularly for more mature audiences) and Danish director Lone Scherfig finally has a vehicle that matches the quality of her much praised Carey Mulligan vehicle ""An Education"".(For the graphical version of this review, please visit bob-the-movie- man.com. Thanks.)",Their Finest,1661275
3,subxerogravity,Good movie about people who make good movies.,8/10,10 April 2017,"It's a movie within a movie. I feel in general, a movie about movies is a good topic for a movie. People love to hear stories about how the movies works. I know personally I'm a sucker for this type of drama.Based on a book called Their Finest Hour and a Half, which I think is a better title, Their Finest stars Gemma Arterton in a movie that takes place during World War 2 in England, when women join the workforce in order keep the world going that was coming to a halt do to the Blitzkrieg. In this case Arterton's character Catrin Cole, a woman working for a newspaper that leads to an opportunity to write a screenplay for a movie.What I like about the movie is that it's a funny story about how a screenplay is created. They basically hired Catrin Cole to tell the story of the war from a women's perspective, namely the true story of a pair of twins who attempted to use their boat to help rescue soldiers in France, but the true story is not good enough propaganda to get the citizens of Britain into the cause, so she has to embellish what happen.As the writing progressed, they keep getting stopped by someone, weather it was the producer or The Secretary of War to add new things so that they can appeal to the masses, a very interesting process made hilarious by the movie.The whole film is a satire on the film industry of 1940s Great Britain that's still true today. Their Finest also has some romance in it, as Cartin becomes attracted to her fellow writer on the screenplay, Tom Buckley. The film is also a good example about how female roles in society started to shift during World War II.Bill Nighy was as fun to watch as I was told. He plays an aging actor finding his popularity is stuck on something he did years ago, and like Catin finds an opportunity within the war.Overall, I really enjoined the movie. Gemma Arterton made a really good lead actress and the movie altogether was a great story.http://cinemagardens.com",Their Finest,1661275
4,CineMuseFilms,A delightfully nostalgic period drama of movie-making and romance during the London Blitz.,8/10,24 April 2017,"Their Finest (2016) is one of several recent films that remediate women's conspicuous absence from war history. It stands tall in the war film genre, as well as in period drama and feminist film. With beautiful cinematography, it nostalgically evokes the tensions and deprivations of London in 1940. At the same time, it provides an instructive insight into the making of a war propaganda movie in the early days of film history.The two-part plot line is based on the experiences of young Welshwoman Catrin Cole (Gemma Arterton) who unexpectedly lands a movie scriptwriting job in the British Ministry of Information. The first half of Their Finest is about the planning of a movie for boosting morale and support for the war; the second is its actual filming. The thread of continuity is Catrin's relationships; first with her war-damaged artist lover Ellis Cole (Jack Huston) and then her senior scriptwriter Tom Buckley (Sam Claflin). Catrin has been hired to write ""the slops"", a term used to describe women's interests and views. In wartime, things change unexpectedly and the movie shifts from an emphasis on women, to a general rallying call to the nation, and then to an appeal to America to join the war. The casting of stars shifts from heroines to a past-his-prime actor Ambrose Hilliard (Bill Nighy) to an American fighter pilot who turns out to have appalling acting skills. By the end of Their Finest, we are watching the finished movie being screened in public having witnessed how it was made and the effect it has on the people involved.The making of a war movie within a war film is an original and clever cinematic construction. The storyboarding, casting, and filming of the movie provide self-reflexive insights into movie-making itself. This is a multi-genre film, combining war and filmmaking history, period drama and romance, but it's inaccurate to call it a comedy. Most of the humour comes from Bill Nighy's portrayal of the pompous British artistic classes and his fading light as an actor. In an otherwise well-directed film, Nighy often overshadows its star, Gemma Arterton, who is the film's beating heart and champion for women. Nighy has that rare ability to fill any space into which he walks, but this means that the film's excellent cast shine only when he is off screen.There are many reasons for liking this film, including its originality, acting and filming. It poignantly captures the fragility of life in the London Blitz with detailed attention to nostalgic sets, costumes, and mannerisms of an era. The colour palette's de-saturated tonality reflects the sombre mood of the nation and the narrative covers a lot of ground. It is ironic, however, that a film dedicated to recognising the role of women in history should be so under the comedic influence of a veteran male actor. Despite its efforts to be otherwise, this will be remembered as a Bill Nighy film. For many, that's not a bad thing.",Their Finest,1661275
5,SameirAli,Cinema in Cinema.,7/10,17 January 2017,"The story of a movie withing the movie during World War II. A lady has to be a part of the script writing for a movie.The movie is said to be a feminist comedy drama and I was lucky enough to watch the Red Carpet Premiere at the Dubai International Film Festival along with the Director (Lone Scherfig), producer and actor (Bill Nighy).Definitely a beautiful period movie with a some slight comic bits here and there, blended with heart touching sentimental scenes. Beautiful visuals; sound design and set design are wonderful. The performance of the actors are added to the quality of the movie.As the movie movies towards the cliché of a Hollywood ending, the director decides the other way. A major shocking twist.An unforgettable movie that will leave a mark in your heart. A must watch and highly recommended. #KiduMovie",Their Finest,1661275
6,Robert_duder,A very unique little film worth checking out,8/10,1 May 2017,"If there is one thing we hear constantly it's ""Hollywood is out of ideas"" and ""there is nothing original anymore"" but there is! Sometimes you just have to search for it. It has been a long time since I went for a blind movie, meaning I choose a movie and walk into it without knowing anything. So I tried that with Their Finest and once again it worked out very well for me. Their Finest was entertaining, funny, cute, unique and a great look at early Hollywood during World War 2. It has romance and strong characters and a really great female heroine. I love strong female characters and this film really drives that home huge. The biggest issue I thought with the film was the end. Everything is going truly great with the movie, the acting and the dialog and the characters and the pacing and then at a certain point it almost all falls apart. They make a bizarre change at the climax that is simply too fast and the end of the movie falls flat. If not for that this could have been an easy 9 to be honest. Still it isn't like anything else out there and it could be classified as a dark comedy/romance/drama but has something for everyone.The lovely Gemma Arterton is our hero. She is a writer and wife struggling to support her and her husband and finally gets in on the ground level of a potential writing job in WW2 Hollywood. She is great in this film. Her performance is subtle and moving and emotional and she's funny and real and very vivid and much of the film is all about her and her journey. Adding to the gravitas of the cast is the incomparable Bill Nighy who plays legendary actor Ambrose Hilliard. Nighy is amazing and her chemistry with Arterton is perfect for the film. Nighy does what he does best bringing this character to life and giving him ups and downs and very real faults and challenges but making him someone you root for and care for. Sam Claflin is Arterton's nemesis in the beginning and they forge a working relationship, friendship and eventually romance. Their relationship is a highlight of the film although I felt as though he was a tad underdeveloped making his turn in the film a little underwhelming. Jack Huston is decent in a smaller role as Arterton's husband (of sorts) He's important to her character development but not much else. The supporting cast are all really good and fit their roles well. The movie within the movie is such a huge part of the experience of Their Finest.Lone Scherfig has a lot of talent as a fairly new director. She has done a handful of things with varying degrees of success but I think her talents lie in storytelling. The film has some great scenes and a good hook but the characters are what draw you in. Arterton's journey as a writer in a ""man's world"" is the best part about this film. I think a woman directing the movie makes a big difference and impact. If you're looking for something a little offbeat and different and away from the mainstream Hollywood blockbusters, this is great and is sure to be memorable for you. It might not be mind blowing but it is well worth being watched. 8/10",Their Finest,1661275
7,jrarichards,"Well enough done, if seemingly at times a bit mixed up",8/10,29 October 2017,"Lone Scherfig's ""Their Finest"" is an enjoyable watch, of that there is little doubt, though (or even perhaps because) it features one of cinema's most-surprising plot twists. It is also - it seems to me - a little unsure of what it is really trying to achieve.Though the Director is Danish and the Producers British and American, the book is a British one from Lissa Evans, and the film itself has a very distinct Ealing Comedy-type vibe (if strongly nuanced by death and sadness).Yet at moments it seems to go beyond being ""a little film"", heading instead in more-epic directions. It is hard to know how that happens, but it somehow does...The work has a flavour of Powell and Pressburger sweeping grandeur about it, hence one wonders if the Hungarian character of Gabriel Baker played by Henry Goodman is actually meant to be Pressburger. This would fit, given that ""A Canterbury Tale"" from 1944 features a real-life American serviceman Sergeant John Sweet (the goal being to stress the links between Britain and America), just as the film within the film of ""Their Finest"" - which is being made in an earlier post-Dunkirk phase of the War - features an American pilot in the shape of Carl Lundbeck played by American Jake Lacey.So is this a film about (the pastiches, lies or bendings of the truth demanded by) propaganda film-making? Always assuming such a term can be deployed in relation to something as beautiful as ""A Canterbury Tale"", or indeed Pressburger's other gems ""A Matter of Life and Death"" and ""Colonel Blimp"", to say nothing of Olivier's exquisite version of ""Henry V""? Is ""Their Finest"" a semi-documentary in this sense? All the more since it occasionally presents, or at least alludes to, real-life wartime information films, and it does have a great deal of worthwhile comment to make about the reasons for such films to be made, and the ways in which they are made? Perhaps it is a not-entirely-funny comedy? Bill Nighy's role here would seem to suggest it is intended to be quite funny, and at times it is. But, in the end, there is too much respect for the real-life story to poke more than a hint of fun at the 1940s. Ultimately, that was ""our finest hour"", and nothing is going to change that view, or approach. But this is also apparently a film about the further chance at the advancement of women that World War II offered (just as had the First World War a couple of decades previously)? Certainly, there is huge emphasis put on this issue here - sometimes to the point of overkill; though it does, for example, allow us a joyous time with the increasingly omnipresent Helen McCrory as Sophie Smith.The biggest star here is probably ""the War Effort"", that grand and noble purpose occupying such a high proportion of the wartime population of my country, who got on with something (whatever it might be) as houses and streets continued to be demolished by bombing in a pretty random kind of manner (as ""Their Finest"" in fact indicates rather beautifully).Nevertheless, not quite everyone here is (or really was) a hero, as this piece makes clear with its ambiguous and enigmatic character of Ellis Cole, played by Jack Huston. Cole looks like he might not really be ""doing his bit"", yet here too there is nuancing, as he clearly had been prepared to step up a few years previously, fighting (presumably for the left) in the Spanish Civil War. Likewise, a World War I veteran alluded to in the film is unable to adjust to the peacetime world and directs his PTSD at the persecution of his twin daughters.My somewhat failing (or flailing) attempt to sum up a few of the threads in this film does much to indicate my state of mind about a piece that seems to slip between several categories without fully emerging into any one of them.Of course, that is by no means a sign that there is nothing worth watching here, and all the more so as Gemma Arterton and Sam Claflin both do well here in a stiff-upper-lip ""Brief Encounter"" kind of way.So then this is a romantic film as well? There are also pretty compelling cameos by Jeremy Irons, Richard E. Grant and Eddie Marsan to enjoy, and at least a couple of locations so tranquil and beautiful that it reminds us again that Britain was fighting to defend itself and what it held dear, as well as to destroy somebody else's hideous evil...",Their Finest,1661275
8,jadepietro,Their Second Bests,8/10,22 April 2017,"(RATING: ☆☆☆☆ out of 5 ) GRADE: B THIS FILM IS RECOMMENDED.IN BRIEF: A well acted and thoroughly entertaining war story.SYNOPSIS: During World War II, a secretary joins a movie crew to make a propaganda film about Dunkirk.JIM'S REVIEW: Let's face it, with a film entitled Their Finest, the bar is set mighty high. And while the film is not the finest film you will ever see, it is still a fine film worthy of one's attention. It boasts very good acting, a literate script, strong direction and period details, and an intriguing premise. Not all of these elements works as a whole, but the parts are genuinely compelling.￼A movie production crew wants to tell ""a story that will inspire the world"". These are desperate times, in 1940 war-town London. Public spirits is low and the government wants the entertainment industry to provide a more positive uplift to the doom and glory that is an everyday occurrence for the English folk by creating a propaganda film to unite the country. Thrown into the mix of creative souls is Catrin Cole (Gemma Arterton), a former secretary hired as a screenwriter to bring a more authentic woman's point of view. It is there she meets Tom Buckley (Sam Clafin), a cynical talented writer, although she is involved with Ellis Cole (Jack Huston) an egotistical artist. But duty calls and Catrin has found her calling, both professionally and personally.Also on the set is Phyl Moore (Rachael Stirling), a tough-as-nails Rosalind Russell type, Carl Lundbeck (Jake Lacy), an American war hero turned actor ala Audie Murphy (with even less talent), and a washed-up matinée idol, Ambrose Hilliard (the reliable Bill Nighy). Adding more prestige to this movie-within-a-movie are such steadfast British stars as Richard E. Grant, Jeremy Irons, and Eddie Marsan, although their contributions are mere cameo walk-ons. All of the actors are superb, even if some of their roles are underwritten.￼The film, when always entertaining, is in need of a few rewrites. Some scenes seems out of place and supporting characters lack depth. It feels as if there are two films vying for the moviegoer's attention: the down-on-his-luck aging actor in search of a hit, and a tender love story about two writers who find each other. While both are interesting and acted to maximum effect, the plot rarely gels, especially with some contrivances toward the third act. The overall mood varies from comedic moments to pure melodrama and then serious wartime drama. Lone Scherfig solidly directs but she doesn't find the right tone and Gaby Chaippe's screenplay needs to show more realism and edginess rather than seeing the story through rose-colored glasses.￼Still, the chemistry between the ill-matched lovers is palpable and Ms. Arterton and Mr. Clafin make a charming duo. Add the self-effacing subtlety of Mr. Nighy to add a taste of the bittersweet and Their Finest is a refreshing change of pace, especially from the usual dregs of the pre-summer movie season.",Their Finest,1661275
9,steerpike_2002,Charming wartime movie-within-movie,7/10,3 May 2017,"""Their Finest"" is a clever, charming and funny movie from Danish director Lone Scherfig. Adding to her most well-known films to date, ""An Education"" and ""The Riot Club"", it is clear that Scherfig is a true Anglophile at heart, as this is as British as it comes. The film tells the story of Catrin Cole (Gemma Arterton), a Welsh secretary in London at the height of the Blitz who finds herself on the writing staff of a propaganda film about the Dunkirk evacuation. Though married to a struggling artist (Jack Huston), feelings grow between Catrin and fellow writer Buckley (Sam Claflin) as they struggle to make ""The Nancy Starling"" a film worthy of raising the nation's spirits.One of the strengths of ""Their Finest"" is its glorious sense of place and time. The locations and production design provide a real asset. The daily threat of the Blitz is rightly given sufficient screen time to feel like an ever-present menace, while wartime London and an idyllic Cornish coast are well realised.""Their Finest"" is at its best when the the lines between the movie we are watching and the movie being produced on screen are blurred. We see the characters and plot of ""The Nancy Starling"" evolve within Catrin's mind in a series of comic scenes which give Bill Nighy's character, ageing actor Ambrose Hilliard, some of his best moments. In one particularly inspired moment, the continuation of a real conversation between the romantic pair is imagined in the same visual style of the on-screen movie. The writers and director clearly had a lot of fun with these ideas and their execution is spot on. The creators' love of cinema is realised in a way only possible in a film about film-making and film-watching. The emotions of an audience watching ""The Nancy Starling"" in the film clearly capture the joy the writers and director take from cinema in general, and it's very infectious! Arterton plays the lead role very capably, creating a likable protagonist. Among the most memorable performances, Bill Nighy plays himself very well (it's difficult to imagine who could have played him better), and Rachael Stirling shines but is sadly underused. Jake Lacy is also entertaining as the square-jawed American who turns out to be a terrible actor. The film possibly suffers from the distracting addition of star cameos (Jeremy Irons popping up here for a single scene), a fault I find particularly noticeable in British films of this style.The key fault for me was that the film seemed unsure which of its two main plot-lines, the making of ""The Nancy Starling"" and the romance between Catrin and Buckley, should take centre-stage. Developing both meant that the beginning and the end of the film suffered. Initially the film needed to introduce lots of only partially related themes and concepts, which made the opening scenes feel artificially and dissatisfyingly forced together. The need to conclude both threads produced more than a few false endings which certainly made the film feel its length. The competition between story-lines also meant that some of the supporting characters, particularly Jack Huston's suffering artist, did not receive the attention they needed to give enough weight to their plot contributions. Even Buckley, one of the key players, didn't seem quite fleshed out enough, though this is not helped by the poor chemistry between Sam Claflin and Gemma Arterton.At its best though, ""Their Finest"" is a wonderful send-up of propaganda movie-making of the 1940s and a worthy war film in its own right.",Their Finest,1661275
