,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,dar0417,I get the point,7/10,23 January 2020,"Vulgar, disgusting, hilarious and brilliant all rolled into one.
                
                    54 out of 82 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Sausage Party,1700841
1,bkrauser-81-311064,"Vulgar, Crass and Incredibly Funny",9/10,11 August 2016,"Sausage Party is a foul, crass, mean-spirited little film that pits grocery products against the horrifying realization that their use in this world is to be consumed and tossed away without a second thought. Centering on a courtship between a sausage named Frank (Rogen) and a hot dog bun named Brenda (Wiig), the very fact that the discontented ten year old in all of us didn't just giggle at the thought of how they consummate their love is enough proof that this film is juvenile. Yet despite leaning, nudging and winking towards the least discerning of low-brow audiences, Sausage Party is funny enough to have people rolling in the aisles, smart enough to lend itself to cogent meta-commentary and vulgar enough to live in teenage-screen-hopping infamy. Make no mistake, this film is the brass ring, the real deal, the funniest film you're likely to see this year and given this year in comedy, I say it's about damn time.Before the events of Sausage Party, Brenda and Frank live inside their separate packages; Frank being partnered with friends Carl (Hill) and the diminutive Barry (Cera) among others. Every morning, the denizens of Shopwell sing a song of joy while they lay in waiting for a benevolent god (human) to choose them and take them to the ""great beyond"". Failure to be chosen, or worse dropped on the floor, means produce is to be thrown away in a seemingly bottomless abyss of a grocery store garbage bin. Frank and Brenda however like their chances. It's a few days till red, white and blue day; what could go wrong? One returned container of Honey Mustard (McBride) who forecasts doom is what can go wrong. That and a particularly testy Douche (Kroll) angered by a grocery cart accident that sullies his chances to be useful.As an animation, Sausage Party is artfully, colorfully and simplistically rendered. Each section of the grocery store lights up with a look and feel that compliments the local produce. After the doors close the Mexican food area resembles a rustic western cantina, the cookware section beams with the silvery glow of shimmering straight edges and the alcohol aisle is just one big rave. Environments outside the store are limited yet realistically depict the kitchen of a prim housewife and the dingy living room of a bugged out druggie. The less I tell you about the brief street scene, the better. Overall, it's obvious there were limitations in the budget yet if compared to the similarly themed Foodfight! (2012), this film's animation is an artistic triumph.The embedded oddness of the story lends itself to some pretty unique and funny jokes. Ones that hit the funny-bones of all not easily offended or grossed out. Such highlights include a bagel (Norton) and a lavash (Krumholtz) arguing about having to share an aisle, a Grits (Robinson) package being misplaced by ""dirty good-for-nothing' crackers,"" and legions of sourkraut looking to exterminate the juice. Needless to say there are times when the film get's lost in the tall grass with over-broad ethnic stereotypes (A Native American liquor bottle named Firewater certainly ranks among the most egregious). But let's face it, if you're sold on the premise of a R- Rated animated comedy about food-stuffs you probably won't be too concerned.Sausage Party is a funny, funny, funny movie that doesn't just hand in shock value laughs for the sake of shock value laughs. It's also a well-created hero's journey with something to say and avoids all the pratfalls of modern comedy by A: not relying on broad improvisational humor and B: lands that third act like it's its b***h! Speaking of which: don't take your kids to go see Sausage Party. This is not the film you can harangue ""cool mom"" points with, seriously. Keep those little tykes at bay at least until their old enough to purchase their own heroin syringes.",Sausage Party,1700841
2,brchthethird,A graphic religious allegory (and not for kids),7/10,24 March 2017,"Nothing in the trailers will prepare you for this movie, including what it's actually about. SAUSAGE PARTY is an allegory about religion and how ridiculous it is, but also about how we can overcome our differences and learn to get along. Granted, there is no solution proposed nor does the humor rarely rise above obvious sexual puns and stereotypes (different foods represent ethnic groups, minorities, etc.), but the throw-everything-at-the-wall approach guarantees that at least some of it sticks. And importantly, for a comedy, there are plenty of genuine laughs to be had. Then there's the ending, which I will not spoil. Suffice it to say that it seemed oddly appropriate...and that you can get away with quite a bit more in an animated film than live-action. This wasn't the craziest or funniest thing I've ever seen, but it made for a few dollars and a couple hours well-spent.
                
                    68 out of 124 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Sausage Party,1700841
3,Screen_Blitz,Animated Seth Rogen comedy is as funny and irreverent as you'd expect,9/10,15 August 2016,"Seth Rogen and Evan Goldberg have reunited once again in this incredibly raunchy R- rated comedy following their success with 'This Is The End' and 'Neighbors', except what's different this time is this comedy is an CGI animated feature revolving around talking food products rather than human characters (though there are a few). For a movie starring and written by Seth Rogen, you would expect to see a straight forward raunchy comedy with no-holds-bar vulgarity and abundance of four letter words. This comedy however, manages to squeeze in a surprisingly thought-provoking allegory to religion along with the predictably irreverent humor, similar to what we saw in 'This Is The End' which followed a cast of characters trying to survive the apocalypse. Featuring the voices of Seth Rogen, Michael Cera, Jonah Hill, Craig Robinson, Danny McBride, David Krumholtz, Salma Hayek, James Franco, Bill Hader, Paul Rudd, and several others to name; this movie follows a wide of cast of food products at a local supermarket who live their lives awaiting to be taken away by the ""gods"" (shopping customers) into a world known as the ""great beyond"", a place of comfort and endless happiness. When they discover the ugly truth of what really goes on in the so-called paradise, Frank the Sausage (voiced by Seth Rogen) must rally up his friends to help save from the unspeakable terror that awaits them.A comedy about foul-mouth talking food? Yeah, kinda sounds like a dumb idea, right? Well, with Seth Rogen and Evan Goldberg behind the writing process, this movie unexpectedly manages to be much smarter than what you may anticipate while at the same time, being hysterically funny in blatantly absurd ways. Advertised with inventive marketing, this highly anticipated comedy delivers much more than just a string of raunchy R-rated humor and a no-brainer of a plot. Rogen and Goldberg accomplish this by formulating the plot that serves as a metaphor to Christianity, with the food being purchased by shoppers and taken into the ""great beyond"" which serves as a clear analogy to heaven. One line in particular is ""the gods work in mysterious ways"". This also includes some comedic dialogue and humor that falls metaphorical to references of the bible including a silly musical number in which the film opens up with. Yes, the humor has no reservation of being politically incorrect or downright offensive, especially with all the seemingly non-stop profanity. At the same time, Rogen and Goldberg know how to make it funny and subversive. Sure, some of the jokes do fall on the mean-spirited side, or under the not-so-rare circumstances push the envelope, particularly the massive food orgy scene. Though it is meant to be funny, it's necessarily clever or even charming in the slightest. On the other hand, the film as a whole knows how to be funny in a way that works, even without the constant vulgar gags thrown around here and there. Sausage Party is a funny and irreverent animated comedy that shows Seth Rogen and Evan Goldberg still have their A-game, even if their over-the-top humor isn't everyone's cup of tea. This movie is astoundingly hilarious and is worth seeing. However, although this is an animated feature, parents are strongly discouraged of bringing their children to this one. So if you are a parent, please hire a babysitter and leave the kids at home. This is not a film you'll want to expose to their young eyes.",Sausage Party,1700841
4,DarkVulcan29,It's like a Disney film on acid,8/10,20 August 2016,"I knew what to expect going in to this, coming from the insane minds of Seth Rogen and Evan Goldberg. I saw the trailer, and thought to myself this is gonna be one insane ride. When I came out of The Secret Life of Pets with my mom and my nephew, saw the poster to Sausage Party, I told my mom ""Don't be fooled by the poster, that is not a kids movie"".The story speaks the insanity for itself, about food in a grocery store, and that is all I'm gonna tell ya. The animation is top notch, spoofing those Pixar films. The actors really do voice there characters well. Seth Rogen really brings his humor well to his role has a hot dog. If your not a fan of vulgar humor, and gross out gags, then you should probably avoid this like the plague, cause this pulls no punches, it goes straight for the throat. It was very funny, there is perfect timing to all of the gags. It's not a masterpiece, but just a fun time for fans of this type of humor. Expect nothing or less.
                
                    41 out of 77 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Sausage Party,1700841
5,FlashCallahan,Out of date.......,1/10,20 August 2016,"So Rogen, Goldberg, and Hill worked for eight years to get this, what is nothing more than a sweary spin on Toy Story off the ground. My only question is, why on did they bother?Life is good for all the food items that occupy the shelves at the local supermarket. Frank the sausage, and Brenda the hot dog bun, can't wait to go home with a happy customer. Their world comes crashing down as poor Frank learns the horrifying truth that he will eventually become a meal. After warning his pals about their similar fate, the panicked perishables devise a plan to escape from their human enemies......So it's the first ever adult CG film, and much like This Is The End, it's nothing more than a bunch of friends getting in a studio and swearing within an inch of their lives.It's as if the writers think that if you add profanity to the humour, then it will be at least 20% more funnier! and it truly doesn't. In fact, it becomes borderline offensive to the viewers intellect.The film is nothing more than stale toilet humour that was never funny in the first place, jokes about genitals, and don't forget the racism.Although the makers imply that its winking at the camera humour, the fact that Salma Hayek plays a taco, and other ethnicities play foodstuff from around the world, doesn't mean that it's okay to do it. It's like Rogen has been watching British seventies sitcoms and referenced these in the writing.Comedy is supposed to invigorate and energise you from all the fun you are having, not make you feel depressed and angry, much like this film made me feel.And just to top it all off, they mock the disabled, and end the film with an food orgy.Talk about all you can eat.The cinematic equivalent of finding a rotten cabbage in your fridge. It turns your stomach, makes you wince, and you'll wash your hands of it.Rotten.",Sausage Party,1700841
6,TheOneThatYouWanted,Was this written by a 40 year old virgin?,1/10,30 August 2016,"Funny story. So I went to watch this and 5 minutes BEFORE the movie was even finished I took a chance to ask for my money back and they gave it to me. They told me I wasn't the only one who did that and the manager and I had a laugh about it. The movie is just lame. Basically they tell the same jokes over and over and over and over again. It reminds me of that one person who tells you an okay joke but keeps retelling and killing it. Have you seen the trailer for this movie? Basically the trailer has all the best parts. The rest of this film is retelling of the same jokes you already saw in the trailer. I can write an essay about how pointless this movie is. This film was made for those mouth breathers who like Adam Sandler films, still live at home with their parents and never had a girlfriend in their life. Don't be fooled by the trailers, skip it. If you really, really need to watch this movie then wait for it to come out on cable and I can almost guarantee you'll change the channel after 5 or 10 minutes.
                
                    83 out of 174 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Sausage Party,1700841
7,BeatleNumber9,More clever than it has any right to be.,8/10,11 August 2016,"I honestly didn't think I'd like this movie nearly as much as I actually do. I went in essentially expecting a typical Seth Rogan comedy, just random jokes and nothing else. But the rumors were true, it actually is more clever than it has any right to be.I'll first say this, I don't think everyone will find it funny. If you aren't already a fan of Seth Rogan's movies, like I am, the humor probably won't do much for you. But I don't think anyone can deny that the movie's story is very smart, and I think might make up for some of the negatives you may have about the movie. The early reviews were right, it has a lot of clever things to say about religion, about taboos in society, about bigotry between cultures, and it's not lazy about any of these subjects.Let me talk about the jokes for a second. Yes there are plenty of sexual jokes in it, a lot of which I found funny. But I think the majority of the laughs I had came from the different ethnic foods interacting with each other. I could watch the Bagel and Lavash argue with each other all day. If anything I think the majority of the sort of sexual jokes people expect from the movie happen at the very end, like the last 10 minutes of the movie.The voice acting is also top notch. All the voices fit well with every character in the movie. I would love to see all of the actors in this in other animated roles. Some of the actors play there roles so well I had no idea which character they were. I had no idea that Edward Norton was the Bagel, or that Paul Rudd was the main Grocery Store employee. They all give great performances.But don't get me wrong, there are problems. Probably the major one being that the villain really doesn't need to be there. He just kind of serves to be a slightly disturbing character, who sucks out other products' juice to become stronger. If they cut him out of the movie we wouldn't have missed anything, apart from a few jokes from him. Also the ending is very, well, an ending, in that it ends the movie. It's one of those endings I wouldn't really describe as ""bad"" or ""good"" it's just sort of ""I don't really know how else they could have ended it, so yeah I guess that works.""The animation isn't all that great either, I mean it's not awful, but it really shows that this is this particular company's first animated film. One thing in particular that put me off was the designs on the human characters, they're so hideous to look at. I have a feeling that's part of the joke, but they really do look gross, and off-putting.There is one more thing I have to say though. In the long run I'm a little worried about the impact this might have on other R rated animated movies. I'm a little worried that this might affect other movies in a similar fashion as how Shrek affected kids movies. Like how Shrek was funny and made a lot of money, so other studios, and Dreamworks themselves, tried to replicate the success, and we ended up getting really bad ""Self-Aware Parody"" movies like Chicken Little. I just don't want the same thing to happen with this movie.I wouldn't call this movie ""typical Adult Swim fodder"" like I thought I'd be calling it. It's too clever to deserve that label. It's a movie that actually understands what ""Satire"" is, and in a day and age where we have people just posting racial obscenities and calling it ""satire"" when called out on it, I think it's great to see an R rated animated movie actually understand how to do satire.I would recommend giving this movie a chance. I really respect that it doesn't just throw crap at the wall and expects you to laugh. I wouldn't go as far as to call this one of my favorite animated movies of all time, but I will say I'm glad I saw it, and I had a lot of fun watching it. I would give this movie an 8/10. It's not one of the greatest movies ever made, but I do respect it, and I want to see more good R rated animated movies come out of it.",Sausage Party,1700841
8,tomgillespie2002,The fact that this film was greenlit is a cause for celebration,6/10,30 October 2016,"Sausage Party, the latest button-pusher from Seth Rogen and his usual crew, has so far grossed $135 million on a $19 million budget, receiving mainly positive reviews from critics and assisted by strong word-of-mouth thanks to a climactic scene which won't allow you to look at a hot dog in quite the same way again. Essentially a movie about anthropomorphic, sexually repressed food items who long to escape the confines of their supermarket home to reach the 'Great Beyond' - taken home by us humans - Sausage Party is a mixed bag. On one hand, it's a bold religious parable featuring some extremely creative animation, but on the other, at least comedy wise, this is on par with some of Rogen's most mediocre output.In a supermarket named Shopwell's, the various tasty treats that line the shelves spend their days praying they will be picked and taken to the great unknown by shoppers, who they view as gods. Each morning starts with a sing-a-long, and they try to live their life by a set of rules they believe will led to them being chosen, including no sex until they're out of their packet. Hot dog Frank (Rogen) only allows himself to touch tips with the bun he's in love with, Brenda (Kristen Wiig), saving themselves for the inevitable day when they get carried off into paradise. But with the return of Honey Mustard (Danny McBride), who claims that he witnessed torture and horror at the hands of the 'gods' who devoured some of his friends, Frank sets off on a journey of discovery and awakening.Similar in many ways to Pixar's Toy Story trilogy, Sausage Party imagines what it would be like if the food we consume to eagerly could talk to each other and wonders what they would make of us. But while Woody and co. would flop to the ground whenever a human walked in the room, the characters here exist in the 'fourth dimension', unseen by humans. This allows more freedom for directors Greg Tiernan and Conrad Vernon to deliver as many outlandish set pieces as they would like, and two scenes in particular - one inspired by Saving Private Ryan (1998) and the other featuring an Irish potato being skinned alive while his friends watch - are actually quite terrifying. The film is certainly at its best during these moments, and there are scenes of real ingenuity amongst the carnage.The first half whizzes by and is a blast, but then the film seems to lose direction and wander aimlessly from one scene to another. It also struggles to tickle the funny bone, and relies too heavily on tired food puns, familiar shtick from the likes of James Franco, Jonah Hill, Michael Cera, Paul Rudd and Bill Hader, and outright vulgarity. Someone should point out to the writers - which include Rogen and regular collaborator Evan Goldberg - that using ""f**k"" every other word doesn't automatically make a film 'adult', but quickly becomes unpleasant and completely unnecessary, especially when the characters are otherwise perfectly likable. Also, the inclusion of Douche (Nick Kroll), the cavity-cleaner who holds a grudge against Frank, serves only a distraction from the more interesting central plot.Still, despite its many flaws and irritating tics, I very much enjoyed Sausage Party for what it is, and it's like nothing I've ever seen before. If you haven't enjoyed much of Rogen's previous output, chances are you won't love Sausage Party, although there's plenty of visual splendour to savour in between the d**k jokes. At its best, it offers interesting parallels to real-world issues, such as the relationship between a lavash named Kareem (David Krumholtz) and a bagel named Sammy (Edward Norton doing a pitch-perfect Woody Allen impression), and their bickering over shelf space. Of course, this is the edible version of the Israeli-Palestinian conflict, and while it may embrace comedic stereotyping throughout, Sausage Party never intends to offend, and instead offers a surprisingly sympathetic message about the necessity of religion. Whatever your view, the fact that a film like this can be greenlit and unleashed on a mainstream audience is cause for celebration.",Sausage Party,1700841
9,TheLittleSongbird,A lot of rawness but nowhere near enough sauce,4/10,29 August 2017,"The concept was a pretty intriguing one and unlike any other concept personally seen before. Reading the very polarising reviews, mostly from audiences that had people defending it and others hating it with a passion, and being aware of what kind of humour there'll be and what to expect, there was no trouble knowing what to let myself in for.'Sausage Party', after seeing it, is not as bad as has been made out by those who hated it (understandably), there are redeeming qualities here and there are far worse animated films out there that are much more cheaply made, poorly conceived and offensive in their lack of quality. 'Sausage Party', with that being said, also could have been much more, an intriguing and unique concept with severely under-cooked and muddled execution. Crude, juvenile humour doesn't always offend me and am constantly saying how annoying the constantly spouted ""it's a kid's movie"" cliché needs to be nipped in the bud.It's wholly dependent on how the crude, juvenile humour is executed, 'South Park' is as crude, as bold and as controversial as one can possibly get but executes its very satirical, daring and takes-no-prisoners humour much more sharply and cleverly. How 'Sausage Party' executes its crude, juvenile humour is instead excessive, repetitive and gratuitous.Certainly there are good things. Have no qualms about the animation, which is rich in detail, colourful and quite inventive in places. The soundtrack is catchy. The voice cast is good, and even they alone are reason enough for anybody to know what to let themselves in for (Seth Rogan and Kristin Wiig are no strangers to the humour seen in 'Sausage Party').Nick Kroll and Edward Norton, the latter's dead-on channelling of Woody Allen being the most inspired the film gets, are particularly good. Rogan and Wiig also bring personality to their roles. There are parts that are inspired and equally horrifying and hilarious, like the scene with the can of spaghetti spoofing 'Saving Private Ryan', and some witty dialogue but it's Norton's Allen channelling that provides the biggest laughs.However, too much of 'Sausage Party's' writing falls flat. The cussing and sexual raunchy innuendos epitomise excessive and gratuitous (some of it is very out of place as well), while the vulgarity is not as witty or as clever as it likes to think and some of it is very repetitive. The dialogue makes one cringe more than laugh and completely lacks wit or fun, it's just dumb and insipid.For all the voice cast's best efforts, the characters are either bland or annoying with little personality or development. 'Sausage Party' started off well but wore thin quickly and felt very over-stretched. It's not a long film, but the thinner the concept got the more of a long haul it felt. The story does not have enough to sustain the length and apart from a few moments of genuine inspiration it's dull and under-cooked to the point of rawness and with not enough fun to give it sauce.Overall, not that bad but rather lacklustre and could have been so much more. Loved the concept, no matter how silly it could easily have been, was underwhelmed by the wanting execution. The low rating is with regret, and with knowledge that, along with the other less-than-positive reviews, will be blasted by those vehemently, ignorantly and condescendingly defending the film (thinking that only their opinion is right and everybody else is wrong). 4/10 Bethany Cox",Sausage Party,1700841
