,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,A_Different_Drummer,could be the greatest love story of all time,10/10,2 February 2017,"In truth, the most competitive area of fiction is not invasions from outer space or talking dogs or impossible missions but rather the most basic narrative of all, the love story.And this is also the most overcrowded field, and the most difficult to do right.This film, this story, is extraordinary. It reminds me of MY SASSY GIRL, a love story from Asia that captured the imagination of the world and has almost become a franchise, it's been copied so many times.It also brings to mind Richard Matheson's classic BID TIME RETURN, another love story for the ages that uses time juxtaposition. (Done as the movie SOMEWHERE IN TIME, 1980).I already gave this the highest rating on the IMDb.The animation is stunning and complimentary to this one-of-a-kind tale.All things considered, I would like to avoid the ongoing arguments about which Japanese animation studio is better, or worse, than the other.I prefer to simply be grateful that Japanese anime exists at all, because I cannot imagine any other country producing something this moving, this powerful, in graphic form.((Designated ""IMDb Top Reviewer."" Please check out my list ""167+ Nearly-Perfect Movies (with the occasional Anime or TV miniseries) you can/should see again and again (1932 to the present))",Kimi no na wa,5311514
1,TheLittleSongbird,"Once seen, never forgotten- truly magnificent",10/10,9 December 2016,"'Your Name' is not just one of the best animes in recent years (and there have been some very good ones), but one of the best animes ever from personal opinion.Will go even further, saying it's one of the best animated films in recent years, one of the best animated or otherwise films of the year and that it rivals the masterworks of Miyazaki. This is a huge compliment, for any anime, animated film or even any film, and a bold claim that still stands. Much of it is to do with how 'Your Name's' stayed with me and the impact it's had, a film once seen but never forgotten.The animation in 'Your Name' is stunning, so beautifully and intricately drawn with immaculate attention to detail in the backgrounds and a simply breath-taking array of ethereal but also atmospheric colours. The music fits the film's atmosphere with no problem at all and also works wonders as a soundtrack on its own, serving superbly as music on its own.Meanwhile, the script is thought-provoking and touching, with much to say and explored expertly and neatly with no heavy-handedness. The storytelling engages throughout, sucks one into its world and never lets go of the immersing and is enormously heartfelt, really investing in the characters' chemistry and their love for each other. Pacing is deliberate, but never drags due to the emotional impact and how well realised the characters are, even when noticeably slower in the second half.Characters, and the film's themes, are brilliantly written and developed, and the voice acting is emotive and fit the characters with no qualms.In summary, a truly magnificent film all round that will be remembered for years to come. Deserves all the raves it's gotten, and deserving of even more. 10/10 Bethany Cox",Kimi no na wa,5311514
2,Tweekums,Your Name,10/10,10 November 2017,"This delightful Japanese animation follows two strangely interlinked lives; Mitsuha, a high school girl living in a rural area of Japan, and Taki, a similarly aged boy in Tokyo. They have never met but they somehow start switching places in their dreams. At first each thinks they are having strange but very realistic dreams but the following day as the 'dream' fades they are surprised when friends and family tell them that they had been behaving oddly the day before; not recognising anybody and not knowing where they are meant to be then each finds a note from the other. They continue to swap days until suddenly it stops Taki can't recall many details but he has a memory of the place Mitsuha lived and is drawn to find her. Armed with a sketch of the location he finds the village and learns a shocking truth it had been destroyed in a natural disaster three years previously and Mitsuha was amongst the five hundred people who died! He is determined to find a way to swap places again so he can save her.Anybody who has seen previous films from director Makoto Shinkai will immediately recognise the beautiful style of the artwork, with incredibly detailed backgrounds. Of course a good film must do more than 'look good' and this succeeds there too; the first half is a fun introduction to the characters and their situation. This is done with plenty of humour; the fact that they find themselves in bodies of the opposite gender is quickly handled in an amusing but not a crude manner. There are lots of delightful details such as while swapped they talk in different dialects and Taki talks like a girl of course this is better appreciated if you speak Japanese but is explained so non-Japanese speakers (like me) can realise that it is happening. The events that take place half way through the film come as quite a surprise and suddenly change to tone of the film. As Taki tries to find a way to save Mitsuha and her village it is far from obvious that he will be successful. Overall I'd certainly recommend this to older fans of good animation; the content isn't really unsuitably for younger viewers but it would probably be a bit confusing.These comments are based on watching the film in Japanese with English subtitles; an English dub is also available on the DVD I bought.",Kimi no na wa,5311514
3,jbbianchino,Forget Disney! We have movies like Your Name.,10/10,8 February 2018,"Your Name is just a good movie. This movie felt long, but not too long. All the way through, I was asking what would happen next. It was clever, emotional, and left me crying after the movie. The twist was done really well, and I almost wanted to pause the movie. Also, the animation is gorgeous. You get to see detailed images from many angles and perspectives, and there were hundreds of animators! The credits didn't start out with the cast like it usually would. The first thing you saw after a black screen was hundreds of names of animators and designers. I watched this movie again and I still felt my muscles ready to let tears out. I would not recommend this movie any less than the next guy, so what are you waiting for? Get a couple of friends and watch Your Name!
                
                    463 out of 492 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Kimi no na wa,5311514
4,SpoilerAlertReviews,"Cosmically enchanting, touching and visually beautiful.",10/10,27 November 2016,"It's been a while since I've seen something outside of Studio Ghibli, being the most recent When Marnie Was There. I'm not familiar with Makoto Shinkai's work but this certainly encourages me to watch the rest of his catalog. I knew nothing about the film until only the day before seeing it, instantly attracted to the poster and the mini synopsis of two high school teens from opposite sides of the country, who periodically switch in their dreams. Gladly I didn't read anymore into it and just went to watch it as there's so much more to the intriguing story at face value. It's a little confusing at times bouncing between the two characters, but that doesn't deter the enjoyment and wonderment of the film. We follow quiet country school girl Mitsuha voiced by Mone Kamishiraishi, going about her daily chores and traditions in a village shrouded by folklore and superstition with mayor-elect pushing for advancement. All this while we also follow rough-and-ready city boy, Taki, voiced by Ryûnosuke Kamiki, who is no stranger to voice acting, starring in Spirited Away at the age of eight and later in Howl's Moving Castle. The two become celestially bound to one another without fully understanding how, or even knowing who each other are, which leads them both on an adventure of discovery, comical annoyance and eventual romance. It's perfectly balanced between the two even with a number of interesting side characters, each adding something to the intricacies of the plot and supplying a lot of the light-hearted comedy. The scenery and animation is stunning, vibrant and beautifully breathtaking; with blinding lens flares and gorgeous landscapes that fill the entirely screen. It's superbly paced, perfectly edited so not to make a mess of the constant jumps. The score by the Japanese rock band, Radwimps is simply amazing, perfect for the film with a mixture of teeny pop/rock and pleasant instrumentals, with surprising tracks like ""Kataware Doki"" using soft pianos and strings. It's a score Final Fantasy composer, Nobuo Uematsu would be proud of. There are some films that are not meant to be for live action, showcasing the stunning craftsmanship and elegant talent of the skilled animators and artists, this being one of those films. The actual anime capturing the magical essence of the heartfelt story that I don't believe can be replicated as good live. Cosmically enchanting, touching and visually beautiful. Certainly the best anime I've seen this year. Running Time: 9 The Cast: 9 Performance: 9 Direction: 10 Story: 10 Script: 10 Creativity: 10 Soundtrack: 9 Job Description: 10 The Extra Bonus Points: 10 for being such a wonderful, beautiful, romantic story, magical in every sense. Would I buy the Bluray?: Definitely 96% 10/10",Kimi no na wa,5311514
5,Xstal,As Deep as the Mariana Trench...,8/10,30 October 2020,"... and as intricately woven from an abstract and mysterious loom. Using spectacular animation to draw in the viewer and steal their attention this story of finding love, of finding it in yourself and others, may well have you occasionally scratching your head. Don't worry, you're not alone, but there are plenty of resources online that can help you recompile what you've just consumed in order to make more sense of this beautiful, enchanting and imaginative Japanese composition.
                
                    19 out of 20 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Kimi no na wa,5311514
6,planktonrules,You wonder HOW the Academy didn't nominate this lovely picture...,9/10,16 May 2017,"A few months ago when they announced the Oscar nominations for 2017, I was very surprised to see the French film, ""The Red Turtle"", among the nominees for Best Animated Feature. After all, this strange film featured a plot involving a man who falls in love with a woman who used to be a turtle.and has also earned less than a million dollars at the box office worldwide. At the same time, the Japanese animated film, ""Your Name."", earned over $350,000,000setting box office records throughout Asia for a Japanese animated movie. It has even earned more than any of the films from the terrific Studio Ghibli.home of the legendary Hayao Miyazaki!Fortunately, ""Your Name."" is now playing in select markets throughout the United States and I was in Philadelphia this week.where I jumped at a chance to finally see this record-breaking yet inexplicably snubbed movie. If it's playing near you, I suggest you consider also seeing this lovely and rather adult picture. Now when I say 'rather adult', I do not mean it has any objectionable content. However, parents should understand that just because it is a cartoon does not mean that younger children should see it. They simply could not be expected to follow the plot, as the film is complex and clearly designed for teens and adults.As to the story, for some time it's a tad confusing.and that's okay as it will eventually all come together. It seems that Mitsuha and Taki are somehow psychically linked. When Taki goes to sleep, he finds himself as Mitsuha.which is a bit embarrassing for him since he is a teenage guy and Mitsuha is a teenage girl! But why.why is he experiencing Mitsuha's life? And, the strange part is that he soon learns that what he's experiencing happened several years ago!! And what does a comet have to do with this as well? How can Taki's strange dreams possibly save Mitusha and her small village? I'd say more, but don't want to reveal too much about the story.The quality of this film is very, very nice. I would not say that the animation is quite as good as a typical Ghibli picture, but it is close. But what makes this a delightful film are that it never tries to be cute or formulaic.it's a wholly unique viewing experience. It also is very well written and kept my interesteven though I was suffering jetlag! I saw the film in Japanese with subtitles, though the theater and many others are showing an English dubbed version as well. So, in this case, I actually had the choice which I wanted to seewhich was very unusual.",Kimi no na wa,5311514
7,malcydon,"Yes, yes and yes!",10/10,10 September 2016,"Absolutely fantastic! Recommended for everyone.Just watch it.Amazing characters, scenery, city life and town life, story. Everything is just wow. So fine! The suspension, the empathy, the scenes. The thoughts. It's playful and pleasant, but serious and funny at the same time. It makes you want to feel it and live it, while you just keep cheering for everything.This 1.5 hours was one of the most well spent time in my life. It was so good, that I actually sit down and wondered why we can't we live like that? Why can't we be in that village? In that anime Tokyo?Every minute is a time well-spent. It's a time SO well spent, that I was afraid when it's going to end. I literally just realized that this would be the end of an anime. Than this would be the end of an hour long movie.I was so afraid when it's going to end. It borough such a beautiful and marvelous utopia before my eyes, with all it's mistakes, conflicts. That I actually wanted to live there. I actually realized however, that I'm not good of a person to be worthy of such utopia.However it is very close to reality. Every time something out of order happens, you remember. This is a certain reality. People can die, be ashamed, punished. Everything can end in a tragedy. But when something wrong happens, nobody really cares.. and I was like: ""Why? Why aren't you moving? Are you not afraid for your lives?"" Than I remembered.. this is a certain utopia. Even for the people who live in it. Nothing bad happen to them, nothing really could. They are peaceful, good people, in a modern world. Nothing bad happened in the last 3 generation, why would anything happen now?This movie gave me a new set of feelings, viewpoints, happiness, thoughts and desires, I might have lacked or just not realized before. I'm really glad I watched it. It was a piece from my dreams.",Kimi no na wa,5311514
8,itsnemra,I am speechless.,10/10,9 September 2016,"So the movie is named ""Your name?"" and its a perfect title, it doesn't reveal anything about the content and yet it caught my interest. I tend to watch animated movies because they have so much more to offer at the same time it is a tougher competition.The story line is really good, why? Well it you are open minded it will be pretty easy to follow and accept what is going on, question about how and why get answered by themselves if you believe it is possible. Regarding the animation it give you what your mainstream point of view of Japans architecture, nature, culture and society, all from how they dress to the body language etc. The music, sound effects and voice actor/actress amplifies the emotions and guides you from start till end. There are plenty of a messages and it makes me thing about me and everything living around me, where I come from and where I am going. Regarding the character development its spot on, no more information was needed then what was provided, we are limited but at the same time free to make our own thought.I wish to say thank you to everyone who have supported and/or worked with this piece of art, they should feel really proud of themselves, it is an honor that you shared it with us (the viewers). Thank you!",Kimi no na wa,5311514
9,muknenesti,Unforgettable,9/10,1 April 2019,"May I ask you a favor?Please boycott the inevitable American remake. I know that Kimi No Na Wa made a lot of money so therefore I know automatically that the remake will come and it will be a Hollywood con job (think Ghost In The Shell SHUDDER).Kimi No Na Wa to me is an extremely well written and well thought story with amazing visuals. The bond between the characters, even in animation was something else. It was beautiful.The world does not need an American remake.
                
                    199 out of 219 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Kimi no na wa,5311514
