,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,SnoopyStyle,good with a couple of problems,7/10,5 June 2016,"En Sabah Nur is Apocalypse, the first mutant who ruled ancient Egypt until he was entombed. It's the 80's. CIA agent Moira MacTaggert goes to Egypt and witnesses his emergence. He recruits his four horsemen Magneto, Storm, Psylocke, and Angel giving them greater power. Meanwhile, Raven recruits Kurt Wagner/Nightcrawler from an East Berlin fight club. Alex Summers brings his younger brother Scott to Professor Charles Xavier's school. Quicksilver arrives at the school just in time to rescue almost everybody from an explosion but Professor X is kidnapped by Apocalypse.I really like the first half. There are some good introduction of the new characters. It's working fine for the most part. It hits the pinnacle with Quicksilver's rescue which is funny and exciting. It is visually dynamic and a joy to behold. The rest of the movie feels like a long slow slide into mediocrity.The most troubling problem for the continuing franchise is the use of Mystique as the leading X-Men. That character has never been in that role. JLaw is struggling to put out the intensity to match the central part. She and her character is not up to the task so far. It's also funny that her powers is to not be JLaw. The other problem is Apocalypse. I hoped for better but his mega-destruction is underwhelming. It's a lot of bland and his powers are nebulous. I actually think it would have been better to allow Apocalypse to be a two-parter. As an one-and-done villain, he isn't allowed to be anything more than a monster of the moment. With a lower level of power from him, it could be more compelling to struggle for the soul of each horseman. As it stands, the character Apocalypse is nothing special.",X-Men: Apocalypse,3385516
1,KineticSeoul,"The weakest in the trilogy, but not bad.",7/10,6 June 2016,"Maybe it's because I had a bigger expectation for this film, but it was aiight. In the movie there is a scene where mutant students come out of the theater after watching ""Return of the Jedi"". And says something along the lines of the third installment being the worst. And that basically applies to this film, because in my opinion it's the weakest compared to the previous two X-Men movies. It's in no way a bad movie, but it just wasn't anything all that amazing either. Because the editing and progression of the story just wasn't all that compelling or interesting. Watching this movie was like watching ""Rocky 4"", it's alright but just not good as ""Rocky"" and ""Rocky 2"". The plot is basically about Apocalypse getting resurrected, finding his four horsemen while the new group of students get recruited into Xavier Institute. With it focusing in on Magneto the most next to Apocalypse with his side story and what makes him tick. It really did show how how much of a human character Magneto really is. I mean even the kindest people out there has a breaking point when you push them to their limit. I guess the human side of Magneto and the understanding of where he is coming from to a degree is what makes him one of the most popular comic book villains out there. The other horsemen that Apocalypse chooses just seemed to be shoehorned into the movie. There is few scenes that did stand out and it's basically the super action sequences. There is the introduction scene, Quicksilver to the rescue scene, Wolverine going berserker rage mode, Quicksilver fighting Apocalypse, Professor X going Freddy Krueger and Phoenix Force. So overall I don't regret seeing this movie in the theater, I do however regret seeing it in 4D. Because I personally thought it just wasn't worth it for this one. You can tell a lot about a man if you give him the crown and what he chooses to do with his power and how he treats people that are less fortunate. And I liked that type of message in this movie. Although the whole thing of the team getting together and bonding like a family isn't anything new but was nicely done. So I give this movie a 7.4/10.7.4/10",X-Men: Apocalypse,3385516
2,DarkVulcan29,"Nowhere near as good has First Class and Days of Future Past, but still entertaining.",8/10,7 June 2016,"Apocalypse who was the first mutant ever, is from the Egyptian days. Awakens in 1983, he is more powerful than ever, and puts together his own band of mutants in hopes of world domination. It's up too Charles Xavier(James McAvoy) and his band of young mutants in hopes of stopping him.The well known characters like Cyclops and Havok and not to mention Beast don't really stand out as much they should. McAvoy is okay as Professor X, but it's Michael Fassbender as Magneto, that really takes the film, showing more Lars to the character, I was really liking his story arch. Jennifer Lawrence is alright here as Mystique. But Oscar Isaac has Apocalypse is creepy but no so much menacing, the animated Apocalypse was way more menacing. The effects are pretty descent, battle scenes enjoyable. I wonder there gonna be any more X-Men films, for me it ends with me not wanting anymore.",X-Men: Apocalypse,3385516
3,TheFirstExecutioner,A Gripping but Flawed X-Men Movie,7/10,6 June 2016,"X-Men: Apocalypse is the sequel to Days of Future Past and takes place  about a decade later in the '80s. This movie entertained me from start  to finish and I can't say I was ever bored. But there are a lot of  things I was not satisfied with while watching. Starting off with the  good, Magneto and Professor X continue to be the best parts of these  movies. Michael Fassbender as Magneto is amazing and he has a really  emotional scene towards the beginning which got me locked into the  film. James McAvoy is also great as Xavier. The internal battles inside  Xavier's head were riveting. I really liked the new cast of the younger  X-Men, like Jean Grey, Storm, Nightcrawler, and Cyclops. Quicksilver  has another awesome scene just like the previous movie. The action is  handled very well for the most part. The first half of the movie is  terrific, but the second half brings it down.  Apocalypse as the villain was OK for me. Some scenes worked well and  others didn't. I was always skeptical of Oscar Isaac as Apocalypse and  I still don't think he was the best choice. He is just like Jesse  Eisenberg as Lex Luthor for me. Apocalypse is also a small mutant  compared to the others for some reason and he's just another villain  who is obsessed with destroying the world, and his motivations are  thin. Jennifer Lawrence was a boring Mystique. She just seems  uninspired throughout the run-time and becomes tedious since she uses  the personality over and over again to play the character. Some mutants  were completely wasted here with Psylocke and Angel. There's an entire  sequence in a secret lab and it seemed there for only one reason: the  cameo of a specific person. While it was fun to watch, it didn't do  much of anything for the story in the long run. The entire thing could  have been removed and the movie would have been the same. The final  battle felt underwhelming with the whole global extinction. The problem  is they don't show any civilians dying; it's just buildings coming  apart, making it hard to care about the situation.   Overall, X-Men: Apocalypse is a disappointing sequel to First Class and  Days of Future Past. But it is not at all a bad movie. Magneto and  Professor X are once again great, Apocalypse is a mixed bag, the pacing  for the movie is all over the place, and the dull second half just  brings the film down from the really good first half.  X-Men: Apocalypse gets a B-.",X-Men: Apocalypse,3385516
4,Aaron1375,The X-men just band together to avoid the Apocalypse!,8/10,6 June 2016,"My expectations were low coming into this one so I am happy to report that I was pleasantly surprised by this film. It was not perfect, a Bryan Singer X-men film is never going to be perfect at this point, but it did contain a lot of cool action and quite a few mutants. Sure, I was not happy when I initially saw that Storm, Magneto and Psylocke were three of Apocalypse's horsemen in the film when none of them were in the comics; however, the story of why those three joined worked enough that I am not quite as baffled as I first was. I was disappointed by the fact that Angel was a bit more underutilized again, not sure why they find it so difficult to do him, but he does have more of a part here than in the his other film, X-men: The Last Stand which this film takes a jab at. I thought that was uncalled for, I do not understand why everyone dislikes that one so much as that one still has some of the better action sequences and fight sequences of any of the X-men films. A lot of people have been panning this one too, but as I said, I enjoyed it as I was expecting to dislike it quite a bit more than I did. It did do some things I was not fond of, but for the most part this one delivered for me.The story brings us back to Egypt where a strange being with great powers is about to transfer his consciousness over to a person who has great healing ability. This process is interrupted by people who tire of this being, claiming he is a false god and they collapse the pyramid. Unfortunately, the false god is not killed, but only locked away in a sleep. Flash years later and we witness a young Scott Summers learning his amazing ability, Mystique still trying to rescue her fellow mutants and Magneto trying to live life as an ordinary man. Things begin to be set in motion; however, and soon Apocalypse has awakened and he immediately takes a young girl who controls the weather under his wing and gives her incredible powers. He also finds a young woman named Psylocke, Angel and Magneto and he begins his plans to destroy the world and create it anew! Only the new students at Xavier's school for the gifted stand in his way of world domination! Once again, Mystique plays an important role in this film and pretty much aligns with the good guys. Once again, this baffles me as she was never that important in the comic and she never really joined up with the X-men, at least not up to the point I was reading them. They did do a good job of giving Storm and Magneto reasons for joining Apocalypse, but I was kind of disappointed by the way Psylocke was depicted as my mother who had never read the comics assumed that she was a villain in the comics. She is a good guy and though she looks the most like her character than any other character depicted in a Singer film, he managed to make her look too villainous. Nightcrawler was done well and though I still think they do not make Scott as good as he was in the comics he was done better here than the rest of the films. He actually got some good hits in this time! Of course, Quicksilver was once again quick and the most funny of the characters.So this one was good, could have been better, but I will not complain too much. The film is rated PG-13, but it has to be a pretty hard PG-13 as there were some pretty graphic deaths throughout this one. It would not have taken much more to make it an R. It was nice to have a different villain this time in Apocalypse and from the post credit scene if they do another film it will be another villain in that film as well. Though next up will be the next Wolverine film and after that probably Deadpool before another X-men comes out; granted, Deadpool more than likely does not exist in this universe though his character is owned by Fox too. Not sure how he'd do in one of these films, but I do know he would want to be the one to drop the one F-bomb in a most likely PG-13 X-men film. This one was not perfect, but better than expected so overall I was happy with the result and not mad I dropped money to see it in the theaters.",X-Men: Apocalypse,3385516
5,xamtaro,Sacrifices thematic depth and complex characters for superficial thrills and repetitive plots,7/10,4 June 2016,"The word ""apocalypse"" brings to mind an end-of-the world event of biblical proportions. X- MEN APOCALYPSE brings to mind some Japanese anime and a yearning for the better X- men movies of the past. The third in this ""new trilogy"" that began with X-MEN FIRST CLASS, the franchise reached its high point in the epic X-MEN DAYS OF FUTURE PAST but now tips back down to a rather typical tale of good vs evil intertwined with the usual hero's journey. Thankfully the masterful execution of dialogue and acting chops saves this film from sinking into mediocrity.There are lot of plot threads to follow. Fortunately or unfortunately it does not require much inferring or complex thinking to follow the story. It is very simple and it is in its simplicity that it loses out on the richness of character than past xmen movies had. Our characters are all reduced to two dimensional archetypes each with familiar story arcs. So familiar in fact that the whole movie is a pastiche of plot points taken from past xmen movies. Eric is the grief stricken blood knight who goes evil with vengeance when tragedy strikes, again. Scott jean and Kurt are the inexperienced loners who have to work together to overcome their challenges, a little like pyro, Bobby drake (ice man) and kitty pryde (shadow cat) in X-men 2. Mystique replaces wolverine as the badass wanderer who is thrown into a leadership position to guide our young loners. Xavier is once again captured and the X-men's home base is compromised, again like X-MEN 2. Powerful mutant with delusions of godhood and a gang of loyal followers is Apocalypse this time replacing magneto's role in the first 3 xmen movies. Call it homage or call it cliché, I feel that this story manages to toe the line between familiar and fresh. The familiar elements gives us a sense of the revolving nature of conflict, that history repeats despite the best intentions. The fresh elements of course add new facets to a film which could have otherwise been a complete bore, thanks to the slow burn nature of the plot which mostly sees both good guys and bad guys gathering their key players for the final showdown. Those who can appreciate a slow build up would love this while those who need their immediate action fix would be left disappointed.Divisive might be the best word to describe this movie. When the action does come, it is a special effects spectacle of mutant powers on display where everyone.......pretty much stands around shooting things at each other. Oh look, the villain is getting the upper hand! Let's shoot more! Where physical stunts and fights come, they are a thrill to behold except the dated wire work which feels artificial. Interspersed between these divisive battles are particular scenes of movie magic. Quicksilver (last see in DAYS OF FUTURE PAST) returns and we get to see the full extent of his powers once again only on a larger scale. And at least this time he has a purpose in the story other than being a just a miraculous attempt. But as mentioned earlier his motivations are touched on but not explored. His character is simplified into yet another archetype.Beneath the visual spectacle, the movie under utilises its cast of characters. Ty Sheridan's Scott Summers could have been great as the new audience surrogate, going from meek bullied loser to taking his first steps as confident leader of the X-Men. Instead he is also shoved into the background after his introduction. Kodi-smith mcfee's more feline looking Nightcrawler is also another intriguing character sidelined. Instead we get more Charles Xavier and more Eric playing out their character drama like star crossed lovers. Don't get me wrong, they are fantastic actors, especially Michael Fassbender completely nailing the tragedy of Eric's character arc. But their story came to a decent close in the last movie and this one just feels like more of the same.Apocalypse himself is a villain that is as equally divisive as the movie itself. On one hand, it seemed that the creators were going for the ""all powerful but frail"" type of villain ala emperor Palpatine of Star Wars. The snake-like menace that Oscar Isaac exudes through his sinister delivery is betrayed by a design that borders on corny. Oversized platform boots, plastic looking Armour and an ill defined set of powers all downplay the threatening presence of the villain. His motivations could have been much deeper. A commentary on modern commercialism replacing the religions of old perhaps as the new ""cult following""? Or a criticism of humanity's arrogance and self glorifying nature? Maybe even a critique on how common folk are quick to idolise mortal ""false gods"" of the influential and powerful? No, no and no. None of that thematic depth here. Apocalypse is merely your Saturday morning cartoon variety villain who wants to destroy the world to rebuild in his image.It is not a bad movie per se. Visually stunning, an easy-to-follow plot and well cast characters set to a script filled with witty dialogue that does not overdo the comedy. The acting is professional and the music by John Ottman is a grand thematic continuation of But for a grand finale it pales in comparison to films like X-MEN 2 by glossing over its deeper themes of social commentary especially, in the treatment of mutants as an allegory to prejudice against social minorities. It lacks the urgency, high stakes tension and emotional depth of DAYS OF FUTURE PAST and the chemistry among the cast is no where near XMEN FIRST CLASS. I would place it as a middling entry into the X-men franchise that succeeds in opening the doors to a whole new generation of X-men movies.",X-Men: Apocalypse,3385516
6,NDbportmanfan,Wasn't Great but Still Deserves a Watch,7/10,3 June 2016,"X-Men Apocalypse takes place in the 1980's, 10 years after the events in Days of Future Past. A god-like mutant has awaken and wants to destroy civilization in order to regain his rule. The X-Men must stop him before he becomes to powerful.I simply didn't find this story to be particularly interesting or believable compared to the other superhero movies in recent years. Apocalypse didn't look or feel all that powerful even though his powers would indicate he was. He was shorter than some of the mutants when in the comics he is a giant and didn't need much assistance. The gathering of the horseman was also kind of sad as he felt like he just picked up the first four mutants that he saw. There was nothing special about them, they each said I will join you but that is about it. Apocalpse is the kind of villain that you make into two movies, like what Disney is doing with Thanos. The first movie could have been used for Apocaplse to acquire his army of followers and the second could have focused on the battle and how the X-Men will respond to the situation. I guess that is why they are not doing that as the two would look similar. I personally don't think we needed another end of the world X-men movie given that we just got one. DoFP just seemed more intense of a situation which also lead to my mediocre interest in this battle. The scenes that didn't involve Apocalypse were for the most part quite enjoyable. Most notably the Quicksilver scenes as Evan Peters once again steals the show. The new actors also did great in their roles and had good chemistry with one another. Of course, this may be my own personal problem but again I find Jennifer Lawrence's Mystique to be just bland. The lines she spewed just lacked emotion and her one liners fell flat. I am glad that this was her last movie.I didn't enjoy the movie as a whole but the parts that I did like made up for the fact that it is just rather mediocre. I still recommend seeing it just be warned. 7/10",X-Men: Apocalypse,3385516
7,claudio_carvalho,The First Mutant,7/10,31 July 2016,"When the first mutant En Sabah Nur (Oscar Isaac), who was worshiped as a god In Egypt, awakes in the present days, he learns how the world has been transformed in his absence. He decides to bring the Apocalypse to the word and recruits four powerful mutants to assist him in the destruction of the weak. Now the only change to save the world depends on Professor Charles Xavier (James McAvoy) and a team of young mutants. ""X-Men: Apocalypse"" is another enjoyable adventure presenting the first and most powerful mutant of the world. The fight between the good and the evil is engaging and entertaining, supported by top-notch special effects that gives the sensation of a comic book on the screen. The best segment is the Magneto story in Poland and the fate of his beloved family. My vote is seven.Title (Brazil): ""X-Men: Apocalipse"" (""X-Men: Apocalypse"")",X-Men: Apocalypse,3385516
8,daviddevilliers54,X-Men Apocalypse may not be the best X-Men movie made but it is still enjoyable if you're an X-Men fan!,7/10,10 June 2016,"I loved all the X-Men movies, including X-Men Origins: Wolverine. I was so hyped when I heard they were creating an X-Men movie with Apocalypse in it. I have always loved superhero movies about the end of days. I will say specific parts that I loved and thought about this film and how I would recommend it.How good is this movie? It may not top the previous X-Men movies but that doesn't mean the movie is terrible. It is all based on opinion. Don't be scared to see the movie all because critics are making this movie look bad, go see it for yourself for your own opinion. You decide whether the movie is good or not. In my opinion, it is actually good. Not great, but good.Are the younger versions of the X-Men in this film? Yes. We have a younger version of Cyclops, Jean, Nightcrawler and Storm. We also have many amazing recurring members from the previous movies such as the young Professor X who was amazing, a slight older Magneto, Mystique who is also a little older and Beast who is still young as ever. And yes, Quicksilver returns and tops his amazing scene from X-Men: Days of Future's Past. How is Apocalypse the character? Honestly, I feel that Apocalypse was a little weaker than his comic version. If he was CGI like Thanos from Guardians of the Galaxy, he would've looked more threatening and tyrannical. I could basically compare this Apocalypse to a wimp who cosplays as Apocalypse with really good make up. His role is almost similar to Ultron.Is Wolverine in this? Yes! He may have a small cameo but it is a damn excellent cameo! When Wolverine enters the screen, the film basically transforms into an R-Rated action scene. Now that is who Wolverine is. It is also based on the real weapon x origin of Wolverine. He acts like a wild animal and slashes anyone who gets in his way and even this guy who begged Wolverine for mercy got his face ripped off! How dark is this film? It is actually pretty dark. There is a lot of death and depressing moments you will feel. We also get more connected with Magneto and why he hates humanity so much. It almost felt as he was the main antagonist in this film. We see his past and his present and why he turned into a dark and yet powerful supervillain. Also, the way Apocalypse murders people is pretty brutal and frightening.Would you recommend it? Of course! Like I said, it may not top the previous X-Men films but that doesn't mean it is terrible. If you love X-Men, as well as apocalyptic superhero movies, then this is the film for you. Go see it!",X-Men: Apocalypse,3385516
9,daisukereds,"Another ""nothing"" movie",2/10,21 May 2016,"Another X-Men movie.. and again, not much of anything happens. There is a plot, yes, but it is poorly written and lacks substance/soul/meaning. The attitude of ""I don't care"" is what I came out with after seeing this movie. Instead of having a soul, it feels like a bunch of things put together in order to make money. You see characters, but aside from Quicksilver, which felt shoved in, no one really has an attempt at an arc.--- SPOILERS!!An hour into the movie, it SEEMS like something will happen. Two hours into the movie, they end the threat of Apocalypse. The end. Apocalypse wasted. I have several other issues with this movie, 1) Nightcrawler's teleportation is stopped by electricity? 2) Apocalypse access the internet by touching a TV. Yes yes, it is not the internet, but it is such a concept. Anyway, Apocalypse learns all the languages this way and sees the atrocities of humanity. What kind of powers did he have? He came from the beginning of mankind, and then jumps to the ""present"" where he magically has a mutant power that lets him access ""technology"". Anyway, awful! Reading minds would have been better. 3) The Angel transformation scene is simply stupid.. rock music, alcohol, a cool pose.. Apocalypse's way of ""convincing"" others into joining him is as bad. He says ""come with me"" and that's it. What does he want? To kill all! Sure, I'll join. 4) Apocalypsis takes Magneto to his conncentration camp (which is intact after who knows how many years) and somehow knows about Magneto's past for some reason. Knows his name, knows how he feels. 5) X-Men insults the Star Wars trilogy, calling the third (Return of the Jedi) as the worst one. Why? 6) Oh yes, Magneto lost everything, again. For some reason, he hasn't learned his lesson, and continues to hang out with women and have children. Then they get killed and he blames everyone! 7) Stan Lee's cameo is.. nothing. Him looking at the sky as a civilian. 8) Somehow, aside from being somewhat telepathic, or so I understood, Apocalypsis can also teleport for some reason. But then he states he needs Xavier's powers! So, which is it? Do you have all powers or don't? If you can do most of what it is shown you can do, why do you need 4 horsemen, or other mutants? 9) Quicksilver's scene, while awesome, is super coincidental. No reason why he should have saved everyone from an exploding mansion. He isn't in super speed 100% of the time! Nor he knows the place is exploding! Yet he walks right to the center of the mansion and sees and rescues everyone. Ugh. 10) So, a ""psychic event"" destroyed all the world's nukes, and Colonel Stryker tracked the source to Xavier's mansion.... suuuuure. 11) Wolverine shows up and kills people, retconing his origin. He then runs in the snow. Fine. There is no real ""Berserker Rage"". Anyway, sucks and unnecessary. 12) Psylocke uses a whip to fight, instead of her psyonich blades. 13) Magneto goes all-out-destructive with little reason.. but wait, he becomes good with even less. 14) Mystique turns into Psylocke and for some reason she has a blade. It was a ""twist"", if you can call it that. This scene, where she attempted to kill Apocalypse is the closes the writer could come close to a surprise situation. 15) Apocalypse turns big, yes, in a mind sequence. Looks bad by the way. Apocalypse does little to no shifting actions. He remains as seen in the pictures. 16) Quicksilver DOESN'T tell Magneto he is his father. The reason? There isn't one.They said Lawrence didn't do much in the movie, that it was the kids that did.. but ultimately, nobody really does anything. The fights are not even 2% of the movie, it's mostly talk (some bad lines, nothing mind bending). Mutants underused, which is the biggest let down. The movie is a lot of nothing! Oh, and the X-men have Sentinels now, for some reason.. Lots of stuff, lots of nothing. Not even a good waste of time.",X-Men: Apocalypse,3385516
