,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,A_Different_Drummer,"More ""Where's Waldo"" than Jason Bourne",7/10,29 July 2016,"Actually reviews are not supposed to be based on wishful thinking.Nonetheless for those members who gave this a high rating more out of frustration than anything else, I do feel your pain.The original Bourne trilogy was not merely good, it was superb. As a top reviewer here with some 1200 reviews under my belt I said more than once that the original was the best spy trilogy I had ever seen and I am unashamed of the fact that I have seen each film in that series four or five times since original release. They are an adrenaline rush, the perfect mix of story, form, and effect.Even 2012's Bourne Legacy -- a feature where it was ever so clear that Damon had been offered a fortune just to walk-on and smile at the camera, but refused anyway -- was a solid movie, great script, held the attention, and Renner did a great job.However, now that I have seen Jason Bourne 2016, I cannot help but wish that Damon had agreed to participate in Legacy, rather than be lured back 4 years later for a part he clearly no longer likes, in a production he would rather not be in.I tend toward ""purist"" reviews, that is to say, I don't really care WHY a film was made as much as I do about how entertaining is it to watch ...?(That said, I have to ""assume"" that Damon broke his vow and came back simply for the cash. And Greengrass agreed to take hold of the camera one more time only if he could get a writing credit too. Ugh!)So, speaking of entertainment, there is almost none in this movie. The script is a mess. Written by the director for the clear purpose of showcasing his action and camera-work skills, there is no attempt to build connection from the top.The script is so bad that even viewers in love with the original trilogy -- like this one -- have to keep reminding themselves who Bourne is supposed to be, and what is supposed to motivate him.(Not to mention major plot holes here and there. Am I the only one who noticed that the most WANTED MAN IN America attempted to enter customs under his own name with no advance certainty that the computer would be ""fixed"" in time? Remember, from the second film in the series, this is a man who ""never guesses and never makes mistakes."" Other than accepting to do this film, that is.)A good film makes the viewer feel good. The scientists call it endorphin production. This 120 minute endless chase, from the top of the movie to the ending, merely produces a caffeine buzz and sets your nerves on edge. Yes, Greengrass can use this production in his own personal highlight reel to showcase his moving camera skills. But his writing skills? Not so much.Tommy Lee Jones delivers possibly the most superficial performance of his excellent career and the money he was offered cannot begin to make up for the indignity of the closeups.Newcomer Alicia Vikander acquits herself well. Then again, she is a newbie with a whole string of good movies ahead of her, career-wise, whereas the actors in this film seemed more interested in taking the money ... and running.---------------ADDENDUM NOV 2017-------------If you are curious to see the kind of film that JASON BOURNE (2016) should have been in a perfect world -- or a parallel universe, or whatever -- than have a quick peek at ATOMIC BLONDE 2017. Presumably when you read this review in the far future, you can snag it on streaming media or DVD or possibly even beamed directly into your cortex. Theron, for the first 2/3 of the film, is the Bourne of old. She is an agent with a mission and a purpose and a predisposition for removing obstacles from her path with the same ease a gardener pulls weeds from a flower bed. And the script is intelligent and purposeful. Yes, she has more estrogen than the Bourne we are used to (well, a LOT more, actually) but, other than that tiny discrepancy, ATOMIC BLONDE is more a Bourne sequel than this soppy entry.----
((Designated ""IMDb Top Reviewer."" Please check out my list ""167+ Nearly-Perfect Movies (with the occasional Anime or TV miniseries) you can/should see again and again (1932 to the present))",Jason Bourne,4196776
1,juneebuggy,More of the same Bourne...but not in a good way,6/10,10 December 2017,"This was a big letdown, I'd had been looking foreword to it for ages too but for the most part this was boring, the story line was... nothing... a same ole Bourne is trying to find out about his past, people in an office looking at computers trying to find him. Just flat, predictable and redundant.Tommy Lee Jones, wow was he even present for filming? He was just going through the motions here and appeared to shoot most of his scenes from his living room as he's on his own, on the phone or seated at a desk, appearing grumpy (as per) and bored.Even the synopsis is dull ""The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past."" Meh.On the plus there are some decent fight scenes, car chases as expected, an exciting motorcycle chase and a great bad guy with Vincent Cassel but nothing stand out or special there, everyone is just going through the motions.Maybe I should give this another try, did I miss something?",Jason Bourne,4196776
2,themadmovieman,"As an action movie, it's great. As a true Bourne-like thriller, not so much.",7/10,27 July 2016,"The original Bourne trilogy of Identity, Supremacy and Ultimatum were brilliant displays in effective storytelling and great action. Jason Bourne, however, isn't quite as proficient in both of those areas. On the one hand, it's action-packed to the brim, and provides for a hugely entertaining watch, but on the other, it's a disappointment as far as bringing yet another intriguing and truly thrilling mystery to life is concerned.Let's start on the bright side, however, with the action. Paul Greengrass does yet another sterling job at directing some hugely exciting action sequences (including a thrilling chase in Athens that harks back to Ultimatum's Tangier chase), and in tandem with yet another excellent performance by Matt Damon as Jason Bourne himself, the action is definitely the best part of this film.Where the story lacks, Jason Bourne more often than not gives you some insane action to revel at. Sure, it's not the work of storytelling geniuses, but if you're the sort of person who can turn their brain off for two hours and watch wall-to-wall action and explosions, then this film will have you in dreamland. It's not a Michael Bay movie, and Greengrass' style lends a lot to making more vibrant action sequences, but there's no doubt that fans of big action will love this film.On the whole, I did enjoy this film, and I was able to recognise its flaws and just watch it as a big blockbuster. However, I can't escape feeling disappointed at the film's total failure to tell as intriguing a story as the first three films in the series.The enthralling mysteries and gradual revelations about Jason Bourne's past were what really separated this series from any other spy thriller. In this movie, however, everything felt a lot more generic, with a much bigger emphasis on action than clever storytelling and patient, gradual character and plot development. Unfortunately, it's that that makes Jason Bourne look pale in comparison to the original trilogy, and those who are expecting yet another engrossing and intelligent thriller will certainly be disappointed.That said, there are bright moments in the story too. It's not a horrifically dull film, and there are a few details that relate right the way back to The Bourne Identity. What's more is that Matt Damon, Alicia Vikander and Tommy Lee Jones all put in very strong performances to add a degree of gravitas to what is in truth a very clichéd and repetitive story, which was good to see.Overall, I am disappointed by Jason Bourne, in that it doesn't manage to tell such an enthralling and intelligent mystery as the series' original trilogy, but its top-quality action and strong directing and performances still allowed me to have a lot of fun for two hours.",Jason Bourne,4196776
3,ctowyi,This is a good dish of leftovers,7/10,28 July 2016,"Jason Bourne wants so hard to believe in its own supremacy, forces an ultimatum of thrills and spills, but ultimately lacks identity. The original trilogy still stands out as one of the most intelligent post-Cold War spy action thrillers and it mostly succeeded in being the last word in the genre. Its huge success and relevance also gave the Bond franchise a big wake-up call. Amnesia-assassin Bourne is the real thang!So 9 years later, Paul Greengrass and Matt Damon decided it is opportune time to inject a dose of Bourne-adrenaline and his extreme ways into us. The only problem is that instead of innovation and reinvention, it serves up last night's fried rice paradise. One shouldn't mess with paradise! Greengrass regurgitates out plot points from the three predecessors. From Operation Threadstone to Operation Blackbriar, we get yet another black-ops organisation called Ironhand that wants to stay hidden and will whack anyone to Kingdom Come to prevent its knowledge from getting out. It once again exploits Bourne's amnesia as he glimpses yet another piece of his jigsaw mind-puzzle. We get the same old CIA foggies uttering ""Where's Bourne?"" and everyone wearing pained expressions as Bourne evades everyone in Athens, Berlin, London and Las Vegas. We get yet again a woman who thinks she know best but Alicia Vikander has none of the gravitas of Joan Allen because she is too young to be convincing. The screenplay does offer up an promising post-Snowden scenario but it still feels a little too familiar. These issues aside the movie is still a pulsating ride. The pace is relentless and Damon's taciturn Bourne still represents a driving force of reckoning. The spycraft and action set-pieces ooze uber-coolness and you will want to see it again just to catch how they did it. However I have one major complaint - I absolutely abhor the schizophrenic editing and jumpy hand-held shots. The camera never stays still for more than two seconds for you to marvel at the fight choreography and the vehicle mayhem-chases. In my book, hand-held shots coupled with split-second cuts are the cheapest type of cheat codes in action thrillers. With these type of cinematic trickery anybody can be a martial arts exponent and a world-class spy. No class. This is a good dish of leftovers. It may harken you back to the days of the original trilogy but it never truly pushes the character to a new frontier re-examining his psychological state. In the end, a dish of leftovers will still serve its purpose, especially when you are famished.",Jason Bourne,4196776
4,danielmanson,"Not a let down, but expected more",7/10,21 November 2021,"So I'm a big fan of the Bourne trilogy so I did have high expectations going into this one. Just quickly this film is a 6.5/10, but as halves aren't a thing I've rounded up one to 7. I will say off the bat that you could do with watching the other films right before this one, I hadn't seen them for a while so especially in the first half I felt really out the loop. Considering how long it was between the third film and this one (not to mention the Jeremy Renner one in the middle), I expected to be in the loop more.However, I did find it's a very good action film still. It had some really fun and exciting action scenes and it felt as high octane as you'd want a Bourne film to be. I did find it to be more of your run of the mill action movies and not your more in depth Bourne plots we know and love and that was one of the reasons I've opted for 6.5/10.Matt Damon does a great job of recapturing the Bourne character I have to say and really impressed me with how he brought it back so well.I do want to quickly mention that towards the end Jason is in a car crash, no joke you ain't surviving that! And yet he walks out relatively uninjured. That annoyed me a little bit I won't lie.So yeah, it's a good film and I enjoyed my time watching this one. But I just didn't have that edge that the trilogy films had. For me it's a 6.5/10.",Jason Bourne,4196776
5,Cinemaniac1984,"Jason Bourne makes a welcome return, although this movie is not in the same league as the Bourne trilogy.",7/10,6 September 2016,"Jason Bourne makes a welcome return in the self titled Jason Bourne, although this movie is not in the same league as The Bourne Identity (2002), The Bourne Supremacy (2004), and The Bourne Ultimatum (2007). The Bourne Legacy (2012) saw the movie go in another direction with Jeremy Renner in the lead instead of Matt Damon however this was met with disappointing results. Jason Bourne sees Matt Damon slip back into one of his famous roles albeit some time has since passed.Following the events of The Bourne Ultimatum which saw Jason Bourne slipping away after successfully exposing Operation Blackbriar, Jason Bourne (Matt Damon) lives off the grid and makes a living participating in illegal bare knuckle fighting rings. Bourne is still troubled by memories of his past as a CIA black ops operative. Meanwhile in Iceland, former CIA operative turned computer hacker Nicky Parsons (Julia Stiles) uncovers Bourne's recruitment into the Treadstone program and his father's role in the program while hacking into the CIA's mainframe systems to expose the CIA's black ops program. The intrusion is brought to the attention of the CIA's head of the Cyber Ops Division Heather Lee (Alicia Vikander), and CIA Director Robert Dewey (Tommy Lee Jones) who also seemingly has a shady agenda. When Nicky travels to Greece to find and inform Bourne, they find themselves hunted by CIA operatives, including a ruthless assassin known as the Asset (Vincent Cassel). Jason Bourne must revisit his old life and uncover another conspiracy which he thought was well and truly behind him.It was fantastic to see Paul Greengrass return to the director's chair to revisit the Bourne universe as well as Matt Damon making a welcome return as Jason Bourne, the role that added another string to his bow as an excellent actor. While I couldn't fault Matt Damon, it was like I was revisiting old ground with this movie. Tommy Lee Jones, Alicia Vikander, Julia Stiles, Riz Ahmed and Vincent Cassel round out the supporting cast just fine.While there's plenty of action sequences which are a staple for the Bourne series, Jason Bourne seems to focus on the action and I felt that the spirit of the original trilogy was missed with the intelligent story lines which made all three of the original movies very memorable when first released and to this day all three movies have earned a spot in my list of favourite movies of all time. Jason Bourne seemed to be like a popcorn movie to appeal to the audiences to who like to suspend their disbelief and enjoy the non-stop action.While I had a good time in the cinema watching Jason Bourne, I fear that another Jason Bourne movie may be one too many which could tarnish the fond memories of the original Bourne trilogy. Perhaps it may be time to leave Jason Bourne alone.7/10.",Jason Bourne,4196776
6,TheLittleSongbird,Better than expected but even more pointless than 'The Bourne Legacy',5/10,21 June 2017,"It wasn't until fairly recently when finally getting round to watching the original Bourne trilogy, after being behind with my film watching for various reasons and not being sure as to whether they'd be my cup of tea.The good news was that they left me with the sense of how on earth did it take so long to see them. Really liked 'Identity' and 'Supremacy' and loved 'Ultimatum', even if neither were one hundred percent perfect and had a couple of flaws between them while having a vast number of strengths. Expectations were low for 'The Bourne Legacy', and while it was nowhere as bad as feared it left me feeling what was the point when it really should have stopped at 'Ultimatum'.Judging from the relatively mixed reviews, there was the uncertainty as to how 'Jason Bourne' was going to turn out. Despite Matt Damon and Paul Greengrass returning, again the point of it was questioned and there was the worry as to whether it was going to lose a lot of what was so great about the original trilogy.Finally seeing 'Jason Bourne', like 'The Bourne Legacy', it was better than expected and there are good things. However, even with the involvement of Damon and Greengrass what worked so well before is lost here and it is even more pointless than 'Legacy'.Starting with the good things, there are moments where the film has a slick and stylish look with great locations. Some of the action is exciting and fun as well as tense.Damon makes a very welcome return and is one of the not so many elements that still work, bringing steel, authority and vulnerability to a role that was originally quite a departure from his previous roles. Alicia Vikander acquits herself well being sympathetic and with guts. Vincent Cassell has an underwritten role but is still awesome, dripping with menace.However, Tommy Lee Jones has the most underdeveloped character of the film, and perhaps the most clichéd and dullest character of all five films put together. He's a talented actor but does nothing with the role and looks disinterested.Greengrass' direction doesn't work this time round. There is very little tension or thrills, and while the camera work and editing weren't as big as made out in the previous films (but there were times where the hand held shaky cam did distract) it is very excessive in 'Jason Bourne', so much so that the worst of it should have come with a seizure inducing warning, speaking as an epileptic parts did make me feel nauseous.Writing here is even less intelligent and sharp than 'Legacy' and there isn't any hint of subtlety in sight, some of it is talky and muddled. The story is not just convoluted and too reliant on the action (enough of it working but the thrills and fun don't come consistently), but there are big pacing issues, with some scenes going on for too long and others feeling rushed.In summary, not awful but not particularly good and leaves one questioning is there a point to all this. Promised a lot, didn't deliver enough and a significant drop in quality from the original trilogy. Of course it should stand on its own two feet, it is just hard to not compare when the difference in quality is so drastically vast. 5/10 Bethany Cox",Jason Bourne,4196776
7,franciscote-90993,Lacks intelligence of all previous,5/10,29 July 2016,"Lacklustre story line lacking intelligence, dialogue, and character development. I am a big fan of the franchise and my expectations may have been too high for this sequel. Was hoping for same kind of substance and kept waiting for something impressively unexpected, like previous. Legacy was a better film. Even fight scenes and car chases from all previous had a different ""feel"" than typical action films, but formula made these redundant and confusing, not fun like others. The predictable plot had me thinking, hoping for intelligent twist that did not happen. It's a good rental I suppose.
                
                    393 out of 476 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Jason Bourne,4196776
8,goodtime-336-74081,Lack of intelligence in the intelligence community,4/10,30 July 2016,"Greengrass returns to the Bourne franchise and brings with him the same cameraman with Parkinsons that he has used all to often in the past. The shaky camera thing is so old that it ruins what is an already pretty average movie. As with all previous Bourne movies this one suffers from credibility gaps but even more so than in the past. Even the Jeremy Renner version was better than this effort. The biggest problem I have with this offering is that even though Bourne and Nicky Parsons are portrayed as sharp as tacks and well versed in all aspects of covert ops and computer surveillance, especially facial recognition capabilities, they still run around with faces uncovered and wonder why the bad guys keep catching up with them. They keep making rookie mistakes all through the move. The first half was agony to sit through. Unless you are an intellectual midget with no eye for detail I'd save my bucks and wait for the free to air TV showing if you must see it!",Jason Bourne,4196776
9,FlashCallahan,The cinematic equivalent of a broken pencil....,5/10,2 August 2016,"The tagline reads 'you know his name'.Well if the script is anything to go by, you'd be hard pressed to forget it, because a character must utter the titular characters surname almost every minute in this film.In fact, you could play a drinking game with this film, take a finger of alcohol every time Bourne is said, you'll probably have a lot more fun.Years after the events of the wonderful Ultimatum, former CIA assassin Jason Bourne resurfaces just as his former employers are implementing a new program aimed at hunting him down. Now fully recovered from his amnesia, Bourne teams up with Nicky to uncover the truth behind his father's death, while simultaneously exacting revenge and evading the government forces hot on his trail.......Now whilst the film was far from terrible, it just seemed such a pointless exercise to make another Bourne film with Damon. Ultimatum finished with such a belter of an ending, there was no need to revisit this particular character. This is like Murray and Johannsen filming a short sequel to lost in translation where we find out just what was said.Greengrass keeps the tension reasonably high, but the score really takes you out of the film. It's just so urgent and so dramatic, you may as well have had a Voice over shouting 'this is a tense part, Bourne is in danger, that's why he's wearing a peaked cap and putting something into someone's pocket for the umpteenth time'.Damon is fine, but he says less than Arnie did in T2, so he has nothing more to do than look broody, perplexed, injured, and run quite fat at times.Granted, the final fifteen minutes are pretty spectacular, and the car chase is wonderfully choreographed, but a spectacular set piece does not make a good film.Jones is Jones, he's been playing the same role for 23 years now, he may as well have been auditioning for The Fugitive 3 (or would that be The Fugitive..........Free?), but he's always watchable, so you can forgive his shortcomings.Shaky cam is back with a vengeance, as is the fast editing, and it really takes you out of the final showdown between Damon and Gallo.So while it's not a terrible film, it's a pretty irrelevant film, showing hypocrisy toward elements of the wonderful trilogy.If you are desperate to see What Bourne Did Next, there are a two very good book ending set pieces, and it does have throwbacks to the trilogy, but they are few and far between, and in turn make this rather 'still Bourne'.So all in all it's the cinematic equivalent of a broken pencil.........Pointless....",Jason Bourne,4196776
