,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,NDbportmanfan,An Oversimplified Story Leads to an Uninteresting Experience,5/10,27 December 2016,"Assassin's Creed is about a corporation who wants to unlock history's dark secrets. They plan on achieving it by using a device called the animus that uses the blood of the target's descendant to create a virtual environment of the ancestor's memory. The corporation is run by the Templars and their counterpart are called the Assassins.Having played most of the games in the video game series, I felt this was a pretty lack luster attempt at capturing the story. Nothing is really explained in great detail like in the games, which was unfortunate but I can give it a pass since I shouldn't expect a movie that is only two hours long to explain too many of the secrets. What I can't forgive is the fact they continually addressed the apple over and over again but never explained its full significance. The scenes that took place in the past almost felt unnecessary as it never really furthered the plot. All of the characters seemed pretty uninteresting... well at least compared to their video game counterparts. I honestly can't go into detail about them as most of their dialogue was just short sentences. They never became good three dimensional characters but instead cardboard cut outs of Desmond, Lucy, and Warren. The movie was just one long trailer for the games which granted was Ubisoft's intention and they didn't hide that fact. They pretty much even said before the movie was released that Assassin's Creed will not be a great film. The main goal is to get more people into the game series. That is my take away from this movie, Assassin's Creed is so vague in the story and characters that casual movie goers will be thinking ""you know what, I didn't learn anything from this movie but I want to. Maybe I should try the game.""If you are a fan of the series, especially if you enjoyed the events that took place in the present. I expect you will be disappointed in the movie. If I were to put the movie on the video game scale, I would say it was better than Unity (by far) and would be even with Syndicate.Assassin's Creed is definitely not a movie that you need to see in the theaters. It is more of a movie that should be rented but even that I am unsure about as I type this.",Assassin's Creed,2094766
1,grantss,Impressive cast deserves a movie with more substance,3/10,1 October 2017,"As a young boy Callum Lynch witnessed his father murder his mother. Now, 30 years later, he is being executed for murder. However, the execution is faked and, instead of dying, he is transported to a special facility. It turns out that he is descended from a 15th century master-assassin, Aguilar, a member of the Assassin's Brotherhood. The plan is to train him in the ways of his forefather. This will enable him to fight the arch-enemy of his forefather, the Templars.Great cast, very weak script. Plot is very basic and much of the movie consists of predictable, well-choreographed fight scenes. The writers try to throw in some intrigue and purpose by introducing the Apple of Eden but it is a fairly weak plot device.Great cast - Michael Fassbender, Marion Cotillard, Jeremy Irons, Brendan Gleeson, Charlotte Rampling - but these talents are all wasted due to the action-driven, no-substance script. Michael Fassbender can only blame himself for appearing in such a piece of crap - he co-produced the movie.",Assassin's Creed,2094766
2,NpMoviez,Tremendously and astonishingly boring,3/10,10 September 2017,"(Some spoiler free views about the movie)Yet another addition to the long list of whacky video game adaptations. In short, almost 20 minutes of English + shabby script + dust sequences (I don't know what you call that) + ripped off action sequences of Prince of Persia + confusing direction + boring performances = this movie. It was literally vague and shallow. Total waste of time. On my personal scale, I'd give it a ""3.1/10"" score. On the usual A+ to F scale, it gets a sort of ""E+"". (Discussion about how I felt about the film .... minor spoilers)Good : Somewhere around the middle of the movie, Fassbender says ""what the f**k is going on?"" which summarizes the entire film. Mixed : Michael Fassbender in a movie is an interesting thing. He was the only reason I watched this boredom. Even though it was probably his worst performance, he kept me glued throughout the movie, and at least gave a false hope that everything will get better. Bad : Michael Fassbender is taken in a quest of revisiting the memories of his great (raised to power 18) grandfather using the weirdest and the most absurd things, which are too absurd even for the needlessly absurd movies like this. Plus, after all that dance offs or action sequences or whatever there is a least interesting build up to the least interesting twist. Probably, the makers thought the best way to utilize the CGI was to create dust sequences and that annoying bird. The action sequences were too boring. It tried to be a ""historical epic"" of some kind and failed every bit. And, those spirits crossing over were something that the movie didn't try to explain. And whatever happens towards the end is plain vague. The most nonsensical part. It feels like as if Michael Fassbender did this movie because he (as Magneto) couldn't travel back in time in X-Men: Days of Future Past. This is the one of the worst ""quest for something"", epic and sort of time travel film ever made.",Assassin's Creed,2094766
3,TheLittleSongbird,How could a film with so much talent and potential fall so flat?,3/10,29 May 2017,"Just for the record, to anybody saying that critics and fans watched 'Assassin's Creed' wanting to hate it that is an unfounded accusation and to me has very little truth to it.Saying that says more about the person saying it, further proof that many people on this site have the inability to know the difference between fact and opinion and have to resort to personal attacks and conspiracy theories, which is not just childish but incredibly ignorant too. The ""hate"" actually comes from people who saw a lot of potential with the premise, which was a very interesting one, and was drawn in by the talent. It is the same as saying that it is cool to hate on films based on video games, people have acknowledged that not all of them are bad and there are decent ones out there, but there are some very bad ones too that it is understandable why they have a bad reputation.'Assassin's Creed' is not quite down there with the worst films based on arcade/video games. It's better than the likes of 'House of the Dead', 'Doom' and 'Street Fighter', but considering the potential and talent it was a huge waste. Have not played the video games in a while but there is a recollection of them being a lot of fun and having a lot of intrigue value, the film doesn't come close to recreating that or immersing the viewer into the richly textured world or make one care for the characters.There are strengths here. On the most part, 'Assassin's Creed' looks great, it's often beautifully and atmospherically shot and the scenery is magnificently majestic. Some of the action is dynamic and exciting, as well as efficiently choreographed. The cast generally are not well used and all have done much better.However, Michael Fassbender is an enigmatic lead and Jeremy Irons makes much of relatively little and it shows his adeptness at playing villains (a prime example being Scar in 'The Lion King', one of the best voiced villains in the whole Disney canon).Marion Cotillard has very little to do with poor dialogue and a severely underwritten character with no depth whatsoever, and she struggles to do anything with them. A waste of a very good actress. Charlotte Rampling and Brendan Gleeson are woefully underused, particularly Gleeson whose character is basically a plot device that could easily have been written out and nobody would have noticed.In all fairness, it is hard to do much with what little they were given when the characters are so sketchily written and developed (little more than shallow clichés) and the script being the complete mess it turned out to be with so much being so vague and over-complicated it comes over as confused.Story is not much better. It is both thin and tries to do far too much, also taking itself too seriously with a dark and bleak tone that just doesn't gel often. Pacing issues are abound, with scenes suffering from real tedium. Some of the editing in the action sequences is so shoddy it's almost incoherent. The music is monotone and intrusive and the direction is all over the place.In conclusion, falls completely flat and does very little with its talent and potential which is one of the worst things a film can commit. 3/10 Bethany Cox",Assassin's Creed,2094766
4,Sir_Greedo,Annoyingly Confusing,2/10,28 December 2016,"This film was like walking down the street and someone walks up to you and starts having a conversation but, they start the conversation in the middle and you don't know what the hell they are talking about because they never stop to explain what they are saying.This movie has no character or story development. Newcomers to the story are left confused because the movie relies too much on assuming the audience knows the video game lore that they take no time to explain any of the concepts like the machine, Why going back in time and killing people for an apple will stop violence?, or why did the three team up at the end despite knowing nothing about each other? There was no development between these characters and all of the sudden they are a team now? The creed is barely explained as well.The action scenes are terrible. Due to the shaky cam, its hard to tell what the hell is going on.",Assassin's Creed,2094766
5,sout-63306,Would like to see more,7/10,23 December 2018,"I enjoyed this film and would like to see a sequel. I'm not familiar with the game, but the plot was easy to follow and it had good action sequences.Although somewhat predictable, it had its moments where we were kept guessing. A follow-up could develop some of the minor characters more.
                
                    59 out of 82 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Assassin's Creed,2094766
6,ThomasDrufke,We Work in the Dark to Serve the Light,8/10,21 December 2016,"Besides a few yearly sports titles, I don't find myself enamored with any single video game series. That is, besides the Assassin's Creed games. The film definitely captured the game's tone, even if it sometimes makes frustrating plot choices.I'm not willing to say Assassin's Creed breaks the video game-movie ""curse"" if you will, but it may be the best adaptation in years. Of course, that's not saying a whole lot, and there's still so much room for improvement. Where many films these days have way too many exposition-heavy scenes, Assassin's Creed needed a few more. If you haven't played any of the games or are not familiar with the lore, there will be more than one time you'll be saying (in the words of Callum Lynch) ""what the f*ck is going on.""And frustrating or not, this story isn't necessarily structured like the games. The games are roughly 75% past and 25% present day balanced. But the film flips that into 60% present and 40% past. I'm not sure if it was budgetary reasons or the filmmakers just didn't think 15th Century Spain would be interesting to viewers, but this isn't a film about that particular time-frame. For better or worse, this is Callum Lynch's story. If that's the reason you'll dislike the movie than that's fine, but I'm not sure what the film chose not to set focus on would be the reason I would tear it apart for. Instead, the film is at its weakest when the present-day plot takes itself too seriously or you just don't fully understand certain character's motivations (i.e. Marion Cotillard).To me, however, because of how much this film encapsulated the feeling of the video game, I thoroughly enjoyed my time at the movies. Although used sparingly, Aguilar (Lynch's ancestor in 15th Century Spain), is awesome. I would have liked some more development between him and Maria, a fellow assassin, but the action they took part in is some of the most thrilling this year. If this film makes money, I sure hope the filmmakers decide to cut down on the shadowy and smoke filled action, because when you can see fighting clearly, is when the film succeeds the most.I can't deny that this film can be pretty confusing, especially to a casual film-goer, but if you're a fan of the game I can't see you walking away disappointed overall. There are certainly some things that need fixing, but if Fox takes a leap of faith (ha, see what I did there), this could be quite the franchise.+When the film focuses on the past+Fassbender+Action replicates the game's aesthetic-Needed some more exposition-Some characters are underwritten8.0/10",Assassin's Creed,2094766
7,erkucz00,Assassins Creed Falls Short of its Potential.,5/10,23 December 2016,"Assassins creed is a pretty straightforward franchise. Its about historical conflicts, and cool dudes that run around taking out major targets whilst doing awesome parkour. I'm not a huge fan of the games (I've only ever played IV) but as someone who is into history, I was pretty stoked for this movie. On top of that, Assassins Creed is also a reunion For Justin Kurzel, Michael Fassbender, and Marion Cotillard; who all worked on the most recent version of Macbeth, which I absolutely loved. My expectations for this movie were high. So high, in fact, that I disregarded the overwhelming onslaught of hate that came in the wake of the movie's early screenings. Boy, was I wrong. Justin Kurzel is a great director. He has a gift in his manipulation of fog, dust, and light. He did great things in Macbeth, especially with the final confrontation, and he does similarly great things here...at least when the screenplay permits it. The setting that I had most looked forward to; fifteenth century Spain, at the height of the inquisition, barely gets 30 minutes of screen time, if that. The ferocious beauty that Kurzel's visual style brings to the table is never given time to become the prepossessing masterpiece I know it could have become. The epic acrobatics, tense sequences of martial arts combat, and exotic weaponry scarcely sink in before the viewers, just like Callum Lynch, are jerked back to a monotone and boring laboratory, that serves as the setting for most of the movie. At one point in the film, when the villainous Templar priest finally lays his oppressive hands on the apple of Eden, the movie's sought after artifact, Aguilar, and his Assassin partner leap down into a cloud of grey smoke, emerging from the shadows here, and there, laying absolute waste to the Templar. This is a moment of cinematic triumph, and Kurzel ought to be pleased. Next however, as Aguilar seizes the priest, he looks across the room, and sees his partner just as she is murdered by a Templar enforcer. An epic duel ensues. Climactic combat is Fassbender's forte. The man shows his emotions so well with his facial expressions. This woman is his wife, presumably, or his lover perhaps. However, I have no idea who she is; heck, i don't even know what her name is. The movies plot prevents you from being emotionally invested in the most adrenaline pumping part of the story, because the script focuses on what has to be the most positively tedious plot device in Assassins Creed.This movie was Ubisoft's chance to disconnect the Assassins Creed franchise from the half-baked convoluted sci-fi plot devices that are part and parcel of the games. Instead, the film chooses to be a movie that is almost solely, a half baked-convoluted plot device, with a dash of fantastic stunt work on the side.I am usually pretty optimistic after a movie. It takes very little to please me. My rating scale tends to peak at ""perfect"", and reach its low at ""just good"". I'm sad to say that I wanted Assassin's Creed to end. Once I realized that there were no more animus sequences coming my way, I had no reason to care anymore. This was not, sitting on the edge of my seat, or wishing the film would hurry up and get to the climax. I legitimately wanted the movie to be over, so the credits would roll, and I could get up and leave. Assassin's Creed is a tragedy. So much talent was involved, and clearly, plenty of hard work went into it. A few times, Kurzel's pictorial virtuosity is allowed to shine through the weary and trite plot, but for the most part, it is suppressed by how vapid and incomplete everything else is. It is a pity. Assassins Creed was chock full of potential, but it couldn't have fallen more short.",Assassin's Creed,2094766
8,Oneirosophos,Assassin's Greed For A Good Movie,1/10,12 January 2017,"OK, I love AC games and the whole AC universe. The first game was a bit boring but thanks to Ezio's trilogy I learnt this wonderful world and have been experiencing till today, in AC comics.And I found this movie such a generic borefest.This movie just took some tropes of AC universe, served 'em as a mediocre fan service, through generic action scenes full of crappy CGI, in a Madrid like AC 1's desert for some reason, and that's it. There was no mystery, no interesting characters -except the black guy who I do not even remember his name!- and the ost WAS TERRIBLE. This movie even had three top actors and still, could not use'em well! Probably that's why Fassbender went all out ""crazy"" in the only scene I memorize from this crapfest. The script was so bad that came back & forth to past & future without leaving room for characterization.I honestly have no reason to suggest this movie to anyone. Not even to AC fans... The worst AC game or comic has more interesting story than this... Let's just forget this snoozefest and hope that, if a sequel will occur, will be with different characters, script and such.AAAvoid!/10Equally disappointing to WoW movie...",Assassin's Creed,2094766
9,kyltinlo,I enjoyed this movie and I don't play video games,9/10,21 December 2016,"I watched this movie with apprehension because of the bad reviews by critics. But I did enjoy the movie and I don't even play video games. And the reasons why I liked this movie is because: 1. Action scenes and chase scenes are very good and fast paced. 2. Acting by the cast was superb - Fassbender, Cotillard and co. 3. Visual effects are good.Now, for the critic's beef - 1. The story line was bad? No, it is not. It is comprehensible and with intelligent ideas and uses characters from history. 2. It is boring? This coming from people who think ""Manchester by the Sea"" is exciting.Assassins Creed is not comparable to and way better than Warcraft. But it looks like the critics have just lumped all video game adaptations as bad, perhaps because they don't like this genre.
                
                    517 out of 855 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Assassin's Creed,2094766
