,User_name,Review title,Review Rating,Review date,Review_body,Movie_name,movie_id
0,Sleepin_Dragon,"It doesn't get much love, but I thoroughly enjoyed it.",8/10,2 September 2019,"This kept reminding me of A Christmas Carol, with the central figure visited by three ghosts, our central figure, namely Will Smith, is visited by three beings, all sent, to turn his life around.I've not found a great deal of love for this film, and that surprises me, I very much enjoyed it. It had me moved to tears. The ending in particular hit hard.A great story, with some terrific performances, a terrific cast, including Helen Mirren and Kate Winslet. Despite the names, I must give full credit to Will Smith, the best performance I've seen from him to date, he had me choked up.
                
                    54 out of 61 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Collateral Beauty,4682786
1,dragoncherie,A beautiful film,10/10,29 June 2020,"I wanted to see this movie And I finally did. I was outvoted to see it when it first came out due to it's bad reviews. I can say now with full certainty, that I can not fathom why those reviews even exist. This is not a perfect movie, but everything it does it does well and with grace. The personification of these abstract things, love, death and time show how sometimes we need to confront and see these things for what they are: a part of life. it is because of death that our time should be spent on love...yes I cried repeatedly.and please like I always say if you had it on your list watch it now and just decide for yourself.
                
                    66 out of 72 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Collateral Beauty,4682786
2,williamalantz,One of the most underrated movies of all time,10/10,26 March 2020,"Yes, the story can feel a little sappy, but I think the cast does really well with what they are given. The story is sweet and we watch it at home every Christmas time
                
                    49 out of 52 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Collateral Beauty,4682786
3,jasonperronesr,Critics need to get a life,9/10,26 August 2017,"Negative reviews kept me out of the theater. Thankfully my mom talked me into watching this. What a beautiful, heartbreaking, well written nearly perfect movie. And the soundtrack is gorgeous and rips your heart out. There is nothing negative to be said. The performances are splendid across the board.
                
                    173 out of 207 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Collateral Beauty,4682786
4,neil-476,Much to recommend it,8/10,16 May 2018,"Howard (Will Smith) is a high-powered and committed ad executive, driven by the interaction between Love, Time and Death. When his daughter dies, there is nothing left in Howard's life. He writes letters to Love, Time and Death, but doesn't function at work any more, leaving his three partners at a loss as to how to save the business crashing. When Death, Time and Love turn up in person and respond to Howard's letters, will this provide him with a way out of his grief?The first thing to mention is that this is another film which leaves a key plot element out of the trailer - indeed, in some respects, the trailer is downright misleading - and the developments from this element are one of the joys of this movie. Parallels are drawn between the personifications of Death (Helen Mirren), Time (Jacob Latimore) and Love (Keira Knightley) and the circumstances of Howard's partners (Michael Pena, Kate Winslet and Edward Norton), who have personal issues with Death, Time and Love at their hearts.But even without that wrinkle, the movie is highly engaging. The script is good. It may not ring with resounding wordplay, but it is constantly thoughtful and thought-provoking and - surprisingly given that the film's overpowering theme is bereavement - it is often quite amusing.Naomie Harris plays the leader of a Child Bereavement self-help group which Howard eventually attends after loitering outside on numerous occasions, and maybe she will be able to help him make sense of these meetings with individuals who may - or may not - be figments of his imagination. The movie plays with fantastic elements while never losing site of the raw reality of bereavement which lies at its core.It's not fair to say that the film resolves Howard's issues - that would indeed be glib - but the film does resolve itself, and there is a degree of glibness in how it does so.Even so, the film tackles a difficult subject and does so in an engaging and compassionate way, entertains throughout its length, and leaves you with much to mull over in quiet contemplation or in empassioned conversation.An unusually thoughtful and intelligent movie.",Collateral Beauty,4682786
5,easkeen,I'm glad I didn't listen to negative reviews....,9/10,19 December 2016,"Because I really liked this movie. Its a drama...and it was slow to unfold but the message was beautiful. It makes you sad, angry, question...but in the end you learn that ALL those emotions are life and love and I thought the performances portrayed that perfectly. I think you either get that message or you don't. The acting was phenomenal including some real surprise performances. Don't go in expecting cheesy happy ""Christmas miracle"" endings. Don't expect a block-buster big bang edge of your seat thriller....expect a beautiful film that is taking a difficult topic(s) and turning it into a thing of beauty.
                
                    445 out of 538 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Collateral Beauty,4682786
6,Alanrad,Did I see the same Collateral Beauty movie?,10/10,8 February 2017,"My wife and I really enjoyed this movie. Unlike some of the reviewers. I thought the acting was excellent, the story asked some questions, the theatre audience chuckled in the right places and people were carrying their tissues as they left the movie. So I guess for audiences (at least the audience I watched this with) - a success. Of course this more sensitive category of movie lays itself open for cynicism and I would not go to see this with a bunch of mates, but with this type of movie I try to sit back and let it gently flow. And it flowed nicely for my wife and I. And we were rewarded with what we thought was an excellent, satisfying ending. If Need For Speed is your favorite franchise this is not for you. But I would give it a chance if I were you, it's a better movie that some of the other reviewers claim but get the tissues ready.",Collateral Beauty,4682786
7,subxerogravity,"Think this could be a Christmas Classic, someday.",7/10,21 February 2017,"So I read somewhere that Collateral Beauty does not have what it takes  to be a Christmas Classic. I'm not sure about that, you be surprise how  many Christmas Classic don't have what it takes to be Christmas  Classics.   It took a While for It's a Wonderful Life to become an X-mas Classic  Smith plays a man who is shocked to the core with the lost of his  daughter and can't do anything else, but in an attempt to wrap his head  around it he starts writing letters to Time, Love, and Death and things  get crazy when they respond to these letters.  I think we were all expecting something more form big Willie and he did  not deliver. They can't all be magical ones, but we were expecting pure  magic.  I got to admit though, this movie should have been magic not just  because of the Fresh Prince. He lead a very stellar cast of fine as  wine actors. With such power houses at Ed Norton, Kate Winslet and  Helen Mirren leading the charge   So it's not a bad movie at all, possibly not as good as the cast that's  in it, you'd expect more but you never known sometime down the line  this could be a new Christmas Classic. Let's see how many people stream  it on Netflix.",Collateral Beauty,4682786
8,ASuiGeneris,Cheesy & Quotable. Works For Me.,6/10,16 February 2017,"Cheesy, cliché, contrived, overdone? Yes, yes, yes, and yes. I know it, but I still loved it. Liked the twist. Loved the quotable quotes. Serious matters addressed, but the comic relief was there. Without Will Smith, I probably would have given this an 8. A 7/10. To me, this is a great film that I would watch many times again. ""I thought you couldn't afford therapy anymore."" ""I can't. It was my Uber driver."" ""Wait. They have a CSI Cleveland now?"" ""Be sure to notice the collateral beauty. It is the profound connection to everything."" ""You lived right, my friend. But you are not dying right."" "" I realized that I was not feeling love. I had become love."" Fascinating to learn the actual statistic that 79% of couples divorce after losing a child. Makes sense. My favorite: ""I am love. I am the fabric of life. I am the only 'why'... I was there in her laugh but I am also here now in your pain. Do not try to live without me.""
                
                    68 out of 110 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink",Collateral Beauty,4682786
9,TheLittleSongbird,"Hardly an ugly duckling, lacking in too many areas to be considered a beauty",5/10,30 May 2017,"'Collateral Beauty' is one of those films that was critically derided, critical reception was not kind to it, but has garnered a more polarising reaction from people commenting on this site.Seeing 'Collateral Beauty' without any prejudice, despite having knowledge of its negative critical reception the cast is such a great one with plenty of talented names, to me it was nowhere near as bad as critics have made out. It is a hugely flawed film and many of the critics' criticisms are on point, but there are far worse films around and is not bad enough to be one of the year's worst, it is nowhere near either among the worst work of anybody in the cast (for example Will Smith has never done a worse film than 2013's 'After Earth'). There are some good points here, that can be recognised by me, but can people seriously start expressing their opinion without resorting to critic bashing, conspiracy theories or insulting anybody with a different opinion to theirs, it is getting incredibly annoying and has gotten way out of control in the past decade.The best thing about 'Collateral Beauty' is the cast. Will Smith is understated and stoic, but also charismatic and affecting. Helen Mirren seems to be really enjoying herself and provides a few fun quotes, while Kate Winslet, Michael Pena, Keira Knightley and Edward Norton make much of little. 'Collateral Beauty' is beautifully filmed, atmospherically lit and crisply edited, and the soundtrack is not too intrusive, nor is it too low-key to be non-descript.Some genuinely beautiful and touching moments too, though they don't come consistently and actually come too far and between.Unfortunately, 'Collateral Beauty' is hugely flawed. It is very muddled tonally, with what it was trying to be raising some question marks (basically a drama but it seemed to try and do other things too that didn't mesh), as a result of trying to do too much and not doing much with most of it. There are pacing issues here, due to some scenes going on for too long and a few of them being little more than filler the film does have a tendency to drag.It was very difficult to identity with the main character's plight properly, because the character is too mysterious to the extent that he is underdeveloped and one-note. Many of the other characters are also underwritten. The script is also unfocused and sees some horrendously stilted and forced dialogue with overdone emotional moments and jarring comedic touches. The ending leaves a sour taste in the mouth, it lays it on so thick with the platitudinous schmaltz that emotionally it feels manipulative, meanwhile the final twist is laughable.Overall, not as bad as it has been made out but hugely flawed and not a particularly good, let alone great, film. It does feel like this is going to be an unpopular review, like one going out on a limb, judging from the defensive and condescending tone of many of the positive reviews. 5/10 Bethany Cox",Collateral Beauty,4682786
